Semana,ALTO URUGUAI CATARINENSE,ALTO VALE DO ITAJAÍ,ALTO VALE DO RIO DO PEIXE,CARBONÍFERA,EXTREMO OESTE,EXTREMO SUL CATARINENSE,FOZ DO RIO ITAJAÍ,GRANDE FLORIANÓPOLIS,LAGUNA,MEIO OESTE,MÉDIO VALE DO ITAJAÍ,NORDESTE,OESTE,PLANALTO NORTE,SERRA CATARINENSE,VALE DO ITAPOCU,XANXERÊ
2020-03-29,26.62383631358889,27.2234831812031,25.10550402494903,27.979091014180867,27.36299560371811,27.182048510400488,28.03830061709568,27.54066371868183,26.98641459769232,25.635940370463143,28.332065478238192,28.157328808725364,27.462787386993643,26.64514615595176,23.896792532190936,28.056889890458017,26.30037093226801
2020-04-05,22.234893786554323,24.31678402805125,21.979242871478267,22.92474791265669,22.95478754869485,22.32865030394251,25.2436516820168,23.95735770683784,23.175720261501,21.99390762809693,25.71256106488116,25.30171907173013,22.852957360993024,24.54561709187745,19.88302521945712,25.602607245547897,22.23179519015824
2020-04-12,22.3964667964626,24.23771816428536,21.521400443198093,24.74638019289289,22.973750489275165,23.916690342828268,25.78463514344685,24.809090803072053,24.69193353858246,21.80047697532834,25.66670117894292,25.22878005241127,23.10843264090048,23.08374183226066,20.471386389570387,25.37602680303345,22.08273522423284
2020-04-19,25.731249979870963,25.52417848765977,23.77688177137536,27.13468336207526,26.74431737734599,26.65966613258941,27.17372510036992,26.37236222502473,26.360562785497613,24.746205975690227,27.0120055293624,26.04821762691611,26.669521486437,24.49242783573997,23.41972034714417,26.69474920134721,25.25049603274569
2020-04-26,25.18120036867748,25.81723816410056,23.59780200646848,24.865630848067145,26.60302513427508,24.90630005746888,25.86613279181389,25.064192398863955,24.68777296921045,24.35659743374459,26.46042393936224,26.27550889089744,26.30991555549003,25.15681205948776,22.406332377610912,26.45961494595104,24.905604381766924
2020-05-03,19.84125824048252,21.586273812535985,19.07245674446397,22.772280068624585,20.933938233257663,21.60921972046488,23.63672069071333,22.352197974068776,22.65126102264613,19.43195423044692,23.335859757790832,23.129210047966065,20.75677226869296,20.490196427668707,18.41403483563347,23.27615967095481,19.52854315032856
2020-05-10,21.043470223131017,22.369557265788,20.30918084274062,22.951703386647363,21.72290520488025,22.417717501617,23.935950026220205,23.04267249763786,22.79963217042897,20.653235809339044,24.016160578541943,23.35253878745108,21.740590668092825,21.798371581065123,19.06231742616275,23.74774918677522,20.54903547783104
2020-05-17,22.81522838612168,23.713753195968007,21.48090106825333,25.047851519925256,23.48946476194437,24.65908529583552,25.0182872638758,24.390888143762368,24.38759046244761,22.03165844776768,24.88135294233049,24.929446595698355,23.607521388521526,22.683024498894603,20.91730178726406,24.83773255021605,22.41783112142928
2020-05-24,18.663005795718163,21.290565346349787,18.84547531953827,22.10908615872973,19.186327788849216,21.2805763990876,23.35738177063166,22.19356289752118,22.08894910924356,18.58661146239033,22.92580126642665,23.22044941678523,19.24876715869977,20.56854940828807,18.020605103132727,23.067497593082795,18.26134280952803
2020-05-31,17.184920405482387,18.94256155119776,16.76150268014808,20.49359450311888,17.353410934713665,19.763208978424657,21.290786326105323,20.418528032674416,20.52498439333443,16.867632865369384,20.091955080073635,20.717781627274583,17.80335890832555,18.10111104144756,15.981928245500322,20.57694746043584,16.935406272302096
2020-06-07,20.800029258777123,22.205047132618137,20.34843972264504,22.52610758940379,22.45428665579027,22.104419665293648,24.5638698600124,23.407304200011414,22.66641121881116,20.29048535955234,23.45333632762298,23.95668086337272,22.07566623061781,21.49425084589968,19.012383610103484,23.9638603755406,20.691693498760543
2020-06-14,21.86828502571568,21.141047520424003,19.330526838920346,22.562743768805547,23.24626508666179,23.16066918808828,23.170965728537336,21.91079854544107,22.02073356083461,20.78022323604107,22.454616916540896,22.74767053223685,23.028856824263645,20.283160728572337,18.85790965793162,22.784431153314223,21.47100572316152
2020-06-21,21.12218092031,21.845174338009315,20.09035585195276,23.002494708413167,21.69658895036541,23.240924076684195,23.89733108487144,23.00077102859299,22.85007874139834,20.70533529738608,23.25332094085165,23.477461398451155,21.959304830742617,21.184489691356543,18.76916674607289,23.407556244538487,20.769197423503083
2020-06-28,14.479117426632914,15.554410055502135,13.434319541426811,17.17048592936425,15.204171345200386,16.26536851929575,18.831273042773365,17.525762019467045,17.791844820556346,13.950138994759731,17.448370574356673,19.326498197416736,15.28390247020942,15.376171362650076,12.52095623436792,18.41797649510453,14.111583031091406
2020-07-05,19.34955812329031,18.09697426407576,18.493664121670115,18.33222899976231,19.466031402062697,17.78291498648154,20.087235392356405,18.6512781385942,18.59292080444365,19.090253892711903,19.20062888009208,20.86847224839613,19.81975397272,19.510520315377853,15.47100404508715,20.4246081969976,19.232462149103377
2020-07-12,20.604740767558724,19.880935683687618,19.4870292465562,18.72141881499972,22.188207394100843,18.50946097331004,19.50811141711977,18.464508067044346,18.16230291303124,19.92197679588309,19.514924281396908,20.51457966370081,21.82403102436581,20.657204698563376,17.257583648949982,20.397114371133647,20.78209000584893
2020-07-19,23.72326314280545,23.399768963043115,22.019313114982,25.26049250080472,24.009147413918747,25.12389311182913,24.66697002221822,23.85036553915445,23.863905342124447,23.07815013505745,24.293410942771217,24.607550335701585,24.310087227913403,22.8546408904981,21.040736199803767,24.61952257249687,22.87986295242516
2020-07-26,18.64235711926199,16.813357738035318,16.14031474444331,18.24889013313112,19.688414460725028,18.020348633578383,19.055814951571364,17.857185391512786,18.070498331185657,17.323022526482497,18.131962216364872,19.33827556368476,19.85263311264598,17.583155929405414,14.877740216123083,19.088453494406025,18.606253028879912
2020-08-02,23.269900362464,22.07628975036556,21.74487538494256,24.2280832869666,24.579861425629908,23.7037177484775,22.7803489084494,22.422443142184967,22.67117359586891,22.490234219451324,22.91770655809543,23.078395599303537,24.39482477180746,21.792582798343805,21.174371303520672,23.184907980394456,22.81817565259908
2020-08-09,21.86228291132275,21.795290582469782,21.06071944943337,21.436956367322377,22.05782810199888,21.1849387965454,21.31508821648689,20.554923657503995,20.79638753991771,21.572452816035263,21.880270319686822,23.533758785525425,22.49023011660484,22.174573588852457,19.265834572171048,22.622115678283333,21.74201828835788
2020-08-16,16.46023463711929,16.66026430546856,14.967284304543524,17.480742426145646,17.070486531091742,17.427899073449804,17.60110169457972,17.06791414830592,17.070617488219078,15.925737150876676,17.142504179322874,16.979954694480586,17.351580126405224,14.892030623103487,14.339483260648908,17.110504592701414,15.795131995350204
2020-08-23,26.10670805775214,22.620549141471063,23.55337704571349,25.087077969596496,26.31885257780243,25.0708263549412,21.92726408010321,21.883912713187083,23.11269057193614,24.968970470943383,22.564602340764296,22.89904088408478,26.879526734812377,22.968322480295694,22.32168081840013,22.95864185848348,25.46738625408183
2020-08-30,25.670375256925016,22.26879566768085,23.459740631117057,19.86652867566972,27.24171471472232,19.89836345706974,20.68236172512044,19.512893634647515,19.786337845946008,24.42855334845115,21.439699834352965,21.99207498956562,26.970855850970885,23.93093566305797,20.311513803344663,22.021142190683143,25.98838991103468
2020-09-06,25.49018477166175,23.888305077928976,24.46703133968093,22.1694847827866,26.97340263462702,21.578406687408805,22.840261653978,21.38456532366864,21.7721669090704,24.892513230091005,23.53051703647101,24.469324016828097,26.77480292228197,26.06031949443689,20.857152589859087,24.32439087421693,26.45447655058293
2020-09-13,23.64707325968504,23.36088989131741,22.43799240946664,23.01231861114502,25.7127849937456,22.166520731176035,23.86088325122355,22.432140358763856,22.910984644917825,22.782508570110032,24.272970730504948,24.33409807174354,25.0438396571686,24.57667473761706,20.48584618312254,24.6126296216961,23.964353688643623
