Semana,ABELARDO LUZ,ALFREDO WAGNER,ANCHIETA,ANITÁPOLIS,ANTÔNIO CARLOS,APIÚNA,ARABUTÃ,ARAQUARI,ASCURRA,BALNEÁRIO BARRA DO SUL,BALNEÁRIO CAMBORIÚ,BALNEÁRIO PIÇARRAS,BARRA VELHA,BELMONTE,BIGUAÇU,BLUMENAU,BOM JESUS,BOMBINHAS,BOTUVERÁ,BRAÇO DO NORTE,BRUSQUE,CAIBI,CAMBORIÚ,CAMPO ALEGRE,CAMPO ERÊ,CANELINHA,CHAPECÓ,CONCÓRDIA,CORDILHEIRA ALTA,CORONEL FREITAS,CORUPÁ,CUNHA PORÃ,DESCANSO,DIONISIO CERQUEIRA,DOUTOR PEDRINHO,ENTRE RIOS,FLORIANÓPOLIS,FORMOSA DO SUL,FORQUILHINHA,GAROPABA,GARUVA,GASPAR,GOVERNADOR CELSO RAMOS,GRAVATAL,GUABIRUBA,GUARACIABA,GUARAMIRIM,GUARUJÁ DO SUL,HERVAL D'OESTE,ILHOTA,IMBITUBA,INDAIAL,IPIRA,IPORÃ DO OESTE,IPUAÇU,IRACEMINHA,IRANI,IRATI,ITAJAÍ,ITAPEMA,ITAPIRANGA,ITAPOÁ,ITUPORANGA,ITÁ,IÇARA,JARAGUÁ DO SUL,JARDINÓPOLIS,JOINVILLE,LAGUNA,LAURO MÜLLER,LEOBERTO LEAL,LUZERNA,MAFRA,MARAVILHA,MASSARANDUBA,MODELO,MONDAI,NAVEGANTES,NOVA ERECHIM,NOVA ITABERABA,NOVA TRENTO,ORLEANS,PALHOÇA,PALMA SOLA,PALMITOS,PAPANDUVA,PASSO DE TORRES,PAULO LOPES,PENHA,PERITIBA,PINHALZINHO,PIRATUBA,PLANALTO ALEGRE,POMERODE,PORTO BELO,POUSO REDONDO,PRESIDENTE GETÚLIO,QUILOMBO,RIO DO SUL,RIO DOS CEDROS,RIQUEZA,SALETE,SANTA HELENA,SANTA TEREZINHA,SANTA TEREZINHA DO PROGRESSO,SANTIAGO DO SUL,SANTO AMARO DA IMPERATRIZ,SAUDADES,SEARA,SOMBRIO,SÃO BENTO DO SUL,SÃO BONIFÁCIO,SÃO CARLOS,SÃO DOMINGOS,SÃO FRANCISCO DO SUL,SÃO JOSÉ,SÃO JOSÉ DO CEDRO,SÃO JOÃO BATISTA,SÃO JOÃO DO ITAPERIÚ,SÃO JOÃO DO OESTE,SÃO LOURENÇO DO OESTE,SÃO LUDGERO,SÃO MIGUEL DO OESTE,SÃO PEDRO DE ALCÂNTARA,TIGRINHOS,TIJUCAS,TIMBÓ,TUBARÃO,TUNÁPOLIS,UNIÃO DO OESTE,XANXERÊ,XAVANTINA,XAXIM,ÁGUAS DE CHAPECÓ,ÁGUAS FRIAS,ÁGUAS MORNAS
2023-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,9.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,6.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,14.0,0.0,3.0,0.0,8.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,328.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,111.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,14.0,0.0,5.0,0.0,13.0,6.0,0.0,3.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,4.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,557.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,219.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
2023-03-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,34.0,1.0,11.0,0.0,11.0,26.0,0.0,10.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,19.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,552.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,58.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,858.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,805.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,391.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,9.0,74.0,9.0,24.0,0.0,18.0,60.0,0.0,21.0,0.0,0.0,2.0,0.0,30.0,0.0,0.0,0.0,9.0,26.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,0.0,0.0,2.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,59.0,8.0,1.0,0.0,1.0,0.0,3.0,0.0,1691.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1003.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,476.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0
2023-03-26,1.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,12.0,190.0,18.0,35.0,0.0,8.0,102.0,0.0,24.0,0.0,2.0,7.0,0.0,33.0,0.0,0.0,0.0,8.0,39.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1231.0,0.0,0.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,77.0,46.0,18.0,4.0,0.0,0.0,0.0,4.0,0.0,2733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,92.0,0.0,0.0,0.0,0.0,1153.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,36.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,624.0,0.0,6.0,1.0,3.0,0.0,5.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,21.0,2.0,2.0,1.0,7.0,6.0,1.0
2023-04-02,2.0,0.0,0.0,0.0,0.0,0.0,2.0,51.0,0.0,18.0,250.0,15.0,71.0,0.0,41.0,146.0,0.0,54.0,0.0,3.0,13.0,0.0,57.0,0.0,0.0,0.0,8.0,66.0,0.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,1565.0,1.0,0.0,0.0,25.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,130.0,56.0,20.0,0.0,0.0,0.0,0.0,2.0,2.0,3791.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,0.0,0.0,0.0,1153.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,46.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,27.0,1.0,0.0,0.0,0.0,0.0,2.0,94.0,692.0,0.0,2.0,0.0,7.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,25.0,1.0,3.0,1.0,8.0,2.0,1.0
2023-04-09,1.0,0.0,0.0,0.0,1.0,0.0,1.0,80.0,0.0,13.0,343.0,38.0,68.0,0.0,47.0,135.0,0.0,26.0,0.0,1.0,6.0,0.0,36.0,0.0,0.0,0.0,19.0,75.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,2.0,1792.0,0.0,1.0,2.0,27.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,152.0,52.0,10.0,1.0,0.0,0.0,0.0,4.0,4.0,3813.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,1118.0,0.0,5.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,50.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,43.0,1.0,5.0,0.0,0.0,0.0,0.0,87.0,798.0,0.0,7.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,28.0,1.0,0.0,1.0,18.0,6.0,1.0
2023-04-16,0.0,0.0,0.0,0.0,3.0,0.0,2.0,115.0,0.0,13.0,421.0,33.0,77.0,0.0,105.0,183.0,0.0,49.0,0.0,0.0,4.0,0.0,49.0,0.0,0.0,0.0,23.0,76.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,3.0,1600.0,1.0,0.0,1.0,43.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,196.0,59.0,15.0,7.0,0.0,0.0,0.0,6.0,4.0,3939.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,166.0,0.0,0.0,1.0,0.0,908.0,0.0,4.0,1.0,0.0,0.0,35.0,0.0,4.0,1.0,0.0,0.0,59.0,0.0,0.0,39.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,35.0,69.0,0.0,7.0,0.0,0.0,1.0,1.0,157.0,877.0,0.0,9.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,18.0,4.0,5.0,1.0,14.0,7.0,0.0
2023-04-23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,140.0,1.0,6.0,476.0,37.0,89.0,0.0,92.0,174.0,0.0,53.0,0.0,0.0,7.0,0.0,69.0,0.0,0.0,0.0,10.0,56.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1627.0,0.0,0.0,0.0,7.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,265.0,59.0,13.0,4.0,0.0,0.0,0.0,7.0,2.0,3698.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,765.0,0.0,5.0,0.0,0.0,0.0,22.0,0.0,2.0,0.0,0.0,0.0,56.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,64.0,0.0,10.0,0.0,0.0,4.0,1.0,211.0,836.0,0.0,1.0,0.0,4.0,0.0,5.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,9.0,2.0,5.0,0.0,20.0,4.0,0.0
2023-04-30,0.0,0.0,0.0,1.0,3.0,0.0,2.0,127.0,0.0,5.0,465.0,48.0,101.0,0.0,123.0,197.0,0.0,43.0,0.0,0.0,10.0,0.0,87.0,0.0,0.0,0.0,13.0,42.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2470.0,2.0,0.0,0.0,3.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,424.0,59.0,13.0,6.0,0.0,0.0,0.0,11.0,1.0,4031.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,759.0,0.0,5.0,0.0,1.0,0.0,43.0,0.0,6.0,0.0,0.0,1.0,95.0,0.0,2.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,43.0,1.0,7.0,0.0,0.0,2.0,7.0,212.0,515.0,0.0,2.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,31.0,0.0,0.0,0.0,14.0,5.0,4.0,2.0,22.0,13.0,0.0
2023-05-07,1.0,0.0,0.0,0.0,2.0,0.0,0.0,139.0,0.0,5.0,541.0,36.0,133.0,0.0,128.0,211.0,0.0,49.0,0.0,0.0,11.0,0.0,62.0,0.0,1.0,1.0,15.0,41.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,2291.0,0.0,0.0,0.0,5.0,3.0,7.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,540.0,53.0,6.0,6.0,0.0,0.0,1.0,11.0,2.0,3823.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,237.0,0.0,0.0,2.0,0.0,603.0,0.0,7.0,0.0,0.0,0.0,62.0,0.0,8.0,1.0,1.0,0.0,83.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,60.0,2.0,3.0,0.0,0.0,3.0,1.0,190.0,604.0,0.0,7.0,0.0,5.0,0.0,8.0,0.0,1.0,0.0,21.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,41.0,7.0,0.0
2023-05-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,6.0,407.0,67.0,130.0,0.0,143.0,155.0,0.0,49.0,0.0,4.0,9.0,0.0,49.0,0.0,0.0,0.0,10.0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1788.0,0.0,0.0,1.0,3.0,8.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,531.0,36.0,4.0,5.0,0.0,0.0,0.0,12.0,3.0,2899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,197.0,0.0,0.0,2.0,0.0,401.0,0.0,1.0,0.0,1.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,28.0,2.0,5.0,0.0,0.0,0.0,0.0,164.0,512.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,16.0,3.0,1.0,0.0,3.0,2.0,0.0,2.0,22.0,4.0,0.0
2023-05-21,1.0,0.0,0.0,0.0,1.0,0.0,0.0,103.0,0.0,3.0,245.0,36.0,96.0,0.0,80.0,101.0,0.0,34.0,1.0,0.0,2.0,0.0,52.0,0.0,0.0,0.0,7.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,894.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,360.0,31.0,0.0,4.0,1.0,0.0,1.0,8.0,4.0,2053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,3.0,0.0,0.0,0.0,49.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,12.0,0.0,2.0,0.0,0.0,1.0,0.0,139.0,297.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,2.0,0.0
2023-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,3.0,230.0,27.0,67.0,0.0,43.0,83.0,0.0,25.0,0.0,0.0,6.0,0.0,49.0,0.0,0.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,866.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,405.0,28.0,4.0,4.0,0.0,0.0,0.0,3.0,2.0,1881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,3.0,0.0,261.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,77.0,187.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,10.0,4.0,0.0
2023-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,1.0,141.0,17.0,71.0,0.0,41.0,92.0,0.0,18.0,0.0,0.0,4.0,0.0,21.0,0.0,0.0,0.0,6.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,702.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,21.0,0.0,5.0,0.0,0.0,0.0,2.0,5.0,1769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,168.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,75.0,100.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,1.0,0.0
2023-06-11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.0,0.0,1.0,124.0,19.0,54.0,0.0,40.0,96.0,0.0,19.0,0.0,1.0,3.0,0.0,15.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,312.0,8.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1592.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,72.0,114.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
2023-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,3.0,39.0,14.0,25.0,0.0,13.0,51.0,0.0,18.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,165.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,49.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2023-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,24.0,8.0,25.0,0.0,6.0,38.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,16.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0,19.0,8.0,27.0,0.0,6.0,36.0,0.0,3.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,12.0,6.0,5.0,0.0,5.0,28.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
