Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,
Período: de 01/01/2017 a 31/12/2017,,,,,,
Atualizado em 26/05/2023,,,,,,
Regional,Município,Localidade,Imóvel,Depósito,Tipo de Atividade,Data da Coleta
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 4,Residência,ARM - Armadilha,Armadilha,12/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 4,Comércio,ARM - Armadilha,Armadilha,12/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,VILA REAL,Comércio,ARM - Armadilha,Armadilha,11/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,VILA REAL,Comércio,ARM - Armadilha,Armadilha,11/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,SAO JUDAS TADEU,Outros,ARM - Armadilha,Armadilha,11/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,PIONEIROS,Residência,ARM - Armadilha,Armadilha,11/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Comércio,ARM - Armadilha,Armadilha,11/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Residência,ARM - Armadilha,Armadilha,11/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,MUNICIPIOS,Comércio,ARM - Armadilha,Armadilha,11/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,MUNICIPIOS,Comércio,ARM - Armadilha,Armadilha,11/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,IATE CLUBE,Outros,ARM - Armadilha,Armadilha,11/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,ESTADOS,Comércio,ARM - Armadilha,Armadilha,11/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,ESTADOS,Residência,ARM - Armadilha,Armadilha,11/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,ESTADOS,Comércio,ARM - Armadilha,Armadilha,11/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Comércio,ARM - Armadilha,Armadilha,11/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Outros,ARM - Armadilha,Armadilha,11/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Comércio,ARM - Armadilha,Armadilha,11/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Comércio,ARM - Armadilha,Armadilha,11/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,BARRA,Residência,ARM - Armadilha,Armadilha,11/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Comércio,C - Depósitos Fixos,Ponto Estratégico,08/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Comércio,E - Depósitos naturais,Ponto Estratégico,08/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Comércio,B - Pequenos depósitos móveis,Ponto Estratégico,07/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,PRAIA DOS AMORES,Residência,ARM - Armadilha,Armadilha,07/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 1,Comércio,A1 - Caixa d'agua (elevado),Ponto Estratégico,06/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Comércio,ARM - Armadilha,Armadilha,05/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Outros,ARM - Armadilha,Armadilha,05/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Residência,ARM - Armadilha,Armadilha,05/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 4,Comércio,ARM - Armadilha,Armadilha,05/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 4,Comércio,B - Pequenos depósitos móveis,Ponto Estratégico,05/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 4,Comércio,ARM - Armadilha,Armadilha,05/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 4,Residência,ARM - Armadilha,Armadilha,05/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,ARIRIBÁ,Residência,ARM - Armadilha,Armadilha,05/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,PRAIA DOS AMORES,Comércio,ARM - Armadilha,Armadilha,05/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,SAO JUDAS TADEU,Outros,ARM - Armadilha,Armadilha,04/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,PIONEIROS,Residência,ARM - Armadilha,Armadilha,04/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NOVA ESPERANÇA,Outros,ARM - Armadilha,Armadilha,04/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Outros,ARM - Armadilha,Armadilha,04/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Comércio,ARM - Armadilha,Armadilha,04/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 2,Residência,ARM - Armadilha,Armadilha,04/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 1,Comércio,ARM - Armadilha,Armadilha,04/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,BARRA,Comércio,ARM - Armadilha,Armadilha,04/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,BARRA,Outros,ARM - Armadilha,Armadilha,04/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,ARIRIBÁ,Comércio,ARM - Armadilha,Armadilha,04/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,ARIRIBÁ,Residência,ARM - Armadilha,Armadilha,04/12/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 4,Comércio,ARM - Armadilha,Armadilha,28/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 4,Outros,ARM - Armadilha,Armadilha,28/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 4,Residência,ARM - Armadilha,Armadilha,28/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,VILA REAL,Comércio,ARM - Armadilha,Armadilha,27/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,VILA REAL,Comércio,ARM - Armadilha,Armadilha,27/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,PIONEIROS,Comércio,ARM - Armadilha,Armadilha,27/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NOVA ESPERANÇA,Outros,ARM - Armadilha,Armadilha,27/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Comércio,ARM - Armadilha,Armadilha,27/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Comércio,ARM - Armadilha,Armadilha,27/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,MUNICIPIOS,Outros,ARM - Armadilha,Armadilha,27/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,MUNICIPIOS,Comércio,ARM - Armadilha,Armadilha,27/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,MUNICIPIOS,Comércio,ARM - Armadilha,Armadilha,27/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,IATE CLUBE,Outros,ARM - Armadilha,Armadilha,27/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,ESTADOS,Comércio,ARM - Armadilha,Armadilha,27/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,ESTADOS,Outros,ARM - Armadilha,Armadilha,27/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,ESTADOS,Residência,ARM - Armadilha,Armadilha,27/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Outros,ARM - Armadilha,Armadilha,27/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Comércio,ARM - Armadilha,Armadilha,27/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Comércio,ARM - Armadilha,Armadilha,27/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 2,Residência,ARM - Armadilha,Armadilha,27/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NOVA ESPERANÇA,Outros,C - Depósitos Fixos,Delimitação de Foco,24/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NOVA ESPERANÇA,Outros,B - Pequenos depósitos móveis,Delimitação de Foco,24/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NOVA ESPERANÇA,Outros,C - Depósitos Fixos,Delimitação de Foco,24/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,SAO JUDAS TADEU,Residência,D1 - Pneus e outros materiais rodantes,Delimitação de Foco,23/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,SAO JUDAS TADEU,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,23/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,SAO JUDAS TADEU,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,23/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,SAO JUDAS TADEU,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,23/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,SAO JUDAS TADEU,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,23/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,SAO JUDAS TADEU,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,23/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,SAO JUDAS TADEU,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,23/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,SAO JUDAS TADEU,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,23/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,SAO JUDAS TADEU,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,22/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,SAO JUDAS TADEU,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,22/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,SAO JUDAS TADEU,Terreno baldio,B - Pequenos depósitos móveis,Delimitação de Foco,22/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,ESTADOS,Outros,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,22/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,ESTADOS,Outros,B - Pequenos depósitos móveis,Ponto Estratégico,22/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,PRAIA DOS AMORES,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,22/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,PRAIA DOS AMORES,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,22/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,TAQUARAS,Comércio,ARM - Armadilha,Armadilha,21/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,ESTALEIRINHO,Residência,ARM - Armadilha,Armadilha,21/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,ESTALEIRINHO,Residência,D1 - Pneus e outros materiais rodantes,Delimitação de Foco,21/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 4,Comércio,ARM - Armadilha,Armadilha,21/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,SAO JUDAS TADEU,Residência,ARM - Armadilha,Armadilha,20/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,PIONEIROS,Residência,ARM - Armadilha,Armadilha,20/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NOVA ESPERANÇA,Outros,ARM - Armadilha,Armadilha,20/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NOVA ESPERANÇA,Comércio,ARM - Armadilha,Armadilha,20/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Residência,ARM - Armadilha,Armadilha,20/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Comércio,ARM - Armadilha,Armadilha,20/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Residência,ARM - Armadilha,Armadilha,20/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Comércio,ARM - Armadilha,Armadilha,20/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 2,Residência,ARM - Armadilha,Armadilha,20/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 2,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,20/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,VARZEA DO RANCHINHO,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,16/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,VARZEA DO RANCHINHO,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,16/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 4,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,16/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,ESTADOS,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,10/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 2,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,10/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 2,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,10/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Residência,B - Pequenos depósitos móveis,LIRAa,09/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Comércio,C - Depósitos Fixos,LIRAa,09/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Residência,B - Pequenos depósitos móveis,LIRAa,09/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Residência,C - Depósitos Fixos,LIRAa,09/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 2,Residência,B - Pequenos depósitos móveis,LIRAa,09/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,ARIRIBÁ,Residência,B - Pequenos depósitos móveis,LIRAa,09/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,08/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,08/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Residência,B - Pequenos depósitos móveis,LIRAa,08/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Residência,C - Depósitos Fixos,LIRAa,07/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Comércio,C - Depósitos Fixos,LIRAa,07/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Comércio,B - Pequenos depósitos móveis,LIRAa,07/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Residência,C - Depósitos Fixos,LIRAa,07/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Residência,C - Depósitos Fixos,LIRAa,07/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NOVA ESPERANÇA,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,06/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Residência,C - Depósitos Fixos,LIRAa,06/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Residência,E - Depósitos naturais,LIRAa,06/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Residência,C - Depósitos Fixos,LIRAa,06/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Residência,E - Depósitos naturais,LIRAa,06/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,MUNICIPIOS,Residência,B - Pequenos depósitos móveis,LIRAa,06/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 4,Comércio,C - Depósitos Fixos,LIRAa,06/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Residência,B - Pequenos depósitos móveis,LIRAa,06/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Outros,C - Depósitos Fixos,LIRAa,06/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 2,Outros,C - Depósitos Fixos,LIRAa,06/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,ESTALEIRINHO,Outros,B - Pequenos depósitos móveis,Delimitação de Foco,01/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,ESTALEIRINHO,Residência,C - Depósitos Fixos,Delimitação de Foco,01/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,ESTALEIRINHO,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,01/11/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Residência,ARM - Armadilha,Armadilha,30/10/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Comércio,ARM - Armadilha,Armadilha,30/10/2017
Itajaí,BALNEÁRIO CAMBORIÚ,IATE CLUBE,Outros,ARM - Armadilha,Armadilha,30/10/2017
Itajaí,BALNEÁRIO CAMBORIÚ,ESTALEIRINHO,Residência,ARM - Armadilha,Armadilha,30/10/2017
Itajaí,BALNEÁRIO CAMBORIÚ,ESTADOS,Comércio,ARM - Armadilha,Armadilha,30/10/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Comércio,ARM - Armadilha,Armadilha,30/10/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 2,Comércio,ARM - Armadilha,Armadilha,30/10/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 1,Comércio,ARM - Armadilha,Armadilha,30/10/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 1,Comércio,ARM - Armadilha,Armadilha,30/10/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 4,Residência,ARM - Armadilha,Armadilha,24/10/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Outros,ARM - Armadilha,Armadilha,24/10/2017
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 3,Comércio,ARM - Armadilha,Armadilha,24/10/2017
Itajaí,BALNEÁRIO CAMBORIÚ,PRAIA DOS AMORES,Comércio,ARM - Armadilha,Armadilha,24/10/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Comércio,ARM - Armadilha,Armadilha,23/10/2017
Itajaí,BALNEÁRIO CAMBORIÚ,NAÇÕES,Comércio,ARM - Armadilha,Armadilha,23/10/2017
Itajaí,BALNEÁRIO CAMBORIÚ,MUNICIPIOS,Residência,ARM - Armadilha,Armadilha,23/10/2017
