Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,
Período: de 01/01/2012 a 31/12/2012,,,,,,
Atualizado em 26/05/2023,,,,,,
Regional,Município,Localidade,Imóvel,Depósito,Tipo de Atividade,Data da Coleta
Chapecó,CHAPECÓ,EFAPI,Comércio,ARM - Armadilha,,12/11/2012
Chapecó,CHAPECÓ,ALVORADA,Residência,ARM - Armadilha,,19/03/2012
Chapecó,CHAPECÓ,SAO CRISTOVAO,Comércio,ARM - Armadilha,,17/12/2012
Chapecó,CHAPECÓ,LIDER,Residência,ARM - Armadilha,,26/03/2012
São José,FLORIANÓPOLIS,CENTRO,Ponto Estratégico,ARM - Armadilha,,13/01/2012
São Miguel do Oeste,SÃO JOSÉ DO CEDRO,CENTRO,Residência,B - Pequenos depósitos móveis,,19/04/2012
Chapecó,CHAPECÓ,PASSO DOS FORTES,Residência,ARM - Armadilha,,20/12/2012
Chapecó,PINHALZINHO,DIVINÉIA,Residência,B - Pequenos depósitos móveis,,04/05/2012
Chapecó,CHAPECÓ,SAO CRISTOVAO,Comércio,ARM - Armadilha,,09/02/2012
Joinville,JOINVILLE,SÃO MARCOS,Ponto Estratégico,ARM - Armadilha,,26/04/2012
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,25/05/2012
Chapecó,CHAPECÓ,LIDER,Residência,ARM - Armadilha,,12/11/2012
Chapecó,CHAPECÓ,ENGENHO BRAUM,Comércio,ARM - Armadilha,,23/03/2012
São Miguel do Oeste,SAUDADES,CENTRO,Comércio,ARM - Armadilha,,02/04/2012
Chapecó,CHAPECÓ,JARDIM ITALIA,Residência,ARM - Armadilha,,17/02/2012
São Miguel do Oeste,SÃO MIGUEL DO OESTE,SAGRADO CORACAO,Outros,ARM - Armadilha,,15/03/2012
Chapecó,CHAPECÓ,SAO CRISTOVAO,Residência,ARM - Armadilha,,02/03/2012
Chapecó,CHAPECÓ,ALVORADA,Outros,A2 - Outros depósitos de armazenamento de água,,08/05/2012
Chapecó,CHAPECÓ,BELA VISTA,Comércio,ARM - Armadilha,,11/09/2012
Chapecó,CHAPECÓ,ALVORADA,Comércio,ARM - Armadilha,,12/11/2012
Chapecó,CHAPECÓ,LIDER,Residência,ARM - Armadilha,,12/03/2012
Chapecó,PINHALZINHO,DIVINÉIA,Comércio,ARM - Armadilha,,10/12/2012
Chapecó,CHAPECÓ,PASSO DOS FORTES,Residência,ARM - Armadilha,,29/03/2012
São José,FLORIANÓPOLIS,CAPOEIRAS,Residência,A2 - Outros depósitos de armazenamento de água,,09/04/2012
São José,PALHOÇA,CASA BRANCA,Ponto Estratégico,ARM - Armadilha,,11/02/2012
Joinville,JOINVILLE,SANTA CATARINA,Ponto Estratégico,ARM - Armadilha,,07/03/2012
Chapecó,CHAPECÓ,PASSO DOS FORTES,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,23/03/2012
São Miguel do Oeste,SÃO JOSÉ DO CEDRO,CENTRO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,08/05/2012
Chapecó,CHAPECÓ,PASSO DOS FORTES,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,13/04/2012
São José,TIJUCAS,CENTRO,Residência,E - Depósitos naturais,,01/06/2012
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Comércio,ARM - Armadilha,,01/03/2012
Criciúma,SIDERÓPOLIS,CENTRO,Comércio,ARM - Armadilha,,14/03/2012
Chapecó,CHAPECÓ,LIDER,Residência,D1 - Pneus e outros materiais rodantes,,18/01/2012
Blumenau,BLUMENAU,BADENFURT,Ponto Estratégico,ARM - Armadilha,,07/11/2012
São Miguel do Oeste,SÃO JOSÉ DO CEDRO,CENTRO,Residência,D1 - Pneus e outros materiais rodantes,,16/02/2012
Chapecó,CHAPECÓ,ALVORADA,Residência,ARM - Armadilha,,03/12/2012
Chapecó,CHAPECÓ,SÃO CRISTÓVÃO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,14/12/2012
Chapecó,PINHALZINHO,DIVINÉIA,Residência,B - Pequenos depósitos móveis,,14/12/2012
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Comércio,ARM - Armadilha,,20/04/2012
São José,FLORIANÓPOLIS,CAPOEIRAS,Comércio,ARM - Armadilha,,01/06/2012
Chapecó,CHAPECÓ,SANTO ANTONIO,Outros,A2 - Outros depósitos de armazenamento de água,,17/10/2012
Joinville,JOINVILLE,ZONA INDUSTRIAL NORTE,Comércio,ARM - Armadilha,Armadilha,04/12/2012
Chapecó,CHAPECÓ,SANTO ANTONIO,Comércio,ARM - Armadilha,,14/12/2012
São José,FLORIANÓPOLIS,CAPOEIRAS,Residência,B - Pequenos depósitos móveis,,29/03/2012
Itajaí,BOMBINHAS,BOMBAS,Residência,ARM - Armadilha,,10/04/2012
Joinville,ARAQUARI,PONTO ALTO,Ponto Estratégico,ARM - Armadilha,,08/02/2012
São José,SÃO JOSÉ,AREA INDUSTRIAL,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,17/03/2012
São José,BIGUAÇU,CENTRO,Ponto Estratégico,ARM - Armadilha,,29/03/2012
São José,FLORIANÓPOLIS,MONTE CRISTO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,18/05/2012
Blumenau,BLUMENAU,ITOUPAVA CENTRAL,Ponto Estratégico,ARM - Armadilha,,18/04/2012
Itajaí,BOMBINHAS,BOMBAS,Residência,ARM - Armadilha,,19/06/2012
Concórdia,CONCÓRDIA,SÃO CRISTOVAO,Comércio,ARM - Armadilha,,05/03/2012
Chapecó,CHAPECÓ,JARDIM AMERICA,Comércio,ARM - Armadilha,,20/03/2012
São Miguel do Oeste,SÃO MIGUEL DO OESTE,SAGRADO CORACAO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,26/01/2012
Chapecó,CHAPECÓ,SANTA MARIA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,14/11/2012
Chapecó,CHAPECÓ,ALVORADA,Residência,A1 - Caixa d'agua (elevado),,13/02/2012
Chapecó,CHAPECÓ,ELDORADO,Residência,ARM - Armadilha,,03/12/2012
Itajaí,BALNEÁRIO CAMBORIÚ,NOVA ESPERANCA,Ponto Estratégico,ARM - Armadilha,,26/12/2012
Chapecó,CHAPECÓ,BELA VISTA,Residência,ARM - Armadilha,,17/12/2012
Blumenau,BRUSQUE,SANTA TEREZINHA,Comércio,ARM - Armadilha,,30/04/2012
Chapecó,CHAPECÓ,SAO CRISTOVAO,Comércio,ARM - Armadilha,,05/07/2012
Itajaí,BALNEÁRIO CAMBORIÚ,NACOES,Outros,ARM - Armadilha,,04/12/2012
Chapecó,CHAPECÓ,SAO CRISTOVAO,Comércio,ARM - Armadilha,,10/12/2012
Chapecó,CHAPECÓ,SANTA MARIA,Comércio,ARM - Armadilha,,17/12/2012
São José,FLORIANÓPOLIS,CAPOEIRAS,Residência,B - Pequenos depósitos móveis,,03/04/2012
Blumenau,BLUMENAU,ITOUPAVA CENTRAL,Ponto Estratégico,ARM - Armadilha,,07/02/2012
São José,FLORIANÓPOLIS,COLONINHA,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,12/04/2012
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,,28/02/2012
Joinville,JOINVILLE,SÃO MARCOS,Ponto Estratégico,ARM - Armadilha,,04/04/2012
São José,GAROPABA,ENCANTADA,Residência,E - Depósitos naturais,,23/05/2012
Chapecó,CHAPECÓ,CENTRO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,19/04/2012
São Miguel do Oeste,SÃO JOÃO DO OESTE,LINHA BEATO ROQUE,Residência,ARM - Armadilha,,02/07/2012
Chapecó,CHAPECÓ,BELA VISTA,Comércio,A1 - Caixa d'agua (elevado),,13/03/2012
Joinville,JOINVILLE,AVENTUREIRO,Residência,ARM - Armadilha,,08/02/2012
Blumenau,BLUMENAU,ITOUPAVA CENTRAL,Ponto Estratégico,ARM - Armadilha,,30/11/2012
Chapecó,CHAPECÓ,PASSO DOS FORTES,Residência,ARM - Armadilha,,16/02/2012
Chapecó,CHAPECÓ,CENTRO,Residência,ARM - Armadilha,,05/12/2012
São José,FLORIANÓPOLIS,COLONINHA,Comércio,B - Pequenos depósitos móveis,,13/04/2012
Chapecó,CHAPECÓ,ALVORADA,Residência,ARM - Armadilha,,17/12/2012
Chapecó,PINHALZINHO,CENTRO,Comércio,E - Depósitos naturais,,15/05/2012
Chapecó,CHAPECÓ,ALVORADA,Outros,D1 - Pneus e outros materiais rodantes,,09/05/2012
Chapecó,CHAPECÓ,BELA VISTA,Comércio,ARM - Armadilha,,26/11/2012
Joinville,JOINVILLE,ITAUM,Comércio,ARM - Armadilha,,10/12/2012
São José,FLORIANÓPOLIS,CAPOEIRAS,Residência,A2 - Outros depósitos de armazenamento de água,,09/04/2012
São José,PALHOÇA,CASA BRANCA,Ponto Estratégico,ARM - Armadilha,,09/02/2012
Jaraguá do Sul,JARAGUÁ DO SUL,VILA LALAU,Residência,B - Pequenos depósitos móveis,,14/04/2012
Chapecó,PALMITOS,AURORA,Ponto Estratégico,ARM - Armadilha,,27/02/2012
Concórdia,CONCÓRDIA,SÃO CRISTOVAO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,15/03/2012
São José,GAROPABA,CENTRO,Ponto Estratégico,E - Depósitos naturais,,03/04/2012
Chapecó,CHAPECÓ,SÃO PEDRO,Residência,ARM - Armadilha,,28/05/2012
Chapecó,CHAPECÓ,SAO CRISTOVAO,Comércio,ARM - Armadilha,,23/02/2012
Chapecó,CHAPECÓ,BELA VISTA,Residência,ARM - Armadilha,,21/08/2012
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Comércio,ARM - Armadilha,,15/03/2012
Itajaí,BOMBINHAS,BOMBAS,Residência,ARM - Armadilha,,12/01/2012
Blumenau,BLUMENAU,ITOUPAVAZINHA,Ponto Estratégico,ARM - Armadilha,,25/09/2012
Chapecó,CHAPECÓ,BELA VISTA,Residência,ARM - Armadilha,,07/02/2012
Chapecó,CHAPECÓ,PASSO DOS FORTES,Residência,ARM - Armadilha,,29/11/2012
Joinville,JOINVILLE,FLORESTA,Ponto Estratégico,ARM - Armadilha,,10/12/2012
Chapecó,CHAPECÓ,EFAPI,Residência,ARM - Armadilha,,10/12/2012
São José,FLORIANÓPOLIS,CAPOEIRAS,Comércio,ARM - Armadilha,,17/04/2012
Chapecó,CHAPECÓ,BELA VISTA,Comércio,ARM - Armadilha,,23/05/2012
Chapecó,CHAPECÓ,SAO CRISTOVAO,Outros,ARM - Armadilha,,24/08/2012
Chapecó,CHAPECÓ,PASSO DOS FORTES,Comércio,ARM - Armadilha,,29/11/2012
Joinville,JOINVILLE,AVENTUREIRO,Residência,ARM - Armadilha,,13/03/2012
Chapecó,CHAPECÓ,BELA VISTA,Residência,ARM - Armadilha,,20/03/2012
São Miguel do Oeste,MARAVILHA,INDUSTRIAL,Comércio,ARM - Armadilha,,20/12/2012
Joinville,JOINVILLE,ZONA INDUSTRIAL NORTE,Ponto Estratégico,ARM - Armadilha,,24/01/2012
São José,FLORIANÓPOLIS,COLONINHA,Residência,B - Pequenos depósitos móveis,,17/04/2012
Blumenau,BENEDITO NOVO,CENTRO,Residência,ARM - Armadilha,,14/03/2012
Blumenau,BLUMENAU,TRIBESS,Residência,A1 - Caixa d'agua (elevado),Armadilha,23/01/2012
Jaraguá do Sul,JARAGUÁ DO SUL,JARAGUÁ ESQUERDO,Comércio,ARM - Armadilha,,31/01/2012
Blumenau,BLUMENAU,BADENFURT,Ponto Estratégico,ARM - Armadilha,,03/05/2012
Chapecó,CHAPECÓ,BELA VISTA,Residência,ARM - Armadilha,,18/09/2012
Xanxerê,XAXIM,ALVORADA,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,,05/06/2012
Criciúma,CRICIÚMA,SANTA AUGUSTA,Residência,ARM - Armadilha,,14/11/2012
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO AGOSTINI,Comércio,ARM - Armadilha,,28/03/2012
São Miguel do Oeste,SAUDADES,CENTRO,Comércio,ARM - Armadilha,,09/04/2012
Chapecó,CHAPECÓ,PRESIDENTE MEDICI,Residência,ARM - Armadilha,,22/02/2012
São José,FLORIANÓPOLIS,COLONINHA,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,10/04/2012
Chapecó,CHAPECÓ,SAIC,Residência,ARM - Armadilha,,07/03/2012
Chapecó,CHAPECÓ,PARQUE DAS PALMEIRAS,Outros,A2 - Outros depósitos de armazenamento de água,,08/05/2012
Chapecó,CHAPECÓ,PASSO DOS FORTES,Comércio,ARM - Armadilha,,09/10/2012
Chapecó,CHAPECÓ,PASSO DOS FORTES,Comércio,ARM - Armadilha,,20/11/2012
Chapecó,CHAPECÓ,ALVORADA,Residência,ARM - Armadilha,,12/03/2012
Chapecó,CHAPECÓ,CRISTO REI,Residência,ARM - Armadilha,,21/03/2012
Joinville,JOINVILLE,SANTA CATARINA,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,26/01/2012
Joinville,JOINVILLE,SANTA CATARINA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,26/01/2012
Chapecó,CHAPECÓ,BELA VISTA,Residência,ARM - Armadilha,,17/04/2012
Chapecó,PINHALZINHO,SANTO ANTONIO,Residência,B - Pequenos depósitos móveis,,25/04/2012
Chapecó,CHAPECÓ,PASSO DOS FORTES,Comércio,ARM - Armadilha,,02/02/2012
Chapecó,CHAPECÓ,SAO CRISTOVAO,Comércio,ARM - Armadilha,,16/02/2012
Concórdia,CONCÓRDIA,VILA JACOB BIEZUS,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,08/05/2012
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO JARDIM PEPERI,Residência,ARM - Armadilha,,29/10/2012
Joinville,JOINVILLE,PIRABEIRABA,Ponto Estratégico,ARM - Armadilha,,02/07/2012
Chapecó,CHAPECÓ,SAO CRISTOVAO,Residência,ARM - Armadilha,,26/11/2012
Chapecó,CHAPECÓ,BELA VISTA,Comércio,ARM - Armadilha,,27/03/2012
São José,FLORIANÓPOLIS,COLONINHA,Comércio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,12/04/2012
Chapecó,CHAPECÓ,ALVORADA,Residência,ARM - Armadilha,,27/02/2012
São Miguel do Oeste,SÃO MIGUEL DO OESTE,SAGRADO CORACAO,Outros,ARM - Armadilha,,11/04/2012
Chapecó,CHAPECÓ,MARIA GORETI,Residência,ARM - Armadilha,,08/03/2012
Chapecó,CHAPECÓ,SAO CRISTOVAO,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,09/05/2012
Chapecó,CHAPECÓ,BELA VISTA,Comércio,ARM - Armadilha,,29/10/2012
Chapecó,CHAPECÓ,PARQUE DAS PALMEIRAS,Comércio,ARM - Armadilha,,26/11/2012
Chapecó,CHAPECÓ,PRESIDENTE MEDICI,Residência,ARM - Armadilha,,13/03/2012
Chapecó,CHAPECÓ,EFAPI,Residência,ARM - Armadilha,,22/03/2012
Chapecó,CHAPECÓ,UNIVERSITARIO,Terreno baldio,D1 - Pneus e outros materiais rodantes,,08/05/2012
Chapecó,CHAPECÓ,CRISTO REI,Residência,ARM - Armadilha,,18/04/2012
São José,FLORIANÓPOLIS,CAPOEIRAS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,21/04/2012
Chapecó,CHAPECÓ,SAO CRISTOVAO,Comércio,ARM - Armadilha,,08/02/2012
São José,GAROPABA,ENCANTADA,Ponto Estratégico,E - Depósitos naturais,,17/05/2012
Chapecó,CHAPECÓ,ALVORADA,Residência,ARM - Armadilha,,05/11/2012
Chapecó,CHAPECÓ,CENTRO,Comércio,ARM - Armadilha,,22/03/2012
Chapecó,CHAPECÓ,CRISTO REI,Residência,ARM - Armadilha,,27/11/2012
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Comércio,ARM - Armadilha,,29/03/2012
Chapecó,CHAPECÓ,PRESIDENTE MEDICI,Outros,ARM - Armadilha,,14/02/2012
Chapecó,CHAPECÓ,ALVORADA,Residência,A2 - Outros depósitos de armazenamento de água,,27/02/2012
Chapecó,PINHALZINHO,CENTRO,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,19/04/2012
Chapecó,CHAPECÓ,PASSO DOS FORTES,Comércio,ARM - Armadilha,,21/08/2012
Chapecó,CHAPECÓ,LIDER,Comércio,ARM - Armadilha,,12/11/2012
Chapecó,CHAPECÓ,ALVORADA,Residência,ARM - Armadilha,,19/03/2012
Chapecó,CHAPECÓ,SAO CRISTOVAO,Comércio,ARM - Armadilha,,17/12/2012
São José,FLORIANÓPOLIS,MONTE CRISTO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,28/03/2012
São José,FLORIANÓPOLIS,CENTRO,Ponto Estratégico,ARM - Armadilha,,13/01/2012
Chapecó,CHAPECÓ,PALMITAL,Residência,ARM - Armadilha,,19/04/2012
Chapecó,CHAPECÓ,PASSO DOS FORTES,Residência,ARM - Armadilha,,20/12/2012
Chapecó,PINHALZINHO,DIVINÉIA,Residência,E - Depósitos naturais,,04/05/2012
Chapecó,CHAPECÓ,SAO CRISTOVAO,Comércio,ARM - Armadilha,,09/02/2012
Blumenau,BLUMENAU,ITOUPAVA CENTRAL,Ponto Estratégico,ARM - Armadilha,,26/04/2012
Itajaí,PORTO BELO,PEREQUE,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,,24/05/2012
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO AGOSTINI,Residência,ARM - Armadilha,,13/11/2012
Chapecó,CHAPECÓ,PASSO DOS FORTES,Comércio,ARM - Armadilha,,22/03/2012
Blumenau,APIÚNA,CENTRO,Comércio,ARM - Armadilha,,26/03/2012
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO AGOSTINI,Residência,ARM - Armadilha,,22/02/2012
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Outros,ARM - Armadilha,,15/03/2012
Chapecó,CHAPECÓ,PASSO DOS FORTES,Residência,ARM - Armadilha,,02/03/2012
Chapecó,CHAPECÓ,ALVORADA,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,07/05/2012
Chapecó,CHAPECÓ,PRESIDENTE MEDICI,Comércio,ARM - Armadilha,,11/09/2012
Chapecó,CHAPECÓ,CENTRO,Comércio,ARM - Armadilha,,13/11/2012
Concórdia,CONCÓRDIA,PARQUE DE EXPOSICOES,Comércio,ARM - Armadilha,,28/11/2012
Chapecó,CHAPECÓ,CENTRO,Comércio,ARM - Armadilha,,13/12/2012
Chapecó,CHAPECÓ,PASSO DOS FORTES,Residência,ARM - Armadilha,,29/03/2012
São José,FLORIANÓPOLIS,CAPOEIRAS,Residência,B - Pequenos depósitos móveis,,09/04/2012
Joinville,JOINVILLE,ZONA INDUSTRIAL NORTE,Ponto Estratégico,ARM - Armadilha,Armadilha,14/02/2012
Chapecó,CHAPECÓ,PASSO DOS FORTES,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,,07/03/2012
São José,SÃO JOSÉ,NOSSA SENHORA DO ROSARIO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,24/03/2012
Itajaí,NAVEGANTES,PEDREIRAS,Residência,ARM - Armadilha,,08/05/2012
São José,FLORIANÓPOLIS,JARDIM ATLANTICO,Ponto Estratégico,C - Depósitos Fixos,,16/04/2012
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO ANDREATA,Residência,ARM - Armadilha,,05/06/2012
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Comércio,ARM - Armadilha,,01/03/2012
Chapecó,CHAPECÓ,SAO CRISTOVAO,Comércio,ARM - Armadilha,,19/03/2012
Itajaí,BOMBINHAS,BOMBAS,Residência,ARM - Armadilha,,23/01/2012
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Ponto Estratégico,ARM - Armadilha,,08/11/2012
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Residência,E - Depósitos naturais,,14/02/2012
Chapecó,CHAPECÓ,ALVORADA,Residência,ARM - Armadilha,,03/12/2012
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,14/12/2012
Chapecó,CHAPECÓ,SANTO ANTONIO,Residência,ARM - Armadilha,,14/12/2012
Chapecó,CHAPECÓ,CRISTO REI,Comércio,ARM - Armadilha,,18/04/2012
Tubarão,JAGUARUNA,COSTA DA LAGOA,Comércio,ARM - Armadilha,,05/06/2012
Chapecó,CHAPECÓ,CENTRO,Outros,B - Pequenos depósitos móveis,,19/10/2012
Chapecó,CHAPECÓ,PASSO DOS FORTES,Comércio,ARM - Armadilha,,04/12/2012
Chapecó,CHAPECÓ,PASSO DOS FORTES,Comércio,ARM - Armadilha,,14/12/2012
São José,FLORIANÓPOLIS,CAPOEIRAS,Residência,B - Pequenos depósitos móveis,,29/03/2012
São José,FLORIANÓPOLIS,COLONINHA,Residência,B - Pequenos depósitos móveis,,11/04/2012
Joinville,ARAQUARI,COLEGIO AGRICOLA,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,,16/02/2012
São José,SÃO JOSÉ,AREA INDUSTRIAL,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,17/03/2012
Jaraguá do Sul,JARAGUÁ DO SUL,VILA LALAU,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,,30/03/2012
São José,FLORIANÓPOLIS,COLONINHA,Residência,B - Pequenos depósitos móveis,,18/05/2012
Blumenau,BLUMENAU,FORTALEZA,Ponto Estratégico,ARM - Armadilha,,18/04/2012
Itajaí,BOMBINHAS,BOMBAS,Residência,ARM - Armadilha,,19/06/2012
Chapecó,CHAPECÓ,CENTRO,Comércio,ARM - Armadilha,,09/03/2012
Chapecó,CHAPECÓ,LIDER,Comércio,ARM - Armadilha,,19/03/2012
Itajaí,BOMBINHAS,BOMBAS,Residência,ARM - Armadilha,,30/01/2012
Araranguá,ARARANGUÁ,VILA SÃO JOSÉ,Ponto Estratégico,ARM - Armadilha,,14/11/2012
Chapecó,CHAPECÓ,LIDER,Residência,ARM - Armadilha,,13/02/2012
Chapecó,CHAPECÓ,ELDORADO,Residência,ARM - Armadilha,,03/12/2012
Blumenau,BLUMENAU,ITOUPAVAZINHA,Ponto Estratégico,ARM - Armadilha,,27/12/2012
Chapecó,CHAPECÓ,BELA VISTA,Residência,ARM - Armadilha,,17/12/2012
São José,PALHOÇA,GUARDA DO EMBAÚ,Comércio,ARM - Armadilha,,03/05/2012
Jaraguá do Sul,GUARAMIRIM,CENTRO,Comércio,ARM - Armadilha,,06/07/2012
Chapecó,CHAPECÓ,PARQUE DAS PALMEIRAS,Outros,ARM - Armadilha,,04/12/2012
Chapecó,CHAPECÓ,SAO CRISTOVAO,Comércio,ARM - Armadilha,,10/12/2012
São José,FLORIANÓPOLIS,CAPOEIRAS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,04/04/2012
Criciúma,CRICIÚMA,SANTA BARBARA,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,,06/02/2012
São José,FLORIANÓPOLIS,CAPOEIRAS,Residência,E - Depósitos naturais,,12/04/2012
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,B - Pequenos depósitos móveis,,28/02/2012
Joinville,JOINVILLE,SÃO MARCOS,Ponto Estratégico,ARM - Armadilha,,04/04/2012
Chapecó,CHAPECÓ,BELA VISTA,Residência,ARM - Armadilha,,23/05/2012
Chapecó,CHAPECÓ,CENTRO,Ponto Estratégico,B - Pequenos depósitos móveis,,19/04/2012
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Comércio,ARM - Armadilha,,24/02/2012
Joinville,JOINVILLE,ANITA GARIBALDI,Residência,B - Pequenos depósitos móveis,,06/07/2012
Chapecó,CHAPECÓ,BELA VISTA,Comércio,ARM - Armadilha,,14/03/2012
Jaraguá do Sul,JARAGUÁ DO SUL,VILA NOVA,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,,09/08/2012
Chapecó,CHAPECÓ,UNIVERSITARIO,Residência,ARM - Armadilha,,07/02/2012
Tubarão,IMBITUBA,CENTRO,Ponto Estratégico,ARM - Armadilha,,22/11/2012
Chapecó,CHAPECÓ,SAO CRISTOVAO,Residência,ARM - Armadilha,,16/02/2012
Chapecó,CHAPECÓ,PASSO DOS FORTES,Residência,ARM - Armadilha,,06/12/2012
Mafra,PORTO UNIÃO,SÃO PEDRO,Comércio,ARM - Armadilha,,09/04/2012
Chapecó,CHAPECÓ,EFAPI,Residência,ARM - Armadilha,,17/12/2012
São José,FLORIANÓPOLIS,COLONINHA,Comércio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,11/05/2012
São José,FLORIANÓPOLIS,MONTE CRISTO,Outros,A2 - Outros depósitos de armazenamento de água,,22/05/2012
Chapecó,CHAPECÓ,BELA VISTA,Comércio,ARM - Armadilha,,26/11/2012
Chapecó,CHAPECÓ,BELA VISTA,Comércio,ARM - Armadilha,,10/12/2012
São José,FLORIANÓPOLIS,CAPOEIRAS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",,09/04/2012
Criciúma,CRICIÚMA,SANTA BARBARA,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,,08/02/2012
Chapecó,CHAPECÓ,ESPLANADA,Residência,ARM - Armadilha,,13/04/2012
Itajaí,BALNEÁRIO CAMBORIÚ,CENTRO 1,Ponto Estratégico,ARM - Armadilha,,01/03/2012
Blumenau,BLUMENAU,ITOUPAVAZINHA,Ponto Estratégico,ARM - Armadilha,,19/03/2012
São José,FLORIANÓPOLIS,COSTEIRA,Ponto Estratégico,ARM - Armadilha,,10/04/2012
Chapecó,CHAPECÓ,MARIA GORETI,Residência,ARM - Armadilha,,28/05/2012
Chapecó,CHAPECÓ,SAO CRISTOVAO,Comércio,ARM - Armadilha,,23/02/2012
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Comércio,ARM - Armadilha,,15/03/2012
Chapecó,CHAPECÓ,LIDER,Residência,A2 - Outros depósitos de armazenamento de água,,16/01/2012
Blumenau,BLUMENAU,BADENFURT,Ponto Estratégico,ARM - Armadilha,,25/09/2012
Chapecó,CHAPECÓ,CRISTO REI,Residência,  - Mosquito Adulto,,07/02/2012
Chapecó,CHAPECÓ,PASSO DOS FORTES,Residência,ARM - Armadilha,,29/11/2012
Itajaí,BALNEÁRIO CAMBORIÚ,ESTADOS,Ponto Estratégico,ARM - Armadilha,,10/12/2012
Chapecó,CHAPECÓ,ELDORADO,Residência,ARM - Armadilha,,10/12/2012
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO AGOSTINI,Comércio,ARM - Armadilha,,18/04/2012
São Miguel do Oeste,SÃO MIGUEL DO OESTE,CENTRO,Comércio,ARM - Armadilha,,24/05/2012
São Miguel do Oeste,SÃO MIGUEL DO OESTE,BAIRRO AGOSTINI,Outros,ARM - Armadilha,,20/09/2012
