Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,
Período: de 01/01/2018 a 31/12/2018,,,,,,
Atualizado em 26/05/2023,,,,,,
Regional,Município,Localidade,Imóvel,Depósito,Tipo de Atividade,Data da Coleta
Itajaí,BALNEÁRIO CAMBORIÚ,16 - NOVA ESPERANÇA,Comércio,ARM - Armadilha,Armadilha,19/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,13 - LARANJEIRAS,Residência,ARM - Armadilha,Armadilha,19/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,7 - CENTRO 04,Comércio,ARM - Armadilha,Armadilha,19/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,7 - CENTRO 04,Residência,ARM - Armadilha,Armadilha,19/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,1 - AMORES,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,19/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,1 - AMORES,Residência,ARM - Armadilha,Armadilha,19/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,1 - AMORES,Comércio,ARM - Armadilha,Armadilha,19/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,16 - NOVA ESPERANÇA,Residência,ARM - Armadilha,Armadilha,18/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,16 - NOVA ESPERANÇA,Comércio,ARM - Armadilha,Armadilha,18/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,9 - ESTADOS,Outros,ARM - Armadilha,Armadilha,18/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,6 - CENTRO 03,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,18/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,6 - CENTRO 03,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,18/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,2 - ARIRIBÁ,Residência,ARM - Armadilha,Armadilha,18/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,23 - VILA REAL,Comércio,ARM - Armadilha,Armadilha,17/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,23 - VILA REAL,Comércio,ARM - Armadilha,Armadilha,17/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,19 - SÃO JUDAS TADEU,Comércio,ARM - Armadilha,Armadilha,17/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,18 - PIONEIROS,Residência,ARM - Armadilha,Armadilha,17/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,15 - NAÇÕES,Outros,ARM - Armadilha,Armadilha,17/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,15 - NAÇÕES,Residência,ARM - Armadilha,Armadilha,17/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,15 - NAÇÕES,Residência,ARM - Armadilha,Armadilha,17/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,15 - NAÇÕES,Comércio,ARM - Armadilha,Armadilha,17/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,15 - NAÇÕES,Comércio,ARM - Armadilha,Armadilha,17/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,14 - MUNICÍPIOS,Comércio,ARM - Armadilha,Armadilha,17/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,14 - MUNICÍPIOS,Comércio,ARM - Armadilha,Armadilha,17/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,14 - MUNICÍPIOS,Comércio,ARM - Armadilha,Armadilha,17/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,12 - IATE CLUBE,Outros,ARM - Armadilha,Armadilha,17/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,10 - ESTALEIRINHO,Comércio,ARM - Armadilha,Armadilha,17/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,9 - ESTADOS,Outros,ARM - Armadilha,Armadilha,17/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,9 - ESTADOS,Comércio,ARM - Armadilha,Armadilha,17/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,9 - ESTADOS,Residência,ARM - Armadilha,Armadilha,17/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,6 - CENTRO 03,Comércio,ARM - Armadilha,Armadilha,17/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,6 - CENTRO 03,Comércio,ARM - Armadilha,Armadilha,17/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,3 - BARRA,Outros,ARM - Armadilha,Armadilha,17/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,3 - BARRA,Comércio,ARM - Armadilha,Armadilha,17/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,3 - BARRA,Comércio,ARM - Armadilha,Armadilha,17/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,7 - CENTRO 04,Outros,ARM - Armadilha,Armadilha,12/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,8 - CENTRO 05,Comércio,ARM - Armadilha,Armadilha,11/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,7 - CENTRO 04,Comércio,ARM - Armadilha,Armadilha,11/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,7 - CENTRO 04,Residência,ARM - Armadilha,Armadilha,11/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,5 - CENTRO 02,Comércio,ARM - Armadilha,Armadilha,11/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,5 - CENTRO 02,Residência,ARM - Armadilha,Armadilha,10/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,23 - VILA REAL,Comércio,ARM - Armadilha,Armadilha,10/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,16 - NOVA ESPERANÇA,Comércio,ARM - Armadilha,Armadilha,10/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,16 - NOVA ESPERANÇA,Comércio,ARM - Armadilha,Armadilha,10/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,16 - NOVA ESPERANÇA,Residência,ARM - Armadilha,Armadilha,10/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,14 - MUNICÍPIOS,Residência,ARM - Armadilha,Armadilha,10/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,14 - MUNICÍPIOS,Comércio,ARM - Armadilha,Armadilha,10/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,9 - ESTADOS,Comércio,ARM - Armadilha,Armadilha,10/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,9 - ESTADOS,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,07/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,14 - MUNICÍPIOS,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,06/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,7 - CENTRO 04,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,05/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,16 - NOVA ESPERANÇA,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,05/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,16 - NOVA ESPERANÇA,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,05/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,7 - CENTRO 04,Comércio,ARM - Armadilha,Armadilha,05/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,14 - MUNICÍPIOS,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,04/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,14 - MUNICÍPIOS,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,04/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,14 - MUNICÍPIOS,Ponto Estratégico,A1 - Caixa d'agua (elevado),Ponto Estratégico,04/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,16 - NOVA ESPERANÇA,Residência,ARM - Armadilha,Armadilha,04/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,13 - LARANJEIRAS,Comércio,ARM - Armadilha,Armadilha,04/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,9 - ESTADOS,Comércio,ARM - Armadilha,Armadilha,04/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,7 - CENTRO 04,Comércio,ARM - Armadilha,Armadilha,04/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,7 - CENTRO 04,Residência,ARM - Armadilha,Armadilha,04/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,22 - VÁRZEA DO RANCHINHO,Outros,ARM - Armadilha,Armadilha,03/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,19 - SÃO JUDAS TADEU,Comércio,ARM - Armadilha,Armadilha,03/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,18 - PIONEIROS,Residência,ARM - Armadilha,Armadilha,03/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,12 - IATE CLUBE,Outros,ARM - Armadilha,Armadilha,03/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,10 - ESTALEIRINHO,Comércio,ARM - Armadilha,Armadilha,03/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,9 - ESTADOS,Outros,ARM - Armadilha,Armadilha,03/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,9 - ESTADOS,Comércio,ARM - Armadilha,Armadilha,03/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,6 - CENTRO 03,Comércio,ARM - Armadilha,Armadilha,03/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,6 - CENTRO 03,Comércio,ARM - Armadilha,Armadilha,03/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,9 - ESTADOS,Outros,ARM - Armadilha,Armadilha,28/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,9 - ESTADOS,Comércio,ARM - Armadilha,Armadilha,28/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,8 - CENTRO 05,Outros,ARM - Armadilha,Armadilha,28/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,7 - CENTRO 04,Residência,ARM - Armadilha,Armadilha,28/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,18 - PIONEIROS,Residência,ARM - Armadilha,Armadilha,27/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,14 - MUNICÍPIOS,Comércio,ARM - Armadilha,Armadilha,27/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,14 - MUNICÍPIOS,Comércio,ARM - Armadilha,Armadilha,27/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,9 - ESTADOS,Outros,ARM - Armadilha,Armadilha,27/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,7 - CENTRO 04,Residência,ARM - Armadilha,Armadilha,27/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,6 - CENTRO 03,Comércio,ARM - Armadilha,Armadilha,27/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,6 - CENTRO 03,Comércio,ARM - Armadilha,Armadilha,27/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,5 - CENTRO 02,Comércio,ARM - Armadilha,Armadilha,27/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,5 - CENTRO 02,Residência,ARM - Armadilha,Armadilha,27/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,1 - AMORES,Comércio,ARM - Armadilha,Armadilha,27/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,23 - VILA REAL,Comércio,ARM - Armadilha,Armadilha,26/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,23 - VILA REAL,Comércio,ARM - Armadilha,Armadilha,26/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,22 - VÁRZEA DO RANCHINHO,Comércio,ARM - Armadilha,Armadilha,26/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,19 - SÃO JUDAS TADEU,Comércio,ARM - Armadilha,Armadilha,26/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,16 - NOVA ESPERANÇA,Residência,ARM - Armadilha,Armadilha,26/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,15 - NAÇÕES,Residência,ARM - Armadilha,Armadilha,26/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,15 - NAÇÕES,Residência,ARM - Armadilha,Armadilha,26/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,14 - MUNICÍPIOS,Residência,ARM - Armadilha,Armadilha,26/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,12 - IATE CLUBE,Outros,ARM - Armadilha,Armadilha,26/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,10 - ESTALEIRINHO,Comércio,ARM - Armadilha,Armadilha,26/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,4 - CENTRO 01,Comércio,ARM - Armadilha,Armadilha,26/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,4 - CENTRO 01,Comércio,ARM - Armadilha,,26/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,3 - BARRA,Outros,ARM - Armadilha,Armadilha,26/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,3 - BARRA,Comércio,ARM - Armadilha,Armadilha,26/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,13 - LARANJEIRAS,Comércio,ARM - Armadilha,Armadilha,20/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,7 - CENTRO 04,Outros,ARM - Armadilha,Armadilha,20/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,2 - ARIRIBÁ,Residência,ARM - Armadilha,Armadilha,20/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,1 - AMORES,Comércio,ARM - Armadilha,Armadilha,20/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,15 - NAÇÕES,Comércio,ARM - Armadilha,Armadilha,19/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,15 - NAÇÕES,Outros,ARM - Armadilha,Armadilha,19/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,15 - NAÇÕES,Residência,ARM - Armadilha,Armadilha,19/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,15 - NAÇÕES,Comércio,ARM - Armadilha,Armadilha,19/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,15 - NAÇÕES,Outros,ARM - Armadilha,Armadilha,19/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,12 - IATE CLUBE,Outros,ARM - Armadilha,Armadilha,19/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,9 - ESTADOS,Comércio,ARM - Armadilha,Armadilha,19/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,22 - VÁRZEA DO RANCHINHO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,12/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,22 - VÁRZEA DO RANCHINHO,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,12/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,7 - CENTRO 04,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,09/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,4 - CENTRO 01,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,09/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,14 - MUNICÍPIOS,Residência,B - Pequenos depósitos móveis,LIRAa,08/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,23 - VILA REAL,Residência,B - Pequenos depósitos móveis,LIRAa,08/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,14 - MUNICÍPIOS,Residência,B - Pequenos depósitos móveis,LIRAa,08/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,14 - MUNICÍPIOS,Residência,A2 - Outros depósitos de armazenamento de água,LIRAa,08/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,14 - MUNICÍPIOS,Residência,A2 - Outros depósitos de armazenamento de água,LIRAa,08/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,14 - MUNICÍPIOS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,08/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,14 - MUNICÍPIOS,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,08/11/2018
Itajaí,BALNEÁRIO CAMBORIÚ,14 - MUNICÍPIOS,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,08/11/2018
Itajaí,ITAJAÍ,CIDADE NOVA,Comércio,ARM - Armadilha,Armadilha,28/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,5 - CENTRO 02,Residência,C - Depósitos Fixos,LIRAa,08/11/2018
Itajaí,ITAJAÍ,CIDADE NOVA,Comércio,ARM - Armadilha,Armadilha,28/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,14 - MUNICÍPIOS,Residência,C - Depósitos Fixos,LIRAa,07/11/2018
Itajaí,ITAJAÍ,FAZENDA,Comércio,ARM - Armadilha,Armadilha,28/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,6 - CENTRO 03,Comércio,A2 - Outros depósitos de armazenamento de água,LIRAa,07/11/2018
Itajaí,ITAJAÍ,FAZENDA,Residência,ARM - Armadilha,Armadilha,28/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,7 - CENTRO 04,Outros,C - Depósitos Fixos,LIRAa,06/11/2018
Itajaí,ITAJAÍ,FAZENDA,Comércio,ARM - Armadilha,Armadilha,28/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,7 - CENTRO 04,Residência,C - Depósitos Fixos,LIRAa,06/11/2018
Itajaí,ITAJAÍ,ITAIPAVA,Comércio,ARM - Armadilha,Armadilha,27/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,6 - CENTRO 03,Residência,B - Pequenos depósitos móveis,LIRAa,06/11/2018
Itajaí,ITAJAÍ,SAO VICENTE,Comércio,ARM - Armadilha,Armadilha,27/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,4 - CENTRO 01,Residência,C - Depósitos Fixos,LIRAa,06/11/2018
Itajaí,ITAJAÍ,SAO VICENTE,Residência,ARM - Armadilha,Armadilha,27/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,1 - AMORES,Residência,E - Depósitos naturais,LIRAa,06/11/2018
Itajaí,ITAJAÍ,SAO VICENTE,Comércio,ARM - Armadilha,Armadilha,27/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,15 - NAÇÕES,Residência,C - Depósitos Fixos,LIRAa,05/11/2018
Itajaí,ITAJAÍ,SAO VICENTE,Residência,ARM - Armadilha,Armadilha,27/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,15 - NAÇÕES,Residência,D1 - Pneus e outros materiais rodantes,LIRAa,05/11/2018
Itajaí,ITAJAÍ,DOM BOSCO,Comércio,ARM - Armadilha,Armadilha,27/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,15 - NAÇÕES,Residência,C - Depósitos Fixos,LIRAa,05/11/2018
Itajaí,ITAJAÍ,DOM BOSCO,Comércio,ARM - Armadilha,Armadilha,27/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,15 - NAÇÕES,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,05/11/2018
Itajaí,ITAJAÍ,CORDEIROS,Comércio,ARM - Armadilha,Armadilha,26/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,15 - NAÇÕES,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,05/11/2018
Itajaí,ITAJAÍ,CORDEIROS,Comércio,ARM - Armadilha,Armadilha,26/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,15 - NAÇÕES,Residência,C - Depósitos Fixos,LIRAa,05/11/2018
Itajaí,ITAJAÍ,CORDEIROS,Residência,ARM - Armadilha,Armadilha,26/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,15 - NAÇÕES,Outros,B - Pequenos depósitos móveis,LIRAa,05/11/2018
Itajaí,ITAJAÍ,CORDEIROS,Residência,ARM - Armadilha,Armadilha,26/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,7 - CENTRO 04,Residência,B - Pequenos depósitos móveis,LIRAa,05/11/2018
Itajaí,ITAJAÍ,CIDADE (CENTRO),Residência,ARM - Armadilha,Armadilha,26/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,7 - CENTRO 04,Outros,C - Depósitos Fixos,LIRAa,05/11/2018
Itajaí,ITAJAÍ,CIDADE (CENTRO),Comércio,ARM - Armadilha,Armadilha,26/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,7 - CENTRO 04,Outros,A2 - Outros depósitos de armazenamento de água,LIRAa,05/11/2018
Itajaí,ITAJAÍ,CIDADE (CENTRO),Comércio,ARM - Armadilha,Armadilha,26/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,6 - CENTRO 03,Comércio,C - Depósitos Fixos,LIRAa,05/11/2018
Itajaí,ITAJAÍ,BARRA DO RIO,Comércio,ARM - Armadilha,Armadilha,26/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,6 - CENTRO 03,Residência,C - Depósitos Fixos,LIRAa,05/11/2018
Itajaí,ITAJAÍ,BARRA DO RIO,Residência,ARM - Armadilha,Armadilha,26/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,6 - CENTRO 03,Comércio,C - Depósitos Fixos,LIRAa,05/11/2018
Itajaí,ITAJAÍ,SAO JOAO,Comércio,ARM - Armadilha,Armadilha,26/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,6 - CENTRO 03,Residência,B - Pequenos depósitos móveis,LIRAa,05/11/2018
Itajaí,ITAJAÍ,SAO JOAO,Comércio,ARM - Armadilha,Armadilha,26/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,5 - CENTRO 02,Comércio,B - Pequenos depósitos móveis,LIRAa,05/11/2018
Itajaí,ITAJAÍ,SAO JOAO,Comércio,ARM - Armadilha,Armadilha,26/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,1 - AMORES,Terreno baldio,B - Pequenos depósitos móveis,LIRAa,05/11/2018
Itajaí,ITAJAÍ,SAO JUDAS,Comércio,ARM - Armadilha,Armadilha,26/12/2018
Chapecó,CHAPECÓ,SANTA MARIA,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,20/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,1 - AMORES,Residência,C - Depósitos Fixos,LIRAa,05/11/2018
Itajaí,ITAJAÍ,SAO JUDAS,Residência,ARM - Armadilha,Armadilha,26/12/2018
Chapecó,CHAPECÓ,SANTA MARIA,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,20/12/2018
Itajaí,BALNEÁRIO CAMBORIÚ,1 - AMORES,Residência,C - Depósitos Fixos,LIRAa,05/11/2018
Itajaí,ITAJAÍ,DOM BOSCO,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,19/12/2018
