Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,,,,,,,,
Período: de 01/01/2023 a 31/01/2023,,,,,,,,,,,,,
Atualizado em 27/03/2024,,,,,,,,,,,,,
Nº Foco,Regional,Município,Imóvel,Depósito,Tipo de Atividade,Data da Coleta,Data de Entrada,Data do Exame,A. aegypti formas aquáticas,A. aegypti formas adultas,A. albopictus formas aquáticas,A. albopictus formas adultas,Ovo A. aegypti
PE 297205/23,Chapecó,CHAPECÓ,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,30/01/2023,31/01/2023,31/01/2023,7,0,0,0,0
ID 297204/23,São José,FLORIANÓPOLIS,Outros,D1 - Pneus e outros materiais rodantes,Investigação de Denúncia,30/01/2023,31/01/2023,31/01/2023,5,0,0,0,0
ID 297203/23,São José,FLORIANÓPOLIS,Outros,A2 - Outros depósitos de armazenamento de água,Investigação de Denúncia,30/01/2023,31/01/2023,31/01/2023,2,0,0,0,0
ARM 297202/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,31/01/2023,30,0,0,0,0
ID 297201/23,São José,FLORIANÓPOLIS,Outros,B - Pequenos depósitos móveis,Investigação de Denúncia,30/01/2023,31/01/2023,31/01/2023,18,0,0,0,0
ARM 297200/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,31/01/2023,11,0,0,0,0
ARM 297199/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,31/01/2023,3,0,0,0,0
ID 297198/23,São José,FLORIANÓPOLIS,Outros,A2 - Outros depósitos de armazenamento de água,Investigação de Denúncia,30/01/2023,31/01/2023,31/01/2023,1,0,0,0,0
ARM 297197/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,31/01/2023,34,0,0,0,0
ID 297196/23,São José,FLORIANÓPOLIS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,30/01/2023,31/01/2023,31/01/2023,10,0,0,0,0
ARM 297195/23,Jaraguá do Sul,GUARAMIRIM,Comércio,ARM - Armadilha,Armadilha,26/01/2023,31/01/2023,31/01/2023,2,0,0,0,0
ARM 297194/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,31/01/2023,28,0,0,0,0
ID 297193/23,São José,FLORIANÓPOLIS,Outros,B - Pequenos depósitos móveis,Investigação de Denúncia,30/01/2023,31/01/2023,31/01/2023,5,0,5,0,0
ARM 297192/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,31/01/2023,38,0,1,0,0
PVE 297191/23,São José,PALHOÇA,Comércio,D1 - Pneus e outros materiais rodantes,Pesquisa Vetorial Especial,30/01/2023,31/01/2023,31/01/2023,8,0,0,0,0
ARM 297190/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,31/01/2023,2,0,0,0,0
PVE 297189/23,São José,PALHOÇA,Comércio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Pesquisa Vetorial Especial,30/01/2023,31/01/2023,31/01/2023,10,0,0,0,0
ID 297188/23,São José,FLORIANÓPOLIS,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,30/01/2023,31/01/2023,31/01/2023,10,0,0,0,0
ID 297186/23,São José,FLORIANÓPOLIS,Residência,C - Depósitos Fixos,Investigação de Denúncia,30/01/2023,31/01/2023,31/01/2023,1,0,1,0,0
ARM 297185/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,31/01/2023,4,0,0,0,0
ID 297184/23,São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,30/01/2023,31/01/2023,31/01/2023,10,0,0,0,0
ARM 297183/23,Jaraguá do Sul,GUARAMIRIM,Comércio,ARM - Armadilha,Armadilha,26/01/2023,31/01/2023,31/01/2023,2,0,2,0,0
ARM 297182/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,31/01/2023,9,0,0,0,0
RA 297181/23,Jaraguá do Sul,GUARAMIRIM,Residência,B - Pequenos depósitos móveis,Revisão da Área,26/01/2023,31/01/2023,31/01/2023,2,0,7,0,0
ARM 297180/23,Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,27/01/2023,27/01/2023,30/01/2023,7,0,0,0,0
ARM 297179/23,Itajaí,NAVEGANTES,Outros,ARM - Armadilha,Armadilha,27/01/2023,27/01/2023,30/01/2023,2,0,2,0,0
DF 297178/23,Jaraguá do Sul,GUARAMIRIM,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,26/01/2023,31/01/2023,31/01/2023,1,0,1,0,0
ARM 297177/23,Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,27/01/2023,27/01/2023,30/01/2023,4,0,0,0,0
ARM 297176/23,Itajaí,NAVEGANTES,Residência,ARM - Armadilha,Armadilha,27/01/2023,27/01/2023,30/01/2023,4,0,0,0,0
DF 297175/23,Jaraguá do Sul,GUARAMIRIM,Residência,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,26/01/2023,31/01/2023,31/01/2023,7,0,0,0,0
PE 297174/23,Itajaí,NAVEGANTES,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,27/01/2023,27/01/2023,30/01/2023,3,0,0,0,0
PE 297173/23,Itajaí,NAVEGANTES,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,27/01/2023,27/01/2023,30/01/2023,8,0,0,0,0
PE 297172/23,Itajaí,NAVEGANTES,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,27/01/2023,27/01/2023,30/01/2023,10,0,0,0,0
ID 297171/23,São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,23/01/2023,31/01/2023,31/01/2023,10,0,0,0,0
ID 297170/23,São José,FLORIANÓPOLIS,Residência,D1 - Pneus e outros materiais rodantes,Investigação de Denúncia,23/01/2023,31/01/2023,31/01/2023,10,0,0,0,0
ARM 297169/23,São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,31/01/2023,5,0,0,0,0
ID 297168/23,São José,FLORIANÓPOLIS,Residência,C - Depósitos Fixos,Investigação de Denúncia,23/01/2023,31/01/2023,31/01/2023,10,0,0,0,0
ID 297167/23,São José,FLORIANÓPOLIS,Residência,D1 - Pneus e outros materiais rodantes,Investigação de Denúncia,23/01/2023,31/01/2023,31/01/2023,10,0,0,0,0
ARM 297166/23,São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,31/01/2023,5,0,0,0,0
ARM 297165/23,São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,31/01/2023,13,0,0,0,0
ARM 297164/23,São Miguel do Oeste,SÃO MIGUEL DO OESTE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,31/01/2023,2,0,0,0,0
ARM 297163/23,São Miguel do Oeste,SÃO MIGUEL DO OESTE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,31/01/2023,8,0,0,0,0
ARM 297162/23,São Miguel do Oeste,SÃO MIGUEL DO OESTE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,31/01/2023,1,0,0,0,0
ARM 297161/23,São Miguel do Oeste,SÃO MIGUEL DO OESTE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,31/01/2023,7,0,0,0,0
ARM 297160/23,São Miguel do Oeste,SÃO MIGUEL DO OESTE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,31/01/2023,1,0,0,0,0
ARM 297159/23,Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,31/01/2023,3,0,0,0,0
ARM 297158/23,Blumenau,GUABIRUBA,Outros,ARM - Armadilha,Armadilha,26/01/2023,30/01/2023,30/01/2023,26,0,0,0,0
ARM 297157/23,Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,31/01/2023,6,0,0,0,0
ARM 297156/23,Blumenau,GUABIRUBA,Comércio,ARM - Armadilha,Armadilha,26/01/2023,30/01/2023,30/01/2023,87,0,0,0,0
ARM 297155/23,Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,31/01/2023,9,0,0,0,0
ARM 297154/23,Blumenau,GUABIRUBA,Comércio,ARM - Armadilha,Armadilha,26/01/2023,30/01/2023,30/01/2023,96,0,0,0,0
ARM 297153/23,Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,31/01/2023,8,0,0,0,0
ARM 297152/23,São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,30/01/2023,31/01/2023,31/01/2023,3,0,0,0,0
ARM 297151/23,Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,31/01/2023,8,0,0,0,0
ARM 297150/23,São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,30/01/2023,31/01/2023,31/01/2023,1,0,0,0,0
ARM 297149/23,Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,31/01/2023,2,0,0,0,0
ARM 297148/23,São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,30/01/2023,31/01/2023,31/01/2023,3,0,0,0,0
ARM 297147/23,Itajaí,ITAJAÍ,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,31/01/2023,6,0,0,0,0
ARM 297146/23,São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,30/01/2023,31/01/2023,31/01/2023,2,0,0,0,0
ARM 297145/23,Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,31/01/2023,3,0,0,0,0
ARM 297144/23,São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,30/01/2023,31/01/2023,31/01/2023,8,0,0,0,0
ARM 297143/23,São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,30/01/2023,31/01/2023,31/01/2023,6,0,0,0,0
ARM 297142/23,São José,PALHOÇA,Outros,ARM - Armadilha,Armadilha,30/01/2023,31/01/2023,31/01/2023,1,0,0,0,0
ARM 297141/23,São José,PALHOÇA,Comércio,ARM - Armadilha,Armadilha,30/01/2023,31/01/2023,31/01/2023,7,0,0,0,0
ID 297140/23,São José,FLORIANÓPOLIS,Comércio,D1 - Pneus e outros materiais rodantes,Investigação de Denúncia,23/01/2023,31/01/2023,31/01/2023,10,0,0,0,0
ARM 297139/23,São Miguel do Oeste,GUARACIABA,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,10,0,0,0,0
ARM 297138/23,São Miguel do Oeste,GUARACIABA,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,6,0,0,0,0
ARM 297137/23,São Miguel do Oeste,GUARACIABA,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,10,0,0,0,0
ARM 297136/23,São Miguel do Oeste,GUARACIABA,Outros,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,10,0,0,0,0
ARM 297135/23,São Miguel do Oeste,GUARACIABA,Outros,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,10,0,0,0,0
ARM 297134/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,2,0,0,0,0
ARM 297133/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,4,0,0,0,0
ARM 297132/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,4,0,0,0,0
ARM 297131/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,1,0,0,0,0
ARM 297130/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,4,0,0,0,0
ARM 297129/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,1,0,0,0,0
ARM 297128/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,1,0,1,0,0
ARM 297127/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,22,0,0,0,0
ARM 297126/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,10,0,14,0,0
ARM 297125/23,Joinville,JOINVILLE,Ponto Estratégico,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,8,0,0,0,0
ARM 297124/23,Joinville,JOINVILLE,Ponto Estratégico,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,4,0,0,0,0
ARM 297123/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,3,0,0,0,0
ARM 297122/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,4,0,0,0,0
ARM 297121/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,24,0,0,0,0
ARM 297120/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,21,0,0,0,0
ARM 297119/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,5,0,0,0,0
ARM 297118/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,4,0,2,0,0
ARM 297117/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,13,0,0,0,0
ARM 297116/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,12,0,0,0,0
ARM 297115/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,12,0,3,0,0
ARM 297114/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,7,0,0,0,0
ARM 297113/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,24,0,0,0,0
ARM 297112/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,22,0,0,0,0
ARM 297111/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,2,0,0,0,0
ARM 297110/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,112,0,2,0,0
ARM 297109/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,2,0,1,0,0
ARM 297108/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,61,0,0,0,0
ARM 297107/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,8,0,0,0,0
ARM 297106/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,3,0,2,0,0
ARM 297105/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,2,0,3,0,0
ARM 297104/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,2,0,0,0,0
ARM 297103/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,7,0,0,0,0
ARM 297102/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,7,0,0,0,0
ARM 297101/23,Joinville,SÃO FRANCISCO DO SUL,Comércio,ARM - Armadilha,Armadilha,30/01/2023,31/01/2023,31/01/2023,8,0,0,0,0
ARM 297100/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,15,0,0,0,0
ARM 297099/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,2,0,0,0,0
ARM 297098/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,6,0,0,0,0
ARM 297097/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,12,0,0,0,0
ARM 297096/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,7,0,0,0,0
ARM 297095/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,6,0,0,0,0
ARM 297094/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,9,0,0,0,0
ARM 297093/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,1,0,0,0,0
ARM 297092/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,4,0,0,0,0
ARM 297091/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,7,0,0,0,0
ARM 297090/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,1,0,3,0,0
ARM 297089/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,9,0,0,0,0
ARM 297088/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,1,0,22,0,0
PE 297087/23,Joinville,JOINVILLE,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,30/01/2023,30/01/2023,30/01/2023,32,0,0,0,0
DF 297086/23,São José,SÃO JOÃO BATISTA,Residência,D1 - Pneus e outros materiais rodantes,Delimitação de Foco,24/01/2023,27/01/2023,27/01/2023,38,0,0,0,0
ID 297085/23,Tubarão,IMBITUBA,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,30/01/2023,30/01/2023,30/01/2023,1,0,0,0,0
ARM 297084/23,São José,SÃO JOÃO BATISTA,Comércio,ARM - Armadilha,Armadilha,25/01/2023,27/01/2023,27/01/2023,10,0,0,0,0
ARM 297083/23,São José,GOVERNADOR CELSO RAMOS,Residência,ARM - Armadilha,Armadilha,25/01/2023,27/01/2023,27/01/2023,8,0,2,0,0
ARM 297082/23,Tubarão,IMBITUBA,Outros,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,1,0,0,0,0
null 297081/23,Tubarão,IMBITUBA,Outros,ARM - Armadilha,,30/01/2023,30/01/2023,30/01/2023,8,0,0,0,0
ARM 297080/23,São José,CANELINHA,Outros,ARM - Armadilha,Armadilha,24/01/2023,27/01/2023,27/01/2023,3,0,2,0,0
DF 297079/23,Tubarão,SÃO LUDGERO,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,30/01/2023,30/01/2023,30/01/2023,5,0,0,0,0
ARM 297078/23,São José,CANELINHA,Comércio,ARM - Armadilha,Armadilha,23/01/2023,27/01/2023,27/01/2023,8,0,0,0,0
DF 297077/23,Tubarão,SÃO LUDGERO,Residência,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,30/01/2023,30/01/2023,30/01/2023,7,0,0,0,0
ARM 297076/23,São José,ÁGUAS MORNAS,Residência,ARM - Armadilha,Armadilha,23/01/2023,27/01/2023,27/01/2023,1,0,9,0,0
ARM 297075/23,São José,ÁGUAS MORNAS,Residência,ARM - Armadilha,Armadilha,24/01/2023,27/01/2023,27/01/2023,3,0,0,0,0
ARM 297074/23,São José,ÁGUAS MORNAS,Outros,ARM - Armadilha,Armadilha,23/01/2023,27/01/2023,27/01/2023,0,0,10,0,0
ARM 297073/23,Concórdia,CONCÓRDIA,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,16,0,0,0,0
ARM 297072/23,Concórdia,CONCÓRDIA,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,17,0,0,0,0
ARM 297071/23,Concórdia,CONCÓRDIA,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,21,0,0,0,0
ARM 297070/23,Rio do Sul,TROMBUDO CENTRAL,Outros,ARM - Armadilha,Armadilha,23/01/2023,30/01/2023,30/01/2023,14,0,1,0,0
ARM 297069/23,Concórdia,CONCÓRDIA,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,10,0,0,0,0
ARM 297068/23,Concórdia,CONCÓRDIA,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,14,0,0,0,0
ARM 297067/23,Rio do Sul,TROMBUDO CENTRAL,Outros,ARM - Armadilha,Armadilha,23/01/2023,30/01/2023,30/01/2023,18,0,0,0,0
ARM 297066/23,Concórdia,CONCÓRDIA,Outros,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,1,0,0,0,0
DF 297065/23,São José,SANTO AMARO DA IMPERATRIZ,Outros,B - Pequenos depósitos móveis,Delimitação de Foco,27/01/2023,27/01/2023,27/01/2023,8,0,29,0,0
ARM 297064/23,Concórdia,CONCÓRDIA,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,11,0,0,0,0
ARM 297063/23,Concórdia,CONCÓRDIA,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,37,0,0,0,0
ARM 297062/23,Concórdia,CONCÓRDIA,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,6,0,0,0,0
ARM 297061/23,Concórdia,CONCÓRDIA,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,11,0,0,0,0
ARM 297060/23,São José,SANTO AMARO DA IMPERATRIZ,Comércio,ARM - Armadilha,Armadilha,27/01/2023,27/01/2023,27/01/2023,3,0,0,0,0
ARM 297059/23,Concórdia,CONCÓRDIA,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,7,0,0,0,0
RA 297058/23,Joinville,ARAQUARI,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Revisão da Área,30/01/2023,30/01/2023,30/01/2023,3,0,0,0,0
ARM 297057/23,Concórdia,CONCÓRDIA,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,7,0,0,0,0
ARM 297056/23,Concórdia,CONCÓRDIA,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,5,0,0,0,0
ARM 297055/23,Joinville,ARAQUARI,Residência,ARM - Armadilha,Armadilha,27/01/2023,30/01/2023,30/01/2023,3,0,0,0,0
ARM 297054/23,Concórdia,CONCÓRDIA,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,8,0,0,0,0
ARM 297053/23,Joinville,ARAQUARI,Residência,ARM - Armadilha,Armadilha,27/01/2023,30/01/2023,30/01/2023,10,0,0,0,0
ARM 297052/23,Concórdia,CONCÓRDIA,Outros,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,9,0,0,0,0
ARM 297051/23,Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,27/01/2023,30/01/2023,30/01/2023,34,0,0,0,0
ARM 297050/23,Concórdia,CONCÓRDIA,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,7,0,0,0,0
ARM 297049/23,Joinville,ARAQUARI,Residência,ARM - Armadilha,Armadilha,27/01/2023,30/01/2023,30/01/2023,37,0,0,0,0
ARM 297048/23,Concórdia,CONCÓRDIA,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,2,0,0,0,0
ARM 297047/23,Joaçaba,LUZERNA,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,22,0,0,0,0
ARM 297046/23,Joaçaba,LUZERNA,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,20,0,0,0,0
ARM 297045/23,Joaçaba,LUZERNA,Outros,ARM - Armadilha,Armadilha,31/01/2023,30/01/2023,30/01/2023,54,0,0,0,0
ARM 297044/23,Joaçaba,LUZERNA,Outros,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,43,0,7,0,0
ARM 297043/23,São José,TIJUCAS,Residência,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,1,0,0,0,0
ARM 297042/23,São José,TIJUCAS,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,10,0,0,0,0
DF 297041/23,Videira,CAÇADOR,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,26/01/2023,30/01/2023,30/01/2023,14,0,0,0,0
ARM 297040/23,São José,TIJUCAS,Comércio,ARM - Armadilha,Armadilha,30/01/2023,30/01/2023,30/01/2023,9,0,0,0,0
ARM 297039/23,Videira,CAÇADOR,Comércio,ARM - Armadilha,Armadilha,25/01/2023,25/01/2023,30/01/2023,4,0,0,0,0
PE 297038/23,Chapecó,PINHALZINHO,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,27/01/2023,30/01/2023,30/01/2023,10,0,0,0,0
PE 297037/23,Chapecó,PINHALZINHO,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,27/01/2023,30/01/2023,30/01/2023,9,0,0,0,0
DF 297036/23,Videira,CAÇADOR,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,27/01/2023,30/01/2023,30/01/2023,4,0,0,0,0
DF 297035/23,Videira,CAÇADOR,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,27/01/2023,30/01/2023,30/01/2023,6,0,0,0,0
ARM 297034/23,Chapecó,CAIBI,Comércio,ARM - Armadilha,Armadilha,27/01/2023,30/01/2023,30/01/2023,9,0,0,0,0
ARM 297033/23,Chapecó,CAIBI,Comércio,ARM - Armadilha,Armadilha,27/01/2023,30/01/2023,30/01/2023,7,0,0,0,0
ARM 297032/23,Chapecó,CAIBI,Residência,ARM - Armadilha,Armadilha,27/01/2023,30/01/2023,30/01/2023,17,0,0,0,0
ARM 297031/23,São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,27/01/2023,30/01/2023,30/01/2023,10,0,0,0,0
ARM 297030/23,Chapecó,CAIBI,Residência,ARM - Armadilha,Armadilha,27/01/2023,30/01/2023,30/01/2023,3,0,0,0,0
