Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,,,,,,,,
Período: de 01/10/2023 a 31/10/2023,,,,,,,,,,,,,
Atualizado em 27/03/2024,,,,,,,,,,,,,
Nº Foco,Regional,Município,Imóvel,Depósito,Tipo de Atividade,Data da Coleta,Data de Entrada,Data do Exame,A. aegypti formas aquáticas,A. aegypti formas adultas,A. albopictus formas aquáticas,A. albopictus formas adultas,Ovo A. aegypti
ARM 352999/23,Xanxerê,SÃO LOURENÇO DO OESTE,Outros,ARM - Armadilha,Armadilha,23/10/2023,01/11/2023,01/11/2023,18,0,0,0,0
ARM 352998/23,Xanxerê,SÃO LOURENÇO DO OESTE,Comércio,ARM - Armadilha,Armadilha,25/10/2023,01/11/2023,01/11/2023,6,0,0,0,0
ARM 352997/23,Xanxerê,ABELARDO LUZ,Comércio,ARM - Armadilha,Armadilha,30/10/2023,01/11/2023,01/11/2023,1,0,0,0,0
ARM 352996/23,Xanxerê,ABELARDO LUZ,Comércio,ARM - Armadilha,Armadilha,30/10/2023,01/11/2023,01/11/2023,10,0,0,0,0
ARM 352995/23,Xanxerê,ABELARDO LUZ,Residência,ARM - Armadilha,Armadilha,30/10/2023,01/11/2023,01/11/2023,4,0,0,0,0
ARM 352994/23,Xanxerê,ABELARDO LUZ,Residência,ARM - Armadilha,Armadilha,30/10/2023,01/11/2023,01/11/2023,13,0,0,0,0
ARM 352993/23,Xanxerê,ENTRE RIOS,Comércio,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,37,0,0,0,0
ARM 352992/23,Xanxerê,ENTRE RIOS,Outros,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,9,0,0,0,0
ARM 352991/23,Xanxerê,ENTRE RIOS,Outros,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,41,0,0,0,0
ARM 352990/23,Xanxerê,ENTRE RIOS,Outros,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,66,0,0,0,0
ARM 352989/23,Xanxerê,XAXIM,Residência,ARM - Armadilha,Armadilha,23/10/2023,01/11/2023,01/11/2023,1,0,0,0,0
ARM 352988/23,Xanxerê,XAXIM,Residência,ARM - Armadilha,Armadilha,24/10/2023,01/11/2023,01/11/2023,7,0,0,0,0
ARM 352987/23,Xanxerê,XAXIM,Residência,ARM - Armadilha,Armadilha,23/10/2023,01/11/2023,01/11/2023,1,0,0,0,0
ARM 352986/23,Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,23/10/2023,01/11/2023,01/11/2023,4,0,0,0,0
ARM 352985/23,Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,24/10/2023,01/11/2023,01/11/2023,9,0,0,0,0
ARM 352984/23,Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,24/10/2023,01/11/2023,01/11/2023,29,0,0,0,0
ARM 352983/23,Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,24/10/2023,01/11/2023,01/11/2023,1,0,0,0,0
ARM 352981/23,Joaçaba,CAPINZAL,Comércio,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,3,0,0,0,0
PE 352980/23,Blumenau,INDAIAL,Comércio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,31/10/2023,31/10/2023,01/11/2023,10,0,0,0,0
ARM 352979/23,Blumenau,INDAIAL,Residência,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,01/11/2023,1,0,0,0,0
ARM 352978/23,Blumenau,INDAIAL,Comércio,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,01/11/2023,6,0,0,0,0
ARM 352977/23,Blumenau,INDAIAL,Outros,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,01/11/2023,1,0,0,0,0
ARM 352976/23,Blumenau,INDAIAL,Comércio,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,01/11/2023,4,0,0,0,0
ARM 352975/23,Blumenau,INDAIAL,Comércio,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,01/11/2023,6,0,0,0,0
ARM 352974/23,Blumenau,INDAIAL,Outros,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,01/11/2023,24,0,0,0,0
ARM 352973/23,Blumenau,INDAIAL,Comércio,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,3,0,0,0,0
ARM 352972/23,Blumenau,INDAIAL,Comércio,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,01/11/2023,3,0,0,0,0
PE 352971/23,Blumenau,INDAIAL,Comércio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,31/10/2023,31/10/2023,31/10/2023,1,0,2,0,0
ARM 352970/23,Blumenau,INDAIAL,Comércio,ARM - Armadilha,Armadilha,30/10/2023,30/10/2023,31/10/2023,1,0,0,0,0
ARM 352969/23,Chapecó,SÃO CARLOS,Comércio,ARM - Armadilha,Armadilha,30/10/2023,01/11/2023,01/11/2023,17,0,0,0,0
ARM 352968/23,Chapecó,ÁGUAS DE CHAPECÓ,Comércio,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,2,0,0,0,0
ARM 352967/23,Blumenau,INDAIAL,Comércio,ARM - Armadilha,Armadilha,30/10/2023,30/10/2023,31/10/2023,5,0,0,0,0
ARM 352966/23,Chapecó,ÁGUAS DE CHAPECÓ,Outros,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,3,0,0,0,0
ARM 352965/23,Chapecó,ÁGUAS DE CHAPECÓ,Comércio,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,10,0,0,0,0
ARM 352964/23,Joinville,GARUVA,Outros,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,7,0,0,0,0
ARM 352963/23,Chapecó,ÁGUAS DE CHAPECÓ,Residência,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,10,0,0,0,0
ARM 352962/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,4,0,0,0,0
ARM 352961/23,Chapecó,ÁGUAS DE CHAPECÓ,Residência,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,6,0,0,0,0
ARM 352960/23,Joinville,GARUVA,Residência,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,4,0,0,0,0
ARM 352959/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,7,0,0,0,0
ARM 352958/23,Chapecó,ÁGUAS DE CHAPECÓ,Comércio,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,2,0,0,0,0
ARM 352957/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,4,0,0,0,0
ARM 352956/23,Chapecó,ÁGUAS DE CHAPECÓ,Residência,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,2,0,0,0,0
ARM 352955/23,Chapecó,ÁGUAS DE CHAPECÓ,Residência,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,10,0,0,0,0
ARM 352954/23,Concórdia,IPUMIRIM,Residência,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,3,0,0,0,0
ARM 352953/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,11,0,0,0,0
ARM 352952/23,Chapecó,IRATI,Residência,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,8,0,0,0,0
ARM 352951/23,Joinville,GARUVA,Comércio,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,10,0,0,0,0
ARM 352950/23,Blumenau,INDAIAL,Residência,ARM - Armadilha,Armadilha,30/10/2023,30/10/2023,31/10/2023,9,0,0,0,0
ARM 352949/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,16,0,0,0,0
ARM 352948/23,Chapecó,NOVA ITABERABA,Residência,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,40,0,0,0,0
ARM 352947/23,Joinville,GARUVA,Residência,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,9,0,0,0,0
ARM 352946/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,10,0,0,0,0
ARM 352945/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,2,0,0,0,0
ARM 352944/23,Joinville,GARUVA,Comércio,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,2,0,0,0,0
ARM 352943/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,6,0,0,0,0
ARM 352942/23,Joinville,GARUVA,Comércio,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,6,0,0,0,0
ARM 352941/23,Chapecó,NOVA ITABERABA,Residência,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,19,0,0,0,0
ARM 352940/23,Chapecó,NOVA ITABERABA,Outros,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,7,0,0,0,0
ARM 352939/23,Chapecó,NOVA ITABERABA,Residência,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,20,0,0,0,0
ARM 352938/23,Chapecó,QUILOMBO,Residência,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,6,0,0,0,0
ARM 352937/23,Chapecó,QUILOMBO,Comércio,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,5,0,0,0,0
ARM 352936/23,Mafra,CAMPO ALEGRE,Residência,ARM - Armadilha,Armadilha,26/10/2023,01/11/2023,01/11/2023,1,0,0,0,0
ARM 352935/23,Chapecó,QUILOMBO,Outros,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,4,0,0,0,0
ARM 352934/23,Chapecó,QUILOMBO,Comércio,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,5,0,0,0,0
ARM 352933/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,25,0,0,0,0
ARM 352932/23,Chapecó,QUILOMBO,Outros,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,1,0,0,0,0
ARM 352931/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,16,0,0,0,0
ARM 352930/23,Joinville,GARUVA,Comércio,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,16,0,0,0,0
ARM 352929/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,5,0,0,0,0
ARM 352928/23,Chapecó,QUILOMBO,Residência,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,18,0,0,0,0
ARM 352927/23,Chapecó,QUILOMBO,Outros,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,7,0,0,0,0
ARM 352926/23,Joinville,GARUVA,Outros,ARM - Armadilha,Armadilha,30/10/2023,01/11/2023,01/11/2023,15,0,0,0,0
ARM 352925/23,Chapecó,QUILOMBO,Outros,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,2,0,0,0,0
ARM 352924/23,Joinville,GARUVA,Comércio,ARM - Armadilha,Armadilha,30/10/2023,01/11/2023,01/11/2023,12,0,0,0,0
ARM 352923/23,Chapecó,QUILOMBO,Comércio,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,10,0,0,0,0
ARM 352922/23,Blumenau,BRUSQUE,Residência,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,1,0,0,0,0
ARM 352921/23,Joinville,GARUVA,Comércio,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,8,0,0,0,0
ARM 352920/23,Joinville,GARUVA,Outros,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,8,0,0,0,0
PE 352919/23,Blumenau,GASPAR,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,30/10/2023,01/11/2023,01/11/2023,3,0,0,0,0
ARM 352918/23,Joinville,GARUVA,Comércio,ARM - Armadilha,Armadilha,30/10/2023,01/11/2023,01/11/2023,10,0,0,0,0
ARM 352917/23,Joinville,GARUVA,Comércio,ARM - Armadilha,Armadilha,30/10/2023,01/11/2023,01/11/2023,2,0,0,0,0
ARM 352916/23,Blumenau,GASPAR,Comércio,ARM - Armadilha,Armadilha,30/10/2023,01/11/2023,01/11/2023,5,0,0,0,0
ARM 352915/23,Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,1,0,0,0,0
PE 352914/23,Blumenau,GASPAR,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,31/10/2023,01/11/2023,01/11/2023,10,0,0,0,0
ARM 352913/23,Itajaí,BALNEÁRIO CAMBORIÚ,Residência,ARM - Armadilha,Armadilha,30/10/2023,31/10/2023,31/10/2023,1,0,0,0,0
ARM 352912/23,Joinville,GARUVA,Comércio,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,01/11/2023,6,0,0,0,0
ARM 352911/23,Joinville,GARUVA,Comércio,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,13,0,0,0,0
ARM 352910/23,Itajaí,BALNEÁRIO CAMBORIÚ,Residência,ARM - Armadilha,Armadilha,30/10/2023,31/10/2023,31/10/2023,13,0,0,0,0
ARM 352909/23,Blumenau,GASPAR,Comércio,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,1,0,0,0,0
ARM 352907/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,16,0,0,0,0
ARM 352906/23,Itajaí,BALNEÁRIO CAMBORIÚ,Outros,ARM - Armadilha,Armadilha,30/10/2023,31/10/2023,31/10/2023,29,0,0,0,0
ARM 352905/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,5,0,4,0,0
ARM 352904/23,Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,30/10/2023,31/10/2023,31/10/2023,1,0,0,0,0
PE 352903/23,Itajaí,CAMBORIÚ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,23/10/2023,23/10/2023,24/10/2023,5,0,0,0,0
ARM 352902/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,2,0,1,0,0
ARM 352901/23,Itajaí,BALNEÁRIO CAMBORIÚ,Outros,ARM - Armadilha,Armadilha,30/10/2023,31/10/2023,31/10/2023,32,0,0,0,0
ARM 352900/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,6,0,0,0,0
ARM 352899/23,Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,30/10/2023,31/10/2023,31/10/2023,3,0,0,0,0
ARM 352898/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,8,0,6,0,0
ARM 352897/23,Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,30/10/2023,31/10/2023,31/10/2023,1,0,0,0,0
ARM 352896/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,10,0,0,0,0
PE 352895/23,Itajaí,CAMBORIÚ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,23/10/2023,23/10/2023,24/10/2023,1,0,0,0,0
ARM 352894/23,Araranguá,SOMBRIO,Comércio,ARM - Armadilha,Armadilha,30/10/2023,31/10/2023,31/10/2023,2,0,0,0,0
ARM 352893/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,2,0,0,0,0
ARM 352892/23,Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,30/10/2023,31/10/2023,31/10/2023,9,0,0,0,0
ARM 352891/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,3,0,0,0,0
ARM 352890/23,Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,30/10/2023,31/10/2023,31/10/2023,4,0,0,0,0
ARM 352889/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,3,0,0,0,0
PE 352888/23,Itajaí,CAMBORIÚ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,23/10/2023,23/10/2023,24/10/2023,5,0,0,0,0
ARM 352887/23,Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,30/10/2023,31/10/2023,31/10/2023,8,0,0,0,0
PE 352886/23,Itajaí,CAMBORIÚ,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,23/10/2023,23/10/2023,25/10/2023,7,0,0,0,0
ARM 352885/23,Concórdia,ALTO BELA VISTA,Residência,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,6,0,0,0,1
ARM 352884/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,11,0,2,0,0
PE 352883/23,Itajaí,CAMBORIÚ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,24/10/2023,24/10/2023,25/10/2023,3,0,0,0,0
ARM 352882/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,8,0,0,0,0
ARM 352881/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,4,0,0,0,0
ARM 352880/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,1,0,0,0,0
ARM 352879/23,Araranguá,SOMBRIO,Residência,ARM - Armadilha,Armadilha,30/10/2023,31/10/2023,31/10/2023,32,0,0,0,0
ARM 352878/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,7,0,0,0,0
PE 352877/23,Itajaí,CAMBORIÚ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,24/10/2023,25/10/2023,25/10/2023,2,0,0,0,0
ARM 352876/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,3,0,4,0,0
ARM 352875/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,2,0,0,0,0
ARM 352874/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,11,0,0,0,0
ARM 352873/23,Araranguá,SOMBRIO,Comércio,ARM - Armadilha,Armadilha,30/10/2023,31/10/2023,31/10/2023,24,0,0,0,0
ARM 352872/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,11,0,7,0,0
ARM 352871/23,Araranguá,SOMBRIO,Outros,ARM - Armadilha,Armadilha,30/10/2023,31/10/2023,31/10/2023,2,0,0,0,0
ARM 352870/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,17,0,0,0,0
PE 352869/23,Itajaí,CAMBORIÚ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,24/10/2023,24/10/2023,25/10/2023,1,0,5,0,0
ARM 352868/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,31/10/2023,7,0,5,0,0
ARM 352867/23,Araranguá,SOMBRIO,Outros,ARM - Armadilha,Armadilha,30/10/2023,31/10/2023,31/10/2023,8,0,0,0,0
ARM 352866/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/10/2023,30/10/2023,31/10/2023,5,0,0,0,0
ARM 352865/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/10/2023,30/10/2023,31/10/2023,0,0,6,0,0
ARM 352864/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/10/2023,30/10/2023,31/10/2023,0,0,30,0,0
ARM 352862/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/10/2023,30/10/2023,31/10/2023,5,0,0,0,0
ARM 352861/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/10/2023,30/10/2023,31/10/2023,42,0,0,0,0
PE 352860/23,Itajaí,CAMBORIÚ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,23/10/2023,23/10/2023,24/10/2023,10,0,0,0,0
ARM 352859/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/10/2023,30/10/2023,31/10/2023,6,0,0,0,0
ARM 352858/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/10/2023,30/10/2023,31/10/2023,4,0,0,0,0
ARM 352857/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/10/2023,30/10/2023,31/10/2023,4,0,0,0,0
PE 352856/23,Itajaí,CAMBORIÚ,Ponto Estratégico,E - Depósitos naturais,Ponto Estratégico,24/10/2023,24/10/2023,25/10/2023,1,0,0,0,0
ARM 352855/23,São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,10,0,0,0,0
ARM 352854/23,São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,6,0,0,0,0
PE 352853/23,Itajaí,CAMBORIÚ,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,24/10/2023,24/10/2023,25/10/2023,3,0,0,0,0
ARM 352852/23,São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,1,0,0,0,0
PE 352851/23,Itajaí,CAMBORIÚ,Ponto Estratégico,E - Depósitos naturais,Ponto Estratégico,24/10/2023,24/10/2023,25/10/2023,2,0,0,0,0
ARM 352850/23,São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,1,0,0,0,0
ARM 352849/23,São José,SÃO JOSÉ,Residência,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,8,0,0,0,0
ARM 352848/23,São José,SÃO JOSÉ,Comércio,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,10,0,0,0,0
ARM 352847/23,Itajaí,CAMBORIÚ,Outros,ARM - Armadilha,Armadilha,23/10/2023,23/10/2023,24/10/2023,10,0,0,0,0
ARM 352846/23,São Miguel do Oeste,SAUDADES,Residência,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,4,0,0,0,0
ARM 352845/23,Itajaí,CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,23/10/2023,23/10/2023,24/10/2023,8,0,0,0,0
ARM 352844/23,São Miguel do Oeste,SAUDADES,Residência,ARM - Armadilha,Armadilha,30/10/2023,01/11/2023,01/11/2023,18,0,0,0,0
ARM 352843/23,Itajaí,PORTO BELO,Comércio,ARM - Armadilha,Armadilha,30/10/2023,30/10/2023,31/10/2023,3,0,0,0,0
ARM 352842/23,Itajaí,PORTO BELO,Residência,ARM - Armadilha,Armadilha,30/10/2023,30/10/2023,31/10/2023,6,0,0,0,0
ARM 352841/23,Itajaí,CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,23/10/2023,23/10/2023,24/10/2023,10,0,0,0,0
ARM 352840/23,São Miguel do Oeste,SAUDADES,Residência,ARM - Armadilha,Armadilha,30/10/2023,01/11/2023,01/11/2023,5,0,0,0,0
ARM 352839/23,Itajaí,PORTO BELO,Comércio,ARM - Armadilha,Armadilha,30/10/2023,30/10/2023,31/10/2023,6,0,0,0,0
ARM 352838/23,Itajaí,PORTO BELO,Residência,ARM - Armadilha,Armadilha,30/10/2023,30/10/2023,31/10/2023,13,0,0,0,0
ARM 352837/23,Itajaí,PORTO BELO,Residência,ARM - Armadilha,Armadilha,30/10/2023,30/10/2023,31/10/2023,1,0,0,0,0
ARM 352836/23,Itajaí,PORTO BELO,Comércio,ARM - Armadilha,Armadilha,30/10/2023,30/10/2023,31/10/2023,1,0,0,0,0
ARM 352835/23,Itajaí,CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,23/10/2023,23/10/2023,24/10/2023,1,0,0,0,0
ARM 352834/23,Itajaí,PORTO BELO,Residência,ARM - Armadilha,Armadilha,30/10/2023,30/10/2023,31/10/2023,9,0,0,0,0
ARM 352833/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/10/2023,30/10/2023,31/10/2023,1,0,0,0,0
ARM 352832/23,Itajaí,PORTO BELO,Residência,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,01/11/2023,3,0,0,0,0
ARM 352831/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/10/2023,30/10/2023,31/10/2023,5,0,0,0,0
ARM 352830/23,São Miguel do Oeste,PRINCESA,Residência,ARM - Armadilha,Armadilha,31/10/2023,01/11/2023,01/11/2023,8,0,0,0,0
ARM 352829/23,Itajaí,PORTO BELO,Residência,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,01/11/2023,6,0,0,0,0
ARM 352828/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/10/2023,30/10/2023,31/10/2023,3,0,0,0,0
ARM 352827/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/10/2023,30/10/2023,31/10/2023,13,0,0,0,0
ARM 352826/23,São Miguel do Oeste,BANDEIRANTE,Residência,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,01/11/2023,11,0,0,0,0
ARM 352825/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/10/2023,30/10/2023,31/10/2023,7,0,0,0,0
ARM 352824/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/10/2023,30/10/2023,31/10/2023,11,0,0,0,0
ARM 352823/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/10/2023,30/10/2023,31/10/2023,0,0,13,0,0
ARM 352822/23,São Miguel do Oeste,GUARACIABA,Residência,ARM - Armadilha,Armadilha,31/10/2023,31/10/2023,01/11/2023,2,0,0,0,0
ARM 352821/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/10/2023,30/10/2023,31/10/2023,20,0,0,0,0
ARM 352820/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/10/2023,30/10/2023,31/10/2023,74,0,0,0,0
ARM 352819/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/10/2023,30/10/2023,31/10/2023,1,0,0,0,0
