Semana,ALTO URUGUAI CATARINENSE,ALTO VALE DO ITAJAÍ,ALTO VALE DO RIO DO PEIXE,CARBONÍFERA,EXTREMO OESTE,EXTREMO SUL CATARINENSE,FOZ DO RIO ITAJAÍ,GRANDE FLORIANÓPOLIS,LAGUNA,MEIO OESTE,MÉDIO VALE DO ITAJAÍ,NORDESTE,OESTE,PLANALTO NORTE,SERRA CATARINENSE,VALE DO ITAPOCU,XANXERÊ
2014-08-10,34.61638,35.829365,37.448437,26.539772,15.75,31.180555,47.375,19.09058,25.722221,28.333984,33.355556,37.28,29.802084,39.55585,24.798014,56.889706,23.454327
2014-08-17,0.012931035,0.20039682,0.1953125,0.42613637,0.018229166,0.074074075,0.125,0.26811594,0.090277776,0.24023438,0.15,0.56,0.06944445,0.2606383,0.024834437,0.16911764,0.28365386
2014-08-24,6.413793,12.398809,13.176562,0.53409094,10.535156,0.2962963,5.8076925,9.556159,4.9583335,7.2929688,10.938889,2.855,13.934028,12.341755,3.8961093,5.117647,11.378606
2014-08-31,57.87069,31.920635,36.003124,29.84091,32.690105,28.86574,36.673077,33.97826,24.538195,43.398438,34.558334,47.325,53.333332,50.609043,33.5,53.39706,42.802883
2014-09-07,2.862069,0.37896827,0.3125,10.755682,1.90625,28.38889,1.7403846,0.7880435,3.7916667,2.9472656,1.3527777,4.275,1.7777778,0.22207446,9.328643,4.25,0.9110577
2014-09-14,65.93535,33.92262,47.29375,7.284091,108.6224,2.1620371,17.846153,18.349638,5.1284723,53.32617,27.625,30.865,94.739586,47.656914,26.870861,29.852942,75.08654
2014-09-21,42.875,33.52381,39.96328,36.00568,44.36198,32.166668,34.53846,28.734602,28.739584,45.77539,27.641666,19.0175,38.15625,29.410904,48.526077,27.30147,40.64423
2014-09-28,166.86638,90.52976,113.52344,38.295456,167.625,24.976852,46.692307,67.81884,42.84722,134.28125,65.369446,29.435,179.0868,75.53324,85.540565,43.161766,156.43028
2014-10-05,1.7068965,0.12698413,0.0171875,0.8068182,16.851562,1.0092592,0.88461536,0.32427537,0.12847222,0.03515625,0.375,0.74,11.479167,0.054521278,0.19453642,0.8308824,4.2788463
2014-10-12,7.150862,42.378967,23.876562,101.03409,0.067708336,94.421295,31.336538,70.10689,85.77431,19.0,31.427778,11.84,0.7118056,18.106382,92.23427,19.5,2.1947114
2014-10-19,11.913794,4.888889,12.050781,2.028409,2.8177083,0.7546296,1.5192307,3.281703,1.6284722,17.173828,1.775,4.0825,9.947917,8.21609,8.227235,2.8529413,11.853365
2014-10-26,12.323276,11.628968,7.3671875,7.380682,14.838542,1.2731482,1.4903846,6.222826,5.3680553,4.845703,6.741667,1.5,15.149305,5.4734044,13.547186,4.25,14.992788
2014-11-02,87.461205,49.16865,80.10625,54.622158,86.260414,45.863426,29.307692,21.451992,28.993055,99.78418,24.276388,33.285,87.89931,53.549202,73.16391,30.169117,80.87981
2014-11-09,1.9568965,5.234127,2.0484376,5.619318,0.18229167,2.3425925,0.41346154,2.6902175,2.5520833,1.7578125,2.4472222,7.76,0.9166667,3.1396277,7.875828,3.0514705,0.39903846
