Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,,,,,,,,
Período: de 01/11/2023 a 30/11/2023,,,,,,,,,,,,,
Atualizado em 27/03/2024,,,,,,,,,,,,,
Nº Foco,Regional,Município,Imóvel,Depósito,Tipo de Atividade,Data da Coleta,Data de Entrada,Data do Exame,A. aegypti formas aquáticas,A. aegypti formas adultas,A. albopictus formas aquáticas,A. albopictus formas adultas,Ovo A. aegypti
ARM 360197/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,1,0,0,0,0
ARM 360195/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,18,0,0,0,0
ARM 360194/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,3,0,0,0,0
ARM 360192/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,0,0,6,0,0
ARM 360191/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,41,0,0,0,0
ARM 360190/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,25,0,0,0,0
ARM 360188/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,1,0,0,0,0
ARM 360186/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,12,0,0,0,0
ARM 360185/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,18,0,0,0,0
ARM 360184/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,36,0,0,0,0
ARM 360182/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,3,0,0,0,0
ARM 360181/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,1,0,1,0,0
ARM 360179/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,11,0,0,0,0
ARM 360178/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,0,0,12,0,0
ARM 360176/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,3,0,0,0,0
ARM 360175/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,3,0,0,0,0
ARM 360173/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,4,0,0,0,0
ARM 360157/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,0,0,3,0,0
ARM 360156/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,5,0,0,0,0
PE 360120/23,Joinville,JOINVILLE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,29/11/2023,29/11/2023,30/11/2023,16,0,0,0,0
PE 360117/23,Joinville,JOINVILLE,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,29/11/2023,29/11/2023,30/11/2023,12,0,0,0,0
PE 360114/23,Joinville,JOINVILLE,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,29/11/2023,29/11/2023,30/11/2023,16,0,0,0,0
PE 360110/23,Joinville,JOINVILLE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,29/11/2023,29/11/2023,30/11/2023,15,0,0,0,0
PE 360077/23,Joinville,JOINVILLE,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,30/11/2023,30/11/2023,01/12/2023,3,0,0,0,0
PE 360031/23,Joinville,JOINVILLE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,30/11/2023,30/11/2023,01/12/2023,4,0,0,0,0
PE 360030/23,Joinville,JOINVILLE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,30/11/2023,30/11/2023,01/12/2023,13,0,0,0,0
PE 360012/23,Joinville,JOINVILLE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,30/11/2023,30/11/2023,30/11/2023,16,0,0,0,0
PE 360009/23,Joinville,JOINVILLE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,30/11/2023,30/11/2023,01/12/2023,23,0,0,0,0
PE 360008/23,Joinville,JOINVILLE,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,30/11/2023,30/11/2023,01/12/2023,15,0,2,0,0
PE 360006/23,Joinville,JOINVILLE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,29/11/2023,29/11/2023,30/11/2023,2,0,2,0,0
PE 360004/23,Joinville,JOINVILLE,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,27/11/2023,27/11/2023,28/11/2023,0,0,3,0,0
PE 360003/23,Joinville,JOINVILLE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,27/11/2023,27/11/2023,29/11/2023,2,0,0,0,0
ARM 359997/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,8,0,0,0,0
ARM 359996/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,3,0,0,0,0
ARM 359994/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,10,0,0,0,0
ARM 359993/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,13,0,0,0,0
ARM 359992/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,8,0,0,0,0
ARM 359991/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,30/11/2023,4,0,0,0,0
ARM 359990/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,21,0,0,0,0
ARM 359989/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,12,0,0,0,0
ARM 359987/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,8,0,0,0,0
ARM 359986/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,7,0,0,0,0
ARM 359985/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,28,0,0,0,0
ARM 359984/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,2,0,0,0,0
ARM 359983/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,4,0,0,0,0
ARM 359982/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,9,0,0,0,0
ARM 359981/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,8,0,0,0,0
ARM 359980/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,27,0,0,0,0
ARM 359979/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,36,0,0,0,0
ARM 359978/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,2,0,3,0,0
ARM 359977/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,4,0,0,0,0
ARM 359963/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,30/11/2023,30/11/2023,01/12/2023,21,0,0,0,0
