Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,,,,,,,,
Período: de 01/06/2023 a 30/06/2023,,,,,,,,,,,,,
Atualizado em 27/03/2024,,,,,,,,,,,,,
Nº Foco,Regional,Município,Imóvel,Depósito,Tipo de Atividade,Data da Coleta,Data de Entrada,Data do Exame,A. aegypti formas aquáticas,A. aegypti formas adultas,A. albopictus formas aquáticas,A. albopictus formas adultas,Ovo A. aegypti
ARM 339614/23,Itajaí,PENHA,Residência,ARM - Armadilha,Armadilha,28/06/2023,01/07/2023,01/07/2023,3,0,0,0,0
ARM 339612/23,Itajaí,PENHA,Outros,ARM - Armadilha,Armadilha,28/06/2023,01/07/2023,01/07/2023,1,0,0,0,0
ARM 339609/23,Itajaí,PENHA,Residência,ARM - Armadilha,Armadilha,28/06/2023,01/07/2023,01/07/2023,5,0,0,0,0
ARM 339593/23,Itajaí,PENHA,Outros,ARM - Armadilha,Armadilha,27/06/2023,01/07/2023,01/07/2023,1,0,0,0,0
ARM 339592/23,Itajaí,PENHA,Residência,ARM - Armadilha,Armadilha,27/06/2023,01/07/2023,01/07/2023,1,0,0,0,0
ARM 339591/23,Itajaí,PENHA,Outros,ARM - Armadilha,Armadilha,27/06/2023,01/07/2023,01/07/2023,6,0,0,0,0
ARM 339587/23,Itajaí,PENHA,Residência,ARM - Armadilha,Armadilha,26/06/2023,01/07/2023,01/07/2023,1,0,0,0,0
null 339586/23,Itajaí,PENHA,Residência,ARM - Armadilha,,26/06/2023,01/07/2023,01/07/2023,1,0,0,0,0
ARM 339584/23,Itajaí,PENHA,Outros,ARM - Armadilha,Armadilha,26/06/2023,01/07/2023,01/07/2023,4,0,0,0,0
ARM 339583/23,Itajaí,PENHA,Outros,ARM - Armadilha,Armadilha,28/06/2023,01/07/2023,01/07/2023,1,0,0,0,0
ARM 339582/23,Itajaí,PENHA,Outros,ARM - Armadilha,Armadilha,27/06/2023,01/07/2023,01/07/2023,0,0,0,0,9
ID 339562/23,São José,FLORIANÓPOLIS,Terreno baldio,B - Pequenos depósitos móveis,Investigação de Denúncia,30/06/2023,04/07/2023,04/07/2023,5,0,0,0,0
ID 339561/23,São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,30/06/2023,04/07/2023,04/07/2023,4,0,0,0,0
ID 339559/23,São José,FLORIANÓPOLIS,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,30/06/2023,04/07/2023,04/07/2023,19,0,0,0,0
ARM 339537/23,Joinville,ITAPOÁ,Comércio,ARM - Armadilha,Armadilha,28/06/2023,03/07/2023,03/07/2023,4,0,0,0,0
ARM 339536/23,Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,30/06/2023,03/07/2023,03/07/2023,5,0,0,0,0
ARM 339535/23,Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,30/06/2023,03/07/2023,03/07/2023,4,0,0,0,0
ARM 339534/23,Blumenau,GASPAR,Comércio,ARM - Armadilha,Armadilha,30/06/2023,03/07/2023,03/07/2023,4,0,0,0,0
ARM 339533/23,Blumenau,GASPAR,Residência,ARM - Armadilha,Armadilha,30/06/2023,03/07/2023,03/07/2023,9,0,0,0,0
DF 339532/23,Blumenau,GASPAR,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,30/06/2023,03/07/2023,03/07/2023,1,0,0,0,0
DF 339531/23,Blumenau,GASPAR,Residência,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,30/06/2023,03/07/2023,03/07/2023,2,0,0,0,0
ARM 339530/23,Blumenau,GASPAR,Outros,ARM - Armadilha,Armadilha,30/06/2023,03/07/2023,03/07/2023,1,0,0,0,0
ARM 339529/23,Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,29/06/2023,03/07/2023,03/07/2023,2,0,0,0,0
ARM 339528/23,Joinville,ARAQUARI,Residência,ARM - Armadilha,Armadilha,29/06/2023,03/07/2023,03/07/2023,5,0,0,0,0
