Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,
Período: de 01/01/2019 a 31/12/2019,,,,,,
Atualizado em 26/05/2023,,,,,,
Regional,Município,Localidade,Imóvel,Depósito,Tipo de Atividade,Data da Coleta
Joinville,JOINVILLE,ITAUM,Comércio,ARM - Armadilha,Armadilha,11/04/2019
São José,SÃO JOSÉ,SERRARIA,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,30/04/2019
Itajaí,NAVEGANTES,CENTRO,Residência,ARM - Armadilha,Armadilha,11/06/2019
São José,FLORIANÓPOLIS,TAPERA,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,19/07/2019
Itajaí,BALNEÁRIO CAMBORIÚ,18 - PIONEIROS,Residência,ARM - Armadilha,Armadilha,07/08/2019
Chapecó,CHAPECÓ,SÃO CRISTÓVÃO,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,07/10/2019
Itajaí,CAMBORIÚ,TABOLEIRO,Outros,C - Depósitos Fixos,LIRAa,06/11/2019
Itajaí,ITAJAÍ,FAZENDA,Residência,C - Depósitos Fixos,LIRAa,05/11/2019
Itajaí,ITAPEMA,MORRETES,Comércio,ARM - Armadilha,Armadilha,17/12/2019
Joinville,JOINVILLE,ITAUM,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,28/03/2019
São José,SÃO JOSÉ,SERRARIA,Ponto Estratégico,ARM - Armadilha,Armadilha,30/04/2019
Itajaí,NAVEGANTES,CENTRO,Residência,ARM - Armadilha,Armadilha,11/06/2019
São José,FLORIANÓPOLIS,TAPERA,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,16/07/2019
Itajaí,BALNEÁRIO CAMBORIÚ,18 - PIONEIROS,Comércio,ARM - Armadilha,Armadilha,07/08/2019
Chapecó,CHAPECÓ,BOA VISTA,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,,28/09/2019
Itajaí,CAMBORIÚ,TABOLEIRO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,06/11/2019
Itajaí,ITAJAÍ,PRAIA BRAVA,Residência,E - Depósitos naturais,LIRAa,05/11/2019
Itajaí,ITAPEMA,MEIA PRAIA,Comércio,ARM - Armadilha,Armadilha,17/12/2019
Joinville,JOINVILLE,COSTA E SILVA,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,10/04/2019
São José,SÃO JOSÉ,SERRARIA,Ponto Estratégico,ARM - Armadilha,Armadilha,30/04/2019
Itajaí,NAVEGANTES,CENTRO,Residência,ARM - Armadilha,Armadilha,11/06/2019
São José,FLORIANÓPOLIS,TAPERA,Residência,D1 - Pneus e outros materiais rodantes,Delimitação de Foco,17/07/2019
Itajaí,BALNEÁRIO CAMBORIÚ,16 - NOVA ESPERANÇA,Residência,ARM - Armadilha,Armadilha,07/08/2019
Chapecó,CHAPECÓ,BOA VISTA,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,28/09/2019
Itajaí,CAMBORIÚ,MONTE ALEGRE,Residência,B - Pequenos depósitos móveis,LIRAa,05/11/2019
Itajaí,ITAJAÍ,PRAIA BRAVA,Residência,C - Depósitos Fixos,LIRAa,05/11/2019
Itajaí,ITAPEMA,MEIA PRAIA,Comércio,ARM - Armadilha,Armadilha,17/12/2019
Joinville,JOINVILLE,PARANAGUAMIRIM,Comércio,ARM - Armadilha,Armadilha,10/04/2019
São José,SÃO JOSÉ,SERRARIA,Ponto Estratégico,ARM - Armadilha,Armadilha,30/04/2019
Itajaí,NAVEGANTES,CENTRO,Residência,ARM - Armadilha,Armadilha,11/06/2019
São José,FLORIANÓPOLIS,RIO VERMELHO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,16/07/2019
Itajaí,BALNEÁRIO CAMBORIÚ,16 - NOVA ESPERANÇA,Residência,ARM - Armadilha,Armadilha,07/08/2019
Chapecó,CHAPECÓ,BOA VISTA,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,06/08/2019
Itajaí,CAMBORIÚ,MONTE ALEGRE,Residência,B - Pequenos depósitos móveis,LIRAa,05/11/2019
Itajaí,ITAJAÍ,SAO JOAO,Residência,B - Pequenos depósitos móveis,LIRAa,05/11/2019
Itajaí,ITAPEMA,ALTO SÃO BENTO,Comércio,ARM - Armadilha,Armadilha,17/12/2019
Joinville,JOINVILLE,SANTO ANTÔNIO,Comércio,ARM - Armadilha,Armadilha,10/04/2019
São José,SÃO JOSÉ,ROÇADO,Ponto Estratégico,ARM - Armadilha,Armadilha,30/04/2019
Itajaí,NAVEGANTES,CENTRO,Residência,ARM - Armadilha,Armadilha,11/06/2019
São José,FLORIANÓPOLIS,CANASVIEIRAS,Comércio,B - Pequenos depósitos móveis,Investigação de Denúncia,17/07/2019
Itajaí,BALNEÁRIO CAMBORIÚ,15 - NAÇÕES,Comércio,ARM - Armadilha,Armadilha,06/08/2019
Chapecó,CHAPECÓ,BOA VISTA,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,06/08/2019
Itajaí,CAMBORIÚ,MONTE ALEGRE,Residência,B - Pequenos depósitos móveis,LIRAa,05/11/2019
Itajaí,ITAJAÍ,SAO JOAO,Residência,B - Pequenos depósitos móveis,LIRAa,05/11/2019
Itajaí,ITAPEMA,ALTO SÃO BENTO,Outros,ARM - Armadilha,Armadilha,17/12/2019
Joinville,JOINVILLE, ESPINHEIROS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,05/04/2019
São José,SÃO JOSÉ,ROÇADO,Ponto Estratégico,ARM - Armadilha,Armadilha,30/04/2019
Itajaí,NAVEGANTES,SAO PEDRO,Residência,ARM - Armadilha,Armadilha,11/06/2019
São José,FLORIANÓPOLIS,JURERE TRADICIONAL,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,12/07/2019
Itajaí,BALNEÁRIO CAMBORIÚ,14 - MUNICÍPIOS,Comércio,ARM - Armadilha,Armadilha,06/08/2019
Chapecó,CHAPECÓ,EFAPI,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,31/07/2019
Itajaí,CAMBORIÚ,MONTE ALEGRE,Residência,B - Pequenos depósitos móveis,LIRAa,05/11/2019
Itajaí,ITAJAÍ,CIDADE NOVA,Residência,A2 - Outros depósitos de armazenamento de água,LIRAa,05/11/2019
Itajaí,ITAPEMA,ALTO SÃO BENTO,Outros,ARM - Armadilha,Armadilha,17/12/2019
Joinville,JOINVILLE,JARIVATUBA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,01/04/2019
São José,SÃO JOSÉ,IPIRANGA,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,30/04/2019
Itajaí,NAVEGANTES,SAO PEDRO,Outros,ARM - Armadilha,Armadilha,11/06/2019
São José,FLORIANÓPOLIS,JURERE TRADICIONAL,Residência,  - Mosquito Adulto,Delimitação de Foco,12/07/2019
Chapecó,CHAPECÓ,CENTRO,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,31/07/2019
Itajaí,BALNEÁRIO CAMBORIÚ,12 - IATE CLUBE,Outros,ARM - Armadilha,Armadilha,06/08/2019
Itajaí,CAMBORIÚ,MONTE ALEGRE,Comércio,D1 - Pneus e outros materiais rodantes,LIRAa,05/11/2019
Itajaí,ITAJAÍ,SALSEIROS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,05/11/2019
Itajaí,ITAPEMA,ALTO SÃO BENTO,Outros,ARM - Armadilha,Armadilha,17/12/2019
Joinville,JOINVILLE,FLORESTA,Comércio,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,10/04/2019
São José,SÃO JOSÉ,IPIRANGA,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,30/04/2019
Itajaí,NAVEGANTES,SAO PEDRO,Residência,ARM - Armadilha,Armadilha,11/06/2019
São José,FLORIANÓPOLIS,CARIANOS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,12/07/2019
Chapecó,CHAPECÓ,CENTRO,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,31/07/2019
Itajaí,BALNEÁRIO CAMBORIÚ,14 - MUNICÍPIOS,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,31/07/2019
Itajaí,CAMBORIÚ,MONTE ALEGRE,Residência,B - Pequenos depósitos móveis,LIRAa,05/11/2019
Itajaí,ITAJAÍ,SALSEIROS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,05/11/2019
Itajaí,ITAPEMA,ALTO SÃO BENTO,Residência,ARM - Armadilha,Armadilha,17/12/2019
Joinville,JOINVILLE,FLORESTA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,10/04/2019
São José,SÃO JOSÉ,REAL PARQUE,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,02/05/2019
Itajaí,NAVEGANTES,SAO PEDRO,Outros,ARM - Armadilha,Armadilha,11/06/2019
São José,FLORIANÓPOLIS,CARIANOS,Residência,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,12/07/2019
Itajaí,BALNEÁRIO CAMBORIÚ,20 - TAQUARAS,Comércio,ARM - Armadilha,Armadilha,30/07/2019
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,25/07/2019
Itajaí,CAMBORIÚ,MONTE ALEGRE,Residência,B - Pequenos depósitos móveis,LIRAa,05/11/2019
Itajaí,ITAJAÍ,CIDADE NOVA,Residência,B - Pequenos depósitos móveis,LIRAa,04/11/2019
Itajaí,ITAPEMA,ALTO SÃO BENTO,Outros,ARM - Armadilha,Armadilha,17/12/2019
Joinville,JOINVILLE,FLORESTA,Comércio,ARM - Armadilha,Armadilha,10/04/2019
São José,SÃO JOSÉ,REAL PARQUE,Ponto Estratégico,ARM - Armadilha,Armadilha,30/04/2019
Itajaí,NAVEGANTES,MACHADOS,Residência,ARM - Armadilha,Armadilha,10/06/2019
São José,FLORIANÓPOLIS,MONTE CRISTO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,12/07/2019
Chapecó,CHAPECÓ,BOA VISTA,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,20/07/2019
Itajaí,BALNEÁRIO CAMBORIÚ,16 - NOVA ESPERANÇA,Residência,ARM - Armadilha,Armadilha,30/07/2019
Itajaí,CAMBORIÚ,MONTE ALEGRE,Residência,A2 - Outros depósitos de armazenamento de água,LIRAa,05/11/2019
Itajaí,ITAJAÍ,CIDADE NOVA,Residência,C - Depósitos Fixos,LIRAa,04/11/2019
Itajaí,ITAPEMA,ALTO SÃO BENTO,Comércio,ARM - Armadilha,Armadilha,18/12/2019
Joinville,JOINVILLE,IRIRIÚ,Comércio,ARM - Armadilha,Armadilha,10/04/2019
São José,SÃO JOSÉ,NOSSA SENHORA DO ROSARIO,Ponto Estratégico,ARM - Armadilha,Armadilha,30/04/2019
Itajaí,NAVEGANTES,MACHADOS,Residência,ARM - Armadilha,Armadilha,10/06/2019
São José,FLORIANÓPOLIS,CAPOEIRAS,Residência,A2 - Outros depósitos de armazenamento de água,Investigação de Denúncia,13/07/2019
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,10/07/2019
Itajaí,BALNEÁRIO CAMBORIÚ,3 - BARRA,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,30/07/2019
Itajaí,CAMBORIÚ,MONTE ALEGRE,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,05/11/2019
Itajaí,ITAJAÍ,SAO JOAO,Residência,B - Pequenos depósitos móveis,LIRAa,04/11/2019
Itajaí,ITAPEMA,ALTO SÃO BENTO,Comércio,ARM - Armadilha,Armadilha,18/12/2019
Joinville,JOINVILLE,IRIRIÚ,Comércio,ARM - Armadilha,Armadilha,10/04/2019
São José,SÃO JOSÉ,BARREIROS,Residência,A1 - Caixa d'agua (elevado),Delimitação de Foco,30/04/2019
Itajaí,NAVEGANTES,MACHADOS,Residência,ARM - Armadilha,Armadilha,10/06/2019
São José,FLORIANÓPOLIS,MONTE CRISTO,Comércio,B - Pequenos depósitos móveis,Investigação de Denúncia,11/07/2019
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,10/07/2019
Itajaí,BALNEÁRIO CAMBORIÚ,3 - BARRA,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,30/07/2019
Itajaí,CAMBORIÚ,MONTE ALEGRE,Residência,B - Pequenos depósitos móveis,LIRAa,05/11/2019
Itajaí,ITAJAÍ,SAO JOAO,Residência,A2 - Outros depósitos de armazenamento de água,LIRAa,04/11/2019
Itajaí,ITAPEMA,ALTO SÃO BENTO,Comércio,ARM - Armadilha,Armadilha,18/12/2019
Joinville,JOINVILLE,JOÃO COSTA,Residência,ARM - Armadilha,Armadilha,10/04/2019
São José,SÃO JOSÉ,BARREIROS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,30/04/2019
Itajaí,NAVEGANTES,MACHADOS,Residência,ARM - Armadilha,Armadilha,10/06/2019
São José,FLORIANÓPOLIS,CARIANOS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,12/07/2019
Chapecó,CHAPECÓ,SAO CRISTOVAO,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,09/07/2019
Itajaí,BALNEÁRIO CAMBORIÚ,7 - CENTRO 04,Comércio,ARM - Armadilha,Armadilha,29/07/2019
Itajaí,CAMBORIÚ,MONTE ALEGRE,Residência,B - Pequenos depósitos móveis,LIRAa,05/11/2019
Itajaí,ITAJAÍ,SAO JOAO,Residência,B - Pequenos depósitos móveis,LIRAa,04/11/2019
Itajaí,ITAPEMA,ALTO SÃO BENTO,Comércio,ARM - Armadilha,Armadilha,18/12/2019
Joinville,JOINVILLE,NOVA BRASILIA,Comércio,ARM - Armadilha,Armadilha,10/04/2019
São José,SÃO JOSÉ,BARREIROS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,30/04/2019
Itajaí,NAVEGANTES,MACHADOS,Comércio,ARM - Armadilha,Armadilha,10/06/2019
São José,FLORIANÓPOLIS,COSTEIRA DO PIRAJUBAE,Residência,D1 - Pneus e outros materiais rodantes,Investigação de Denúncia,12/07/2019
Chapecó,CHAPECÓ,BOA VISTA,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,09/07/2019
Itajaí,BALNEÁRIO CAMBORIÚ,3 - BARRA,Comércio,ARM - Armadilha,Armadilha,29/07/2019
Itajaí,CAMBORIÚ,MONTE ALEGRE,Residência,B - Pequenos depósitos móveis,LIRAa,05/11/2019
Itajaí,ITAJAÍ,SAO JOAO,Residência,B - Pequenos depósitos móveis,LIRAa,04/11/2019
Itajaí,ITAPEMA,MORRETES,Comércio,ARM - Armadilha,Armadilha,18/12/2019
Joinville,JOINVILLE,NOVA BRASILIA,Residência,ARM - Armadilha,Armadilha,10/04/2019
São José,SÃO JOSÉ,BARREIROS,Ponto Estratégico,ARM - Armadilha,Armadilha,30/04/2019
Itajaí,NAVEGANTES,MACHADOS,Comércio,ARM - Armadilha,Armadilha,10/06/2019
Chapecó,CHAPECÓ,BOA VISTA,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,09/07/2019
São José,FLORIANÓPOLIS,SACO DOS LIMOES,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,11/07/2019
Itajaí,BALNEÁRIO CAMBORIÚ,1 - AMORES,Comércio,ARM - Armadilha,Armadilha,29/07/2019
Itajaí,CAMBORIÚ,MONTE ALEGRE,Residência,D1 - Pneus e outros materiais rodantes,LIRAa,05/11/2019
Itajaí,ITAJAÍ,CIDADE (CENTRO),Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,04/11/2019
Itajaí,ITAPEMA,MORRETES,Comércio,ARM - Armadilha,Armadilha,18/12/2019
Joinville,JOINVILLE,BUCAREIN,Comércio,B - Pequenos depósitos móveis,Delimitação de Foco,04/04/2019
São José,SÃO JOSÉ,FLOR DI NÁPOLES,Comércio,E - Depósitos naturais,Delimitação de Foco,30/04/2019
Itajaí,NAVEGANTES,CENTRO,Comércio,ARM - Armadilha,Armadilha,11/06/2019
Itajaí,BALNEÁRIO CAMBORIÚ,19 - SÃO JUDAS TADEU,Comércio,ARM - Armadilha,Armadilha,22/07/2019
São José,FLORIANÓPOLIS,MONTE CRISTO,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,12/07/2019
Chapecó,CHAPECÓ,EFAPI,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,04/07/2019
Itajaí,ITAJAÍ,CIDADE (CENTRO),Residência,E - Depósitos naturais,LIRAa,04/11/2019
Itajaí,CAMBORIÚ,MONTE ALEGRE,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,LIRAa,05/11/2019
Itajaí,ITAPEMA,MORRETES,Outros,ARM - Armadilha,Armadilha,16/12/2019
Joinville,JOINVILLE,BUCAREIN,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,04/04/2019
São José,SÃO JOSÉ,FORQUILHINHAS,Ponto Estratégico,ARM - Armadilha,Armadilha,02/05/2019
Itajaí,NAVEGANTES,CENTRO,Outros,ARM - Armadilha,Armadilha,11/06/2019
São José,FLORIANÓPOLIS,MONTE CRISTO,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,12/07/2019
Itajaí,BALNEÁRIO CAMBORIÚ,9 - ESTADOS,Comércio,ARM - Armadilha,Armadilha,22/07/2019
Chapecó,CHAPECÓ,EFAPI,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,04/07/2019
Itajaí,CAMBORIÚ,MONTE ALEGRE,Residência,B - Pequenos depósitos móveis,LIRAa,05/11/2019
Itajaí,ITAJAÍ,CIDADE (CENTRO),Residência,E - Depósitos naturais,LIRAa,04/11/2019
Itajaí,ITAPEMA,MEIA PRAIA,Comércio,ARM - Armadilha,Armadilha,16/12/2019
Joinville,JOINVILLE,BUCAREIN,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,03/04/2019
São José,SÃO JOSÉ,FORQUILHINHAS,Ponto Estratégico,ARM - Armadilha,Armadilha,02/05/2019
Itajaí,NAVEGANTES,CENTRO,Residência,ARM - Armadilha,Armadilha,11/06/2019
Itajaí,BALNEÁRIO CAMBORIÚ,1 - AMORES,Comércio,ARM - Armadilha,Armadilha,22/07/2019
Chapecó,CHAPECÓ,EFAPI,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,04/07/2019
São José,FLORIANÓPOLIS,MONTE CRISTO,Outros,D1 - Pneus e outros materiais rodantes,Investigação de Denúncia,09/07/2019
Itajaí,CAMBORIÚ,MONTE ALEGRE,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,04/11/2019
Itajaí,ITAJAÍ,CIDADE (CENTRO),Residência,B - Pequenos depósitos móveis,LIRAa,04/11/2019
Itajaí,ITAPEMA,MEIA PRAIA,Comércio,ARM - Armadilha,Armadilha,16/12/2019
Joinville,JOINVILLE,ZONA INDUSTRIAL NORTE,Comércio,ARM - Armadilha,Armadilha,10/04/2019
São José,SÃO JOSÉ,FORQUILHINHAS,Ponto Estratégico,ARM - Armadilha,Armadilha,02/05/2019
Itajaí,NAVEGANTES,CENTRO,Comércio,ARM - Armadilha,Armadilha,11/06/2019
São José,FLORIANÓPOLIS,CARIANOS,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,11/07/2019
Itajaí,BALNEÁRIO CAMBORIÚ,1 - AMORES,Residência,ARM - Armadilha,Armadilha,22/07/2019
Chapecó,CHAPECÓ,BOA VISTA,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,26/06/2019
Itajaí,CAMBORIÚ,MONTE ALEGRE,Residência,D1 - Pneus e outros materiais rodantes,LIRAa,04/11/2019
Itajaí,ITAJAÍ,CIDADE (CENTRO),Residência,B - Pequenos depósitos móveis,LIRAa,04/11/2019
Itajaí,ITAPEMA,MEIA PRAIA,Residência,ARM - Armadilha,Armadilha,16/12/2019
Joinville,JOINVILLE,BUCAREIN,Outros,ARM - Armadilha,Armadilha,10/04/2019
São José,SÃO JOSÉ,FORQUILHINHAS,Ponto Estratégico,ARM - Armadilha,Armadilha,02/05/2019
Itajaí,NAVEGANTES,CENTRO,Outros,ARM - Armadilha,Armadilha,11/06/2019
Itajaí,BALNEÁRIO CAMBORIÚ,13 - LARANJEIRAS,Comércio,ARM - Armadilha,Armadilha,18/07/2019
Chapecó,CHAPECÓ,BOA VISTA,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,26/06/2019
São José,FLORIANÓPOLIS,CARIANOS,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,10/07/2019
Itajaí,CAMBORIÚ,MONTE ALEGRE,Residência,B - Pequenos depósitos móveis,LIRAa,04/11/2019
Itajaí,ITAJAÍ,CIDADE (CENTRO),Residência,C - Depósitos Fixos,LIRAa,04/11/2019
Itajaí,ITAPEMA,MEIA PRAIA,Comércio,ARM - Armadilha,Armadilha,16/12/2019
Joinville,JOINVILLE,BUCAREIN,Outros,ARM - Armadilha,Armadilha,10/04/2019
São José,SÃO JOSÉ,FORQUILHINHAS,Ponto Estratégico,ARM - Armadilha,Armadilha,02/05/2019
Itajaí,NAVEGANTES,CENTRO,Residência,ARM - Armadilha,Armadilha,11/06/2019
São José,FLORIANÓPOLIS,CARIANOS,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,10/07/2019
Itajaí,BALNEÁRIO CAMBORIÚ,4 - CENTRO 01,Comércio,ARM - Armadilha,Armadilha,17/07/2019
Chapecó,CHAPECÓ,BOA VISTA,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,26/06/2019
Itajaí,CAMBORIÚ,MONTE ALEGRE,Residência,D1 - Pneus e outros materiais rodantes,LIRAa,04/11/2019
Itajaí,ITAJAÍ,PRAIA BRAVA,Residência,B - Pequenos depósitos móveis,LIRAa,04/11/2019
Itajaí,ITAPEMA,MEIA PRAIA,Comércio,ARM - Armadilha,Armadilha,16/12/2019
Joinville,JOINVILLE,GLORIA,Comércio,ARM - Armadilha,Armadilha,10/04/2019
São José,SÃO JOSÉ,FORQUILHINHAS,Ponto Estratégico,ARM - Armadilha,Armadilha,02/05/2019
Itajaí,NAVEGANTES,CENTRO,Outros,ARM - Armadilha,Armadilha,11/06/2019
São José,FLORIANÓPOLIS,CARIANOS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,10/07/2019
Itajaí,BALNEÁRIO CAMBORIÚ,14 - MUNICÍPIOS,Comércio,ARM - Armadilha,Armadilha,16/07/2019
Chapecó,CHAPECÓ,SAIC,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,25/06/2019
Itajaí,CAMBORIÚ,MONTE ALEGRE,Residência,D1 - Pneus e outros materiais rodantes,LIRAa,04/11/2019
Itajaí,ITAJAÍ,PRAIA BRAVA,Residência,B - Pequenos depósitos móveis,LIRAa,04/11/2019
Itajaí,ITAPEMA,MEIA PRAIA,Comércio,ARM - Armadilha,Armadilha,16/12/2019
Joinville,JOINVILLE,BUCAREIN,Comércio,ARM - Armadilha,Armadilha,10/04/2019
São José,SÃO JOSÉ,KOBRASOL,Ponto Estratégico,C - Depósitos Fixos,Investigação de Denúncia,02/05/2019
Itajaí,NAVEGANTES,CENTRO,Comércio,ARM - Armadilha,Armadilha,11/06/2019
Chapecó,CHAPECÓ,PASSO DOS FORTES,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,22/06/2019
São José,FLORIANÓPOLIS,CARIANOS,Residência,C - Depósitos Fixos,Delimitação de Foco,10/07/2019
Itajaí,BALNEÁRIO CAMBORIÚ,12 - IATE CLUBE,Outros,ARM - Armadilha,Armadilha,16/07/2019
Itajaí,CAMBORIÚ,MONTE ALEGRE,Residência,C - Depósitos Fixos,LIRAa,04/11/2019
Itajaí,ITAJAÍ,PRAIA BRAVA,Residência,B - Pequenos depósitos móveis,LIRAa,04/11/2019
Itajaí,ITAPEMA,MEIA PRAIA,Comércio,ARM - Armadilha,Armadilha,16/12/2019
Joinville,JOINVILLE,BUCAREIN,Comércio,ARM - Armadilha,Armadilha,10/04/2019
São José,SÃO JOSÉ,KOBRASOL,Ponto Estratégico,ARM - Armadilha,Armadilha,02/05/2019
Itajaí,NAVEGANTES,CENTRO,Comércio,ARM - Armadilha,Armadilha,11/06/2019
Chapecó,CHAPECÓ,PARQUE DAS PALMEIRAS,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,24/06/2019
São José,FLORIANÓPOLIS,CARIANOS,Comércio,B - Pequenos depósitos móveis,Delimitação de Foco,10/07/2019
Itajaí,BALNEÁRIO CAMBORIÚ,9 - ESTADOS,Comércio,ARM - Armadilha,Armadilha,16/07/2019
Itajaí,CAMBORIÚ,SANTA REGINA,Residência,A2 - Outros depósitos de armazenamento de água,LIRAa,04/11/2019
Itajaí,ITAJAÍ,PRAIA BRAVA,Residência,B - Pequenos depósitos móveis,LIRAa,04/11/2019
Itajaí,ITAPEMA,JARDIM PRAIAMAR,Comércio,ARM - Armadilha,Armadilha,16/12/2019
Joinville,JOINVILLE,BUCAREIN,Comércio,ARM - Armadilha,Armadilha,10/04/2019
São José,SÃO JOSÉ,KOBRASOL,Ponto Estratégico,ARM - Armadilha,Armadilha,02/05/2019
Itajaí,NAVEGANTES,CENTRO,Residência,ARM - Armadilha,Armadilha,11/06/2019
Chapecó,CHAPECÓ,CENTRO,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,21/06/2019
São José,FLORIANÓPOLIS,MONTE CRISTO,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,10/07/2019
Itajaí,BALNEÁRIO CAMBORIÚ,23 - VILA REAL,Comércio,ARM - Armadilha,Armadilha,08/07/2019
Itajaí,CAMBORIÚ,SANTA REGINA,Residência,B - Pequenos depósitos móveis,LIRAa,04/11/2019
Itajaí,ITAJAÍ,PRAIA BRAVA,Residência,C - Depósitos Fixos,LIRAa,04/11/2019
Itajaí,ITAPEMA,JARDIM PRAIAMAR,Outros,ARM - Armadilha,Armadilha,16/12/2019
Joinville,JOINVILLE,JARDIM IRIRIU,Comércio,ARM - Armadilha,Armadilha,10/04/2019
São José,SÃO JOSÉ,KOBRASOL,Ponto Estratégico,ARM - Armadilha,Armadilha,02/05/2019
Itajaí,NAVEGANTES,CENTRO,Comércio,ARM - Armadilha,Armadilha,11/06/2019
Chapecó,CHAPECÓ,CENTRO,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,21/06/2019
