Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,,,,,,,,
Período: de 01/08/2023 a 31/08/2023,,,,,,,,,,,,,
Atualizado em 27/03/2024,,,,,,,,,,,,,
Nº Foco,Regional,Município,Imóvel,Depósito,Tipo de Atividade,Data da Coleta,Data de Entrada,Data do Exame,A. aegypti formas aquáticas,A. aegypti formas adultas,A. albopictus formas aquáticas,A. albopictus formas adultas,Ovo A. aegypti
ARM 345373/23,Blumenau,GASPAR,Residência,ARM - Armadilha,Armadilha,30/08/2023,01/09/2023,04/09/2023,5,0,0,0,0
ID 345367/23,São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,31/08/2023,04/09/2023,04/09/2023,5,0,0,0,0
ID 345366/23,São José,FLORIANÓPOLIS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,31/08/2023,04/09/2023,04/09/2023,3,0,0,0,0
ID 345365/23,São José,FLORIANÓPOLIS,Outros,A2 - Outros depósitos de armazenamento de água,Investigação de Denúncia,31/08/2023,04/09/2023,04/09/2023,10,0,0,0,0
ID 345364/23,São José,FLORIANÓPOLIS,Terreno baldio,B - Pequenos depósitos móveis,Investigação de Denúncia,31/08/2023,04/09/2023,04/09/2023,10,0,0,0,0
ID 345363/23,São José,FLORIANÓPOLIS,Residência,A2 - Outros depósitos de armazenamento de água,Investigação de Denúncia,31/08/2023,04/09/2023,04/09/2023,10,0,0,0,0
ID 345362/23,São José,FLORIANÓPOLIS,Comércio,B - Pequenos depósitos móveis,Investigação de Denúncia,31/08/2023,04/09/2023,04/09/2023,7,0,0,0,0
ID 345361/23,São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,31/08/2023,04/09/2023,04/09/2023,6,0,6,0,0
ID 345360/23,São José,FLORIANÓPOLIS,Residência,D1 - Pneus e outros materiais rodantes,Investigação de Denúncia,31/08/2023,04/09/2023,04/09/2023,10,0,10,0,0
ID 345359/23,São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,31/08/2023,04/09/2023,04/09/2023,5,0,10,0,0
ID 345358/23,São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,31/08/2023,04/09/2023,04/09/2023,5,0,0,0,0
ID 345357/23,São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Investigação de Denúncia,31/08/2023,04/09/2023,04/09/2023,1,0,0,0,0
ID 345356/23,São José,FLORIANÓPOLIS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Investigação de Denúncia,29/08/2023,01/09/2023,01/09/2023,10,0,0,0,0
ARM 345350/23,Jaraguá do Sul,JARAGUÁ DO SUL,Comércio,ARM - Armadilha,Armadilha,30/08/2023,30/08/2023,30/08/2023,7,0,0,0,0
ARM 345349/23,Jaraguá do Sul,JARAGUÁ DO SUL,Comércio,ARM - Armadilha,Armadilha,30/08/2023,30/08/2023,30/08/2023,8,0,0,0,0
ARM 345348/23,Blumenau,TIMBÓ,Comércio,ARM - Armadilha,Armadilha,28/08/2023,28/08/2023,01/09/2023,3,0,0,0,0
ARM 345347/23,São José,CANELINHA,Outros,ARM - Armadilha,Armadilha,30/08/2023,31/08/2023,01/09/2023,2,0,5,0,0
ARM 345346/23,Chapecó,CAIBI,Residência,ARM - Armadilha,Armadilha,30/08/2023,01/09/2023,01/09/2023,8,0,0,0,0
ARM 345345/23,Chapecó,CAIBI,Residência,ARM - Armadilha,Armadilha,30/08/2023,01/09/2023,01/09/2023,1,0,0,0,0
ARM 345344/23,Chapecó,CAIBI,Comércio,ARM - Armadilha,Armadilha,30/08/2023,01/09/2023,01/09/2023,5,0,0,0,0
ARM 345343/23,Chapecó,PALMITOS,Outros,ARM - Armadilha,Armadilha,29/08/2023,01/09/2023,01/09/2023,10,0,0,0,0
ARM 345342/23,Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,29/08/2023,01/09/2023,01/09/2023,10,0,0,0,0
ARM 345341/23,Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,29/08/2023,01/09/2023,01/09/2023,3,0,0,0,0
ARM 345340/23,Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,29/08/2023,01/09/2023,01/09/2023,4,0,0,0,0
ARM 345339/23,Chapecó,PALMITOS,Residência,ARM - Armadilha,Armadilha,29/08/2023,01/09/2023,01/09/2023,10,0,0,0,0
ARM 345338/23,Tubarão,BRAÇO DO NORTE,Comércio,ARM - Armadilha,Armadilha,30/08/2023,01/09/2023,01/09/2023,2,0,0,0,0
PE 345337/23,São José,SÃO JOSÉ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,31/08/2023,01/09/2023,01/09/2023,3,0,0,0,0
ID 345336/23,Tubarão,SÃO LUDGERO,Terreno baldio,C - Depósitos Fixos,Investigação de Denúncia,31/08/2023,01/09/2023,01/09/2023,1,0,0,0,0
ID 345335/23,Tubarão,SÃO LUDGERO,Terreno baldio,C - Depósitos Fixos,Investigação de Denúncia,31/08/2023,01/09/2023,01/09/2023,2,0,0,0,0
