Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,
Período: de 01/01/2016 a 31/12/2016,,,,,
Atualizado em 26/05/2023,,,,,
Regional,Município,Imóvel,Depósito,Tipo de Atividade,Data da Coleta
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,30/03/2016
Xanxerê,XAXIM,Residência,ARM - Armadilha,Armadilha,20/04/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Ponto Estratégico,ARM - Armadilha,Armadilha,18/04/2016
Itajaí,ITAJAÍ,Outros,C - Depósitos Fixos,LIRAa,09/05/2016
Xanxerê,XANXERÊ,Residência,ARM - Armadilha,Armadilha,02/03/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Outros,ARM - Armadilha,Armadilha,25/02/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,30/03/2016
São José,FLORIANÓPOLIS,Outros,ARM - Armadilha,Armadilha,18/05/2016
São José,FLORIANÓPOLIS,Residência,ARM - Armadilha,Armadilha,18/05/2016
Itajaí,ITAJAÍ,Outros,B - Pequenos depósitos móveis,LIRAa,09/05/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Residência,ARM - Armadilha,Armadilha,25/02/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,ARM - Armadilha,Armadilha,18/04/2016
Chapecó,CHAPECÓ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,30/03/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,20/04/2016
Xanxerê,XANXERÊ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,24/02/2016
Itajaí,ITAJAÍ,Outros,A1 - Caixa d'agua (elevado),LIRAa,09/05/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,ARM - Armadilha,Armadilha,18/04/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,29/03/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Outros,ARM - Armadilha,Armadilha,25/02/2016
São José,FLORIANÓPOLIS,Outros,ARM - Armadilha,Armadilha,17/05/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,20/04/2016
Xanxerê,XANXERÊ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,24/02/2016
Itajaí,ITAJAÍ,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,09/05/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,ARM - Armadilha,Armadilha,18/04/2016
São José,FLORIANÓPOLIS,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Pesquisa Vetorial Especial,17/05/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,29/03/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,20/04/2016
Xanxerê,XANXERÊ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,29/02/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,25/02/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,ARM - Armadilha,Armadilha,18/04/2016
São José,FLORIANÓPOLIS,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Pesquisa Vetorial Especial,17/05/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,29/03/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,20/04/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Outros,ARM - Armadilha,Armadilha,25/02/2016
Xanxerê,XANXERÊ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,29/02/2016
Itajaí,ITAJAÍ,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,09/05/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,ARM - Armadilha,Armadilha,18/04/2016
Xanxerê,XANXERÊ,Comércio,ARM - Armadilha,Armadilha,25/02/2016
São José,FLORIANÓPOLIS,Comércio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Pesquisa Vetorial Especial,17/05/2016
Chapecó,CHAPECÓ,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,28/03/2016
Itajaí,ITAJAÍ,Outros,B - Pequenos depósitos móveis,LIRAa,09/05/2016
Xanxerê,XAXIM,Residência,ARM - Armadilha,Armadilha,20/04/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,24/02/2016
São José,FLORIANÓPOLIS,Comércio,ARM - Armadilha,Armadilha,17/05/2016
Xanxerê,XANXERÊ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,02/03/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,28/03/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,18/04/2016
Itajaí,ITAJAÍ,Outros,C - Depósitos Fixos,LIRAa,09/05/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,24/02/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,ARM - Armadilha,Armadilha,18/04/2016
São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,16/05/2016
Xanxerê,XANXERÊ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,02/03/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,28/03/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,18/04/2016
Itajaí,ITAJAÍ,Outros,B - Pequenos depósitos móveis,LIRAa,09/05/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,24/02/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,ARM - Armadilha,Armadilha,18/04/2016
Xanxerê,XANXERÊ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,02/03/2016
Chapecó,CHAPECÓ,Ponto Estratégico,E - Depósitos naturais,Ponto Estratégico,28/03/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,18/04/2016
São José,FLORIANÓPOLIS,Comércio,ARM - Armadilha,Armadilha,13/05/2016
Itajaí,ITAJAÍ,Outros,B - Pequenos depósitos móveis,LIRAa,09/05/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,ARM - Armadilha,Armadilha,18/04/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Outros,ARM - Armadilha,Armadilha,24/02/2016
Xanxerê,XANXERÊ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,02/03/2016
Chapecó,CHAPECÓ,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,28/03/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Ponto Estratégico,ARM - Armadilha,Armadilha,18/04/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,18/04/2016
Itajaí,ITAJAÍ,Outros,C - Depósitos Fixos,LIRAa,09/05/2016
São José,FLORIANÓPOLIS,Comércio,ARM - Armadilha,Armadilha,12/05/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,24/02/2016
Xanxerê,XAXIM,Residência,ARM - Armadilha,Armadilha,19/04/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Ponto Estratégico,ARM - Armadilha,Armadilha,18/04/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,23/02/2016
Itajaí,ITAJAÍ,Outros,C - Depósitos Fixos,LIRAa,09/05/2016
São José,FLORIANÓPOLIS,Comércio,ARM - Armadilha,Armadilha,12/05/2016
Xanxerê,XANXERÊ,Residência,ARM - Armadilha,Armadilha,29/02/2016
Chapecó,CHAPECÓ,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,28/03/2016
Itajaí,ITAJAÍ,Outros,C - Depósitos Fixos,LIRAa,09/05/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,19/04/2016
São José,FLORIANÓPOLIS,Comércio,ARM - Armadilha,Armadilha,12/05/2016
Xanxerê,XANXERÊ,Residência,ARM - Armadilha,Armadilha,29/02/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Outros,ARM - Armadilha,Armadilha,23/02/2016
Chapecó,CHAPECÓ,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,28/03/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Ponto Estratégico,ARM - Armadilha,Armadilha,18/04/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,23/02/2016
São José,FLORIANÓPOLIS,Comércio,ARM - Armadilha,Armadilha,12/05/2016
Chapecó,CHAPECÓ,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,23/03/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Ponto Estratégico,ARM - Armadilha,Armadilha,18/04/2016
Xanxerê,XAXIM,Residência,ARM - Armadilha,Armadilha,19/04/2016
Xanxerê,XANXERÊ,Comércio,ARM - Armadilha,Armadilha,29/02/2016
Itajaí,ITAJAÍ,Outros,D1 - Pneus e outros materiais rodantes,LIRAa,09/05/2016
São José,FLORIANÓPOLIS,Comércio,ARM - Armadilha,Armadilha,12/05/2016
Chapecó,CHAPECÓ,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,23/03/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Ponto Estratégico,ARM - Armadilha,Armadilha,18/04/2016
Xanxerê,XANXERÊ,Comércio,ARM - Armadilha,Armadilha,01/03/2016
Itajaí,ITAJAÍ,Outros,B - Pequenos depósitos móveis,LIRAa,09/05/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,23/02/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,19/04/2016
São José,FLORIANÓPOLIS,Comércio,ARM - Armadilha,Armadilha,11/05/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Ponto Estratégico,ARM - Armadilha,Armadilha,18/04/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,23/03/2016
Xanxerê,XANXERÊ,Comércio,ARM - Armadilha,Armadilha,29/02/2016
Itajaí,ITAJAÍ,Outros,C - Depósitos Fixos,LIRAa,09/05/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,23/02/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,19/04/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Residência,ARM - Armadilha,Armadilha,22/02/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Ponto Estratégico,ARM - Armadilha,Armadilha,18/04/2016
São José,FLORIANÓPOLIS,Outros,ARM - Armadilha,Armadilha,11/05/2016
Chapecó,CHAPECÓ,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,23/03/2016
Xanxerê,XANXERÊ,Comércio,ARM - Armadilha,Armadilha,29/02/2016
Itajaí,ITAJAÍ,Outros,B - Pequenos depósitos móveis,LIRAa,09/05/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,19/04/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,22/02/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,11/04/2016
São José,FLORIANÓPOLIS,Outros,ARM - Armadilha,Armadilha,11/05/2016
Chapecó,CHAPECÓ,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,23/03/2016
Itajaí,ITAJAÍ,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,09/05/2016
Xanxerê,XANXERÊ,Comércio,ARM - Armadilha,Armadilha,29/02/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,19/04/2016
São José,FLORIANÓPOLIS,Comércio,ARM - Armadilha,Armadilha,11/05/2016
Itajaí,ITAJAÍ,Outros,C - Depósitos Fixos,LIRAa,09/05/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,11/04/2016
Chapecó,CHAPECÓ,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,22/03/2016
Xanxerê,XAXIM,Residência,ARM - Armadilha,Armadilha,19/04/2016
Xanxerê,XANXERÊ,Residência,ARM - Armadilha,Armadilha,29/02/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,22/02/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,13/04/2016
Itajaí,ITAJAÍ,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,09/05/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,11/04/2016
Chapecó,CHAPECÓ,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,22/03/2016
Xanxerê,XANXERÊ,Comércio,ARM - Armadilha,Armadilha,24/02/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,22/02/2016
São José,FLORIANÓPOLIS,Comércio,ARM - Armadilha,Armadilha,10/05/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,13/04/2016
São José,FLORIANÓPOLIS,Outros,ARM - Armadilha,Armadilha,10/05/2016
Chapecó,CHAPECÓ,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,22/03/2016
Xanxerê,XANXERÊ,Comércio,ARM - Armadilha,Armadilha,25/02/2016
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,03/05/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,22/02/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,A2 - Outros depósitos de armazenamento de água,LIRAa,05/04/2016
Itajaí,ITAJAÍ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,02/05/2016
Xanxerê,XANXERÊ,Residência,ARM - Armadilha,Armadilha,25/02/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Outros,ARM - Armadilha,Armadilha,22/02/2016
Chapecó,CHAPECÓ,Ponto Estratégico,C - Depósitos Fixos,Ponto Estratégico,17/03/2016
São José,FLORIANÓPOLIS,Comércio,ARM - Armadilha,Armadilha,06/05/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,B - Pequenos depósitos móveis,LIRAa,05/04/2016
Xanxerê,XAXIM,Residência,ARM - Armadilha,Armadilha,13/04/2016
Xanxerê,XANXERÊ,Residência,ARM - Armadilha,Armadilha,25/02/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Outros,ARM - Armadilha,Armadilha,22/02/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,17/03/2016
São José,FLORIANÓPOLIS,Comércio,ARM - Armadilha,Armadilha,06/05/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",LIRAa,05/04/2016
Xanxerê,XAXIM,Residência,ARM - Armadilha,Armadilha,13/04/2016
Itajaí,ITAJAÍ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,02/05/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Residência,ARM - Armadilha,Armadilha,22/02/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,17/03/2016
Xanxerê,XAXIM,Ponto Estratégico,ARM - Armadilha,Armadilha,13/04/2016
São José,FLORIANÓPOLIS,Comércio,B - Pequenos depósitos móveis,Investigação de Denúncia,09/05/2016
Xanxerê,XANXERÊ,Residência,ARM - Armadilha,Armadilha,25/02/2016
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,29/04/2016
São José,FLORIANÓPOLIS,Comércio,ARM - Armadilha,Armadilha,06/05/2016
Xanxerê,XAXIM,Residência,ARM - Armadilha,Armadilha,13/04/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,A1 - Caixa d'agua (elevado),Armadilha,22/02/2016
Itajaí,ITAJAÍ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,28/04/2016
Xanxerê,XANXERÊ,Residência,ARM - Armadilha,Armadilha,25/02/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,17/03/2016
Xanxerê,XANXERÊ,Comércio,ARM - Armadilha,Armadilha,25/02/2016
Xanxerê,XAXIM,Residência,ARM - Armadilha,Armadilha,13/04/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,22/02/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,A2 - Outros depósitos de armazenamento de água,LIRAa,05/04/2016
Itajaí,ITAJAÍ,Ponto Estratégico,E - Depósitos naturais,Ponto Estratégico,28/04/2016
São José,FLORIANÓPOLIS,Outros,ARM - Armadilha,Armadilha,09/05/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,17/03/2016
Xanxerê,XANXERÊ,Comércio,ARM - Armadilha,Armadilha,24/02/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,16/03/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,22/02/2016
Itajaí,ITAJAÍ,Ponto Estratégico,E - Depósitos naturais,Ponto Estratégico,28/04/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,A2 - Outros depósitos de armazenamento de água,LIRAa,05/04/2016
São José,FLORIANÓPOLIS,Residência,C - Depósitos Fixos,Investigação de Denúncia,10/05/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,13/04/2016
Xanxerê,XANXERÊ,Comércio,ARM - Armadilha,Armadilha,24/02/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,16/03/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,22/02/2016
Itajaí,ITAJAÍ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,28/04/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,B - Pequenos depósitos móveis,LIRAa,05/04/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,13/04/2016
São José,FLORIANÓPOLIS,Comércio,ARM - Armadilha,Armadilha,05/05/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,16/03/2016
Itajaí,ITAJAÍ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,28/04/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,A1 - Caixa d'agua (elevado),LIRAa,05/04/2016
Xanxerê,XANXERÊ,Comércio,ARM - Armadilha,Armadilha,23/02/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,13/04/2016
São José,FLORIANÓPOLIS,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Revisão da Área,05/05/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Residência,ARM - Armadilha,Armadilha,22/02/2016
São José,FLORIANÓPOLIS,Outros,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Pesquisa Vetorial Especial,05/05/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,22/02/2016
Itajaí,ITAJAÍ,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,28/04/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,ARM - Armadilha,Armadilha,30/03/2016
Xanxerê,XANXERÊ,Comércio,ARM - Armadilha,Armadilha,23/02/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,13/04/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,16/03/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,ARM - Armadilha,Armadilha,30/03/2016
Itajaí,ITAJAÍ,Residência,ARM - Armadilha,Armadilha,28/04/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,13/04/2016
Xanxerê,XANXERÊ,Residência,ARM - Armadilha,Armadilha,25/02/2016
São José,FLORIANÓPOLIS,Comércio,ARM - Armadilha,Armadilha,04/05/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,16/03/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Outros,ARM - Armadilha,Armadilha,22/02/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,13/04/2016
Xanxerê,XANXERÊ,Residência,ARM - Armadilha,Armadilha,23/02/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Residência,ARM - Armadilha,Armadilha,30/03/2016
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,27/04/2016
São José,FLORIANÓPOLIS,Comércio,ARM - Armadilha,Armadilha,04/05/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,16/03/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,22/02/2016
Xanxerê,XANXERÊ,Residência,ARM - Armadilha,Armadilha,23/02/2016
Xanxerê,XAXIM,Residência,ARM - Armadilha,Armadilha,13/04/2016
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,27/04/2016
São José,FLORIANÓPOLIS,Comércio,ARM - Armadilha,Armadilha,04/05/2016
Chapecó,CHAPECÓ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,16/03/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Ponto Estratégico,ARM - Armadilha,Armadilha,30/03/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,22/02/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,13/04/2016
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,27/04/2016
Xanxerê,XANXERÊ,Comércio,ARM - Armadilha,Armadilha,23/02/2016
São José,FLORIANÓPOLIS,Comércio,ARM - Armadilha,Armadilha,02/05/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,16/03/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Ponto Estratégico,ARM - Armadilha,Armadilha,30/03/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Residência,ARM - Armadilha,Armadilha,22/02/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,13/04/2016
São José,FLORIANÓPOLIS,Residência,ARM - Armadilha,Armadilha,03/05/2016
Chapecó,CHAPECÓ,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,16/03/2016
Itajaí,ITAJAÍ,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,27/04/2016
Xanxerê,XANXERÊ,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,23/02/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,30/03/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Residência,ARM - Armadilha,Armadilha,22/02/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,29/03/2016
Chapecó,CHAPECÓ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,16/03/2016
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,26/04/2016
Xanxerê,XANXERÊ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,22/02/2016
São José,FLORIANÓPOLIS,Residência,ARM - Armadilha,Armadilha,02/05/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Comércio,ARM - Armadilha,Armadilha,22/02/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,13/04/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Ponto Estratégico,ARM - Armadilha,Armadilha,29/03/2016
Xanxerê,XANXERÊ,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,22/02/2016
São José,FLORIANÓPOLIS,Outros,ARM - Armadilha,Armadilha,29/04/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,15/03/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Residência,ARM - Armadilha,Armadilha,19/02/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,13/04/2016
Itajaí,ITAJAÍ,Outros,ARM - Armadilha,Armadilha,26/04/2016
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,26/04/2016
Xanxerê,XANXERÊ,Outros,ARM - Armadilha,Armadilha,25/02/2016
São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Pesquisa Vetorial Especial,29/04/2016
Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,15/03/2016
Itajaí,BALNEÁRIO CAMBORIÚ,Residência,ARM - Armadilha,Armadilha,18/02/2016
Xanxerê,XAXIM,Comércio,ARM - Armadilha,Armadilha,11/04/2016
São Miguel do Oeste,SÃO MIGUEL DO OESTE,Ponto Estratégico,ARM - Armadilha,Armadilha,29/03/2016
Itajaí,ITAJAÍ,Comércio,ARM - Armadilha,Armadilha,26/04/2016
São José,FLORIANÓPOLIS,Residência,B - Pequenos depósitos móveis,Revisão da Área,25/04/2016
