Relatório de focos de Aedes aegypti e Aedes albopictus,,,,,,,,,,,,,
Período: de 01/02/2023 a 28/02/2023,,,,,,,,,,,,,
Atualizado em 27/03/2024,,,,,,,,,,,,,
Nº Foco,Regional,Município,Imóvel,Depósito,Tipo de Atividade,Data da Coleta,Data de Entrada,Data do Exame,A. aegypti formas aquáticas,A. aegypti formas adultas,A. albopictus formas aquáticas,A. albopictus formas adultas,Ovo A. aegypti
PE 305088/23,São José,SÃO JOSÉ,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,23/02/2023,24/02/2023,24/02/2023,6,0,0,0,0
ARM 305087/23,Joinville,ARAQUARI,Comércio,ARM - Armadilha,Armadilha,23/02/2023,24/02/2023,24/02/2023,9,0,0,0,0
PE 305086/23,São José,SÃO JOSÉ,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,23/02/2023,24/02/2023,24/02/2023,7,0,0,0,0
PE 305085/23,São José,SÃO JOSÉ,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,23/02/2023,24/02/2023,24/02/2023,6,0,0,0,0
PE 305084/23,São José,SÃO JOSÉ,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,23/02/2023,24/02/2023,24/02/2023,1,0,0,0,0
ARM 305083/23,Xanxerê,GALVÃO,Comércio,ARM - Armadilha,Armadilha,22/02/2023,24/02/2023,24/02/2023,6,0,0,0,0
ARM 305082/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,12,0,0,0,0
ARM 305081/23,Xanxerê,GALVÃO,Residência,ARM - Armadilha,Armadilha,22/02/2023,24/02/2023,24/02/2023,18,0,0,0,0
ARM 305080/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,6,0,14,0,0
ARM 305079/23,Xanxerê,JUPIÁ,Outros,ARM - Armadilha,Armadilha,17/02/2023,24/02/2023,24/02/2023,10,0,0,0,0
ARM 305078/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,22/02/2023,22/02/2023,23/02/2023,42,0,0,0,0
ARM 305077/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,22/02/2023,22/02/2023,23/02/2023,27,0,0,0,0
ARM 305076/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,22/02/2023,22/02/2023,23/02/2023,14,0,4,0,0
ARM 305075/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,22/02/2023,22/02/2023,23/02/2023,1,0,0,0,0
ARM 305074/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,22/02/2023,22/02/2023,23/02/2023,5,0,0,0,0
ARM 305073/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,22/02/2023,22/02/2023,23/02/2023,7,0,1,0,0
ARM 305072/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,22/02/2023,22/02/2023,23/02/2023,3,0,0,0,0
ARM 305071/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,22/02/2023,22/02/2023,23/02/2023,2,0,3,0,0
ARM 305070/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,22/02/2023,22/02/2023,23/02/2023,18,0,0,0,0
ARM 305069/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,22/02/2023,22/02/2023,23/02/2023,15,0,0,0,0
ARM 305068/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,22/02/2023,22/02/2023,23/02/2023,1,0,0,0,0
ARM 305067/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,22/02/2023,22/02/2023,23/02/2023,4,0,0,0,0
ARM 305066/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,22/02/2023,22/02/2023,23/02/2023,3,0,0,0,0
ARM 305065/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,22/02/2023,22/02/2023,23/02/2023,7,0,3,0,0
ARM 305064/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,22/02/2023,22/02/2023,23/02/2023,5,0,0,0,0
ARM 305063/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,22/02/2023,22/02/2023,23/02/2023,3,0,0,0,0
ARM 305061/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,22/02/2023,22/02/2023,23/02/2023,3,0,0,0,0
ARM 305060/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,22/02/2023,22/02/2023,23/02/2023,19,0,0,0,0
ARM 305059/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,22/02/2023,22/02/2023,23/02/2023,16,0,0,0,0
ARM 305058/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,22/02/2023,22/02/2023,23/02/2023,7,0,0,0,0
ARM 305057/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,22/02/2023,22/02/2023,23/02/2023,15,0,0,0,0
ARM 305056/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,22/02/2023,22/02/2023,23/02/2023,8,0,0,0,0
ARM 305055/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,22/02/2023,22/02/2023,23/02/2023,21,0,0,0,0
ARM 305054/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,22/02/2023,22/02/2023,23/02/2023,6,0,0,0,0
ARM 305053/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,22/02/2023,22/02/2023,23/02/2023,2,0,0,0,0
ARM 305052/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,22/02/2023,22/02/2023,23/02/2023,22,0,0,0,0
ARM 305051/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,22/02/2023,22/02/2023,23/02/2023,5,0,0,0,0
ARM 305050/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,22/02/2023,22/02/2023,23/02/2023,12,0,0,0,0
ARM 305049/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,22/02/2023,22/02/2023,23/02/2023,20,0,0,0,0
ARM 305048/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,4,0,0,0,0
ARM 305047/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,1,0,0,0,0
ARM 305046/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,8,0,0,0,0
ARM 305045/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,1,0,3,0,0
ARM 305044/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,22,0,0,0,0
ARM 305043/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,6,0,0,0,0
ARM 305042/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,5,0,0,0,0
ARM 305041/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,3,0,0,0,0
ARM 305040/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,3,0,0,0,0
ARM 305039/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,4,0,0,0,0
ARM 305038/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,12,0,0,0,0
ARM 305037/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,13,0,0,0,0
ARM 305036/23,São Miguel do Oeste,ITAPIRANGA,Outros,ARM - Armadilha,Armadilha,20/02/2023,20/02/2023,22/02/2023,18,0,0,0,0
ARM 305035/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,14,0,0,0,0
ARM 305034/23,São Miguel do Oeste,ITAPIRANGA,Outros,ARM - Armadilha,Armadilha,20/02/2023,20/02/2023,22/02/2023,6,0,0,0,0
ARM 305033/23,São Miguel do Oeste,ITAPIRANGA,Residência,ARM - Armadilha,Armadilha,20/02/2023,20/02/2023,22/02/2023,6,0,0,0,0
ARM 305032/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,3,0,0,0,0
ARM 305031/23,São Miguel do Oeste,ITAPIRANGA,Residência,ARM - Armadilha,Armadilha,20/02/2023,20/02/2023,22/02/2023,2,0,0,0,0
ARM 305030/23,São Miguel do Oeste,ITAPIRANGA,Residência,ARM - Armadilha,Armadilha,20/02/2023,20/02/2023,22/02/2023,1,0,0,0,0
ARM 305029/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,36,0,0,0,0
ARM 305028/23,São Miguel do Oeste,ITAPIRANGA,Residência,ARM - Armadilha,Armadilha,20/02/2023,20/02/2023,22/02/2023,34,0,0,0,0
ARM 305027/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,1,0,0,0,0
ARM 305026/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,17,0,0,0,0
ARM 305025/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,1,0,0,0,0
ARM 305024/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,3,0,0,0,0
ARM 305023/23,Blumenau,TIMBÓ,Comércio,ARM - Armadilha,Armadilha,21/02/2023,23/02/2023,24/02/2023,3,0,0,0,0
ARM 305022/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,7,0,0,0,0
ARM 305021/23,Blumenau,TIMBÓ,Comércio,ARM - Armadilha,Armadilha,20/02/2023,23/02/2023,24/02/2023,3,0,0,0,0
ARM 305020/23,Blumenau,TIMBÓ,Comércio,ARM - Armadilha,Armadilha,22/02/2023,23/02/2023,24/02/2023,21,0,0,0,0
ARM 305019/23,Joinville,JOINVILLE,Outros,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,10,0,0,0,0
ARM 305018/23,Blumenau,TIMBÓ,Comércio,ARM - Armadilha,Armadilha,22/02/2023,23/02/2023,24/02/2023,5,0,0,0,0
ARM 305017/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,6,0,0,0,0
ARM 305016/23,Blumenau,TIMBÓ,Comércio,ARM - Armadilha,Armadilha,22/02/2023,23/02/2023,24/02/2023,2,0,0,0,0
ARM 305015/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,12,0,0,0,0
ARM 305014/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,13,0,0,0,0
ARM 305013/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,2,0,4,0,0
LI+T 305012/23,São José,TIJUCAS,Residência,B - Pequenos depósitos móveis,Levantamento de Indice + Tratamento,24/02/2023,24/02/2023,24/02/2023,3,0,0,0,0
ARM 305011/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,6,0,0,0,0
ARM 305010/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,14,0,29,0,0
ARM 305009/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,1,0,5,0,0
ARM 305008/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,7,0,0,0,0
ARM 305007/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,8,0,0,0,0
ARM 305006/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,1,0,0,0,0
ARM 305005/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,8,0,8,0,0
ARM 305004/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,7,0,5,0,0
ARM 305002/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,9,0,0,0,0
DF 305001/23,Jaraguá do Sul,GUARAMIRIM,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,21/02/2023,23/02/2023,23/02/2023,8,0,2,0,0
ARM 305000/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,4,0,0,0,0
DF 304999/23,Jaraguá do Sul,GUARAMIRIM,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,21/02/2023,23/02/2023,23/02/2023,3,0,8,0,0
PE 304998/23,Joinville,JOINVILLE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,16/02/2023,16/02/2023,17/02/2023,10,0,0,0,0
DF 304997/23,Jaraguá do Sul,GUARAMIRIM,Residência,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,21/02/2023,23/02/2023,23/02/2023,3,0,3,0,0
PE 304996/23,Joinville,JOINVILLE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,16/02/2023,16/02/2023,17/02/2023,12,0,0,0,0
ARM 304995/23,Concórdia,LINDÓIA DO SUL,Outros,ARM - Armadilha,Armadilha,23/02/2023,24/02/2023,24/02/2023,7,0,0,0,0
PE 304994/23,Joinville,JOINVILLE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,16/02/2023,16/02/2023,17/02/2023,3,0,0,0,0
ARM 304993/23,Videira,CAÇADOR,Comércio,ARM - Armadilha,Armadilha,22/02/2023,24/02/2023,24/02/2023,1,0,3,0,0
DF 304992/23,Jaraguá do Sul,GUARAMIRIM,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,21/02/2023,23/02/2023,23/02/2023,6,0,0,0,0
ARM 304991/23,Concórdia,LINDÓIA DO SUL,Outros,ARM - Armadilha,Armadilha,23/02/2023,24/02/2023,24/02/2023,10,0,0,0,0
PE 304990/23,Joinville,JOINVILLE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,16/02/2023,16/02/2023,17/02/2023,2,0,0,0,0
ARM 304989/23,Concórdia,LINDÓIA DO SUL,Residência,ARM - Armadilha,Armadilha,23/02/2023,24/02/2023,24/02/2023,4,0,0,0,0
ARM 304988/23,Videira,CAÇADOR,Comércio,ARM - Armadilha,Armadilha,22/02/2023,24/02/2023,24/02/2023,4,0,1,0,0
ARM 304987/23,Concórdia,LINDÓIA DO SUL,Outros,ARM - Armadilha,Armadilha,23/02/2023,24/02/2023,24/02/2023,9,0,0,0,0
DF 304986/23,Jaraguá do Sul,GUARAMIRIM,Residência,A2 - Outros depósitos de armazenamento de água,Delimitação de Foco,21/02/2023,23/02/2023,23/02/2023,1,0,0,0,0
PE 304985/23,Joinville,JOINVILLE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,16/02/2023,16/02/2023,17/02/2023,12,0,0,0,0
ARM 304984/23,Xanxerê,FAXINAL DOS GUEDES,Outros,ARM - Armadilha,Armadilha,17/02/2023,24/02/2023,24/02/2023,6,0,0,0,0
ARM 304983/23,Videira,CAÇADOR,Comércio,ARM - Armadilha,Armadilha,22/02/2023,24/02/2023,24/02/2023,4,0,0,0,0
DF 304982/23,Jaraguá do Sul,GUARAMIRIM,Residência,B - Pequenos depósitos móveis,Delimitação de Foco,21/02/2023,23/02/2023,23/02/2023,1,0,0,0,0
ARM 304981/23,Xanxerê,PASSOS MAIA,Residência,ARM - Armadilha,Armadilha,16/02/2023,24/02/2023,24/02/2023,10,0,0,0,0
PE 304980/23,Joinville,JOINVILLE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,16/02/2023,16/02/2023,17/02/2023,4,0,6,0,0
ARM 304979/23,Xanxerê,PASSOS MAIA,Outros,ARM - Armadilha,Armadilha,16/02/2023,24/02/2023,24/02/2023,35,0,0,0,0
ARM 304978/23,Videira,CAÇADOR,Comércio,ARM - Armadilha,Armadilha,22/02/2023,24/02/2023,24/02/2023,2,0,4,0,0
ARM 304977/23,Joaçaba,CATANDUVAS,Residência,ARM - Armadilha,Armadilha,22/02/2023,24/02/2023,24/02/2023,3,0,0,0,0
DF 304976/23,Jaraguá do Sul,GUARAMIRIM,Terreno baldio,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Delimitação de Foco,17/02/2023,23/02/2023,23/02/2023,10,0,0,0,0
PE 304975/23,Joinville,JOINVILLE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,16/02/2023,16/02/2023,17/02/2023,6,0,0,0,0
ARM 304974/23,Joaçaba,CATANDUVAS,Residência,ARM - Armadilha,Armadilha,22/02/2023,24/02/2023,24/02/2023,3,0,0,0,0
PE 304973/23,Joinville,JOINVILLE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,22/02/2023,22/02/2023,22/02/2023,6,0,0,0,0
RA 304972/23,Jaraguá do Sul,GUARAMIRIM,Comércio,D1 - Pneus e outros materiais rodantes,Revisão da Área,17/02/2023,23/02/2023,23/02/2023,3,0,7,0,0
ARM 304971/23,Joaçaba,CATANDUVAS,Comércio,ARM - Armadilha,Armadilha,22/02/2023,24/02/2023,24/02/2023,6,0,0,0,0
PE 304970/23,Joinville,JOINVILLE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,22/02/2023,22/02/2023,22/02/2023,2,0,0,0,0
ARM 304969/23,Videira,CAÇADOR,Outros,ARM - Armadilha,Armadilha,22/02/2023,24/02/2023,24/02/2023,11,0,0,0,0
PE 304968/23,Joinville,JOINVILLE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,22/02/2023,22/02/2023,22/02/2023,5,0,0,0,0
PE 304967/23,Jaraguá do Sul,GUARAMIRIM,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,16/02/2023,23/02/2023,23/02/2023,2,0,0,0,0
PE 304966/23,Joinville,JOINVILLE,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,22/02/2023,22/02/2023,22/02/2023,10,0,0,0,0
PE 304965/23,Jaraguá do Sul,GUARAMIRIM,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,10/02/2023,23/02/2023,23/02/2023,8,1,0,0,0
PE 304964/23,Joinville,JOINVILLE,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,22/02/2023,22/02/2023,23/02/2023,3,0,0,0,0
PE 304963/23,Joinville,JOINVILLE,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,22/02/2023,22/02/2023,23/02/2023,3,0,0,0,0
PE 304962/23,Joinville,JOINVILLE,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,22/02/2023,22/02/2023,23/02/2023,3,0,0,0,0
ARM 304961/23,Jaraguá do Sul,GUARAMIRIM,Comércio,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,4,0,0,0,0
PE 304960/23,Joinville,JOINVILLE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,22/02/2023,22/02/2023,23/02/2023,18,0,0,0,0
ARM 304959/23,Blumenau,GUABIRUBA,Comércio,ARM - Armadilha,Armadilha,22/02/2023,23/02/2023,24/02/2023,17,0,0,0,0
ARM 304958/23,Blumenau,GUABIRUBA,Comércio,ARM - Armadilha,Armadilha,22/02/2023,23/02/2023,24/02/2023,78,0,0,0,0
ARM 304957/23,Jaraguá do Sul,GUARAMIRIM,Comércio,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,2,0,0,0,0
PE 304956/23,Joinville,JOINVILLE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,22/02/2023,22/02/2023,23/02/2023,10,0,0,0,0
ARM 304955/23,Jaraguá do Sul,GUARAMIRIM,Comércio,ARM - Armadilha,Armadilha,23/02/2023,23/02/2023,23/02/2023,35,0,0,0,0
ARM 304954/23,Blumenau,GUABIRUBA,Residência,ARM - Armadilha,Armadilha,22/02/2023,23/02/2023,24/02/2023,42,0,0,0,0
PE 304953/23,Joinville,JOINVILLE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,22/02/2023,22/02/2023,23/02/2023,7,0,0,0,0
ARM 304952/23,Blumenau,GUABIRUBA,Comércio,ARM - Armadilha,Armadilha,21/02/2023,22/02/2023,24/02/2023,10,0,0,0,0
ARM 304951/23,Chapecó,SÃO CARLOS,Residência,ARM - Armadilha,Armadilha,17/02/2023,24/02/2023,24/02/2023,11,0,0,0,0
PE 304950/23,Joinville,JOINVILLE,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,22/02/2023,22/02/2023,23/02/2023,15,0,0,0,0
ARM 304949/23,Chapecó,SÃO CARLOS,Comércio,ARM - Armadilha,Armadilha,17/02/2023,24/02/2023,24/02/2023,68,0,0,0,0
ARM 304948/23,Jaraguá do Sul,GUARAMIRIM,Residência,ARM - Armadilha,Armadilha,21/02/2023,23/02/2023,23/02/2023,32,0,0,0,0
ARM 304947/23,Blumenau,BRUSQUE,Comércio,ARM - Armadilha,Armadilha,24/02/2023,24/02/2023,24/02/2023,4,0,12,0,0
ARM 304946/23,Chapecó,SÃO CARLOS,Comércio,ARM - Armadilha,Armadilha,17/02/2023,24/02/2023,24/02/2023,13,0,0,0,0
ARM 304945/23,Chapecó,SÃO CARLOS,Comércio,ARM - Armadilha,Armadilha,17/02/2023,24/02/2023,24/02/2023,17,0,0,0,0
PE 304944/23,Blumenau,BRUSQUE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,24/02/2023,24/02/2023,24/02/2023,8,0,0,0,0
ARM 304943/23,Chapecó,SÃO CARLOS,Outros,A2 - Outros depósitos de armazenamento de água,Armadilha,17/02/2023,24/02/2023,24/02/2023,8,0,0,0,0
DF 304942/23,Joinville,JOINVILLE,Residência,E - Depósitos naturais,Delimitação de Foco,22/02/2023,22/02/2023,22/02/2023,18,0,0,0,0
ARM 304941/23,Chapecó,SÃO CARLOS,Outros,ARM - Armadilha,Armadilha,17/02/2023,24/02/2023,24/02/2023,4,0,0,0,0
PE 304940/23,Blumenau,BRUSQUE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,23/02/2023,24/02/2023,24/02/2023,3,0,0,0,0
ARM 304939/23,Chapecó,SÃO CARLOS,Comércio,ARM - Armadilha,Armadilha,17/02/2023,24/02/2023,24/02/2023,24,0,0,0,0
ARM 304938/23,Jaraguá do Sul,GUARAMIRIM,Comércio,ARM - Armadilha,Armadilha,22/02/2023,23/02/2023,23/02/2023,18,0,0,0,0
PE 304937/23,Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,23/02/2023,24/02/2023,24/02/2023,5,0,0,0,0
ARM 304936/23,Chapecó,SÃO CARLOS,Comércio,ARM - Armadilha,Armadilha,17/02/2023,24/02/2023,24/02/2023,29,0,0,0,0
PE 304935/23,Blumenau,BRUSQUE,Ponto Estratégico,A2 - Outros depósitos de armazenamento de água,Ponto Estratégico,23/02/2023,24/02/2023,24/02/2023,7,0,0,0,0
ARM 304934/23,Chapecó,SÃO CARLOS,Residência,ARM - Armadilha,Armadilha,17/02/2023,24/02/2023,24/02/2023,16,0,0,0,0
PE 304933/23,Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,23/02/2023,24/02/2023,24/02/2023,1,0,0,0,0
PE 304932/23,Blumenau,BRUSQUE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,23/02/2023,24/02/2023,24/02/2023,1,0,0,0,0
PE 304931/23,Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,23/02/2023,24/02/2023,24/02/2023,10,0,0,0,0
PE 304930/23,Chapecó,CHAPECÓ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,23/02/2023,24/02/2023,24/02/2023,2,0,0,0,0
PE 304929/23,Blumenau,BRUSQUE,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,23/02/2023,24/02/2023,24/02/2023,1,0,0,0,0
ARM 304928/23,Jaraguá do Sul,GUARAMIRIM,Residência,ARM - Armadilha,Armadilha,22/02/2023,23/02/2023,23/02/2023,6,0,17,0,0
ARM 304927/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,14/02/2023,14/02/2023,15/02/2023,19,0,0,0,0
PE 304926/23,Chapecó,CHAPECÓ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,23/02/2023,24/02/2023,24/02/2023,1,0,0,0,0
PE 304925/23,Chapecó,CHAPECÓ,Ponto Estratégico,D1 - Pneus e outros materiais rodantes,Ponto Estratégico,23/02/2023,24/02/2023,24/02/2023,3,0,0,0,0
ARM 304924/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,14/02/2023,14/02/2023,15/02/2023,5,0,0,0,0
PE 304923/23,Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,23/02/2023,24/02/2023,24/02/2023,10,0,0,0,0
ARM 304922/23,Joinville,JOINVILLE,Comércio,ARM - Armadilha,Armadilha,14/02/2023,14/02/2023,15/02/2023,9,0,0,0,0
PE 304921/23,Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,23/02/2023,24/02/2023,24/02/2023,3,0,0,0,0
ARM 304920/23,Joinville,JOINVILLE,Residência,ARM - Armadilha,Armadilha,14/02/2023,14/02/2023,15/02/2023,27,0,0,0,0
PE 304919/23,Chapecó,CHAPECÓ,Ponto Estratégico,"D2 - Lixo (recipientes plásticos, latas), sucatas, entulhos",Ponto Estratégico,23/02/2023,24/02/2023,24/02/2023,2,0,0,0,0
PE 304918/23,Chapecó,NOVA ERECHIM,Ponto Estratégico,B - Pequenos depósitos móveis,Ponto Estratégico,23/02/2023,24/02/2023,24/02/2023,10,0,0,0,0
ARM 304917/23,Jaraguá do Sul,GUARAMIRIM,Outros,ARM - Armadilha,Armadilha,21/02/2023,23/02/2023,23/02/2023,2,0,0,0,0
