Semana,casos,focos,tmin,tmed,tmax,prec
2018-02-18,0.0,18,17.810775211879186,21.29766627720424,26.630238941737584,19.5
2018-02-25,0.0,14,18.185265949794225,21.87557683672224,27.98739133562361,18.625
2018-03-04,0.0,24,18.228913170950754,21.2997316632952,26.398068836757115,14.4375
2018-03-11,0.0,19,18.45474624633789,22.068510055541992,27.822615759713308,32.125
2018-03-18,0.0,21,18.57021468026297,21.5198792048863,26.55103737967355,40.25
2018-03-25,0.0,20,18.244633265904017,20.63785661969866,24.59639494759696,48.4375
2018-04-01,0.0,12,17.343495232718332,20.780049187796457,26.384966169084823,4.5
2018-04-08,0.0,19,16.003033774239675,20.141279765537806,26.214170728410995,2.3125
2018-04-15,0.0,23,13.846881321498326,17.68047550746373,23.700502123151505,11.875
2018-04-22,0.0,19,15.664616993495397,19.77001680646624,26.28287124633789,0.0
2018-04-29,0.0,25,17.561024529593332,20.526994432721818,25.89273234776088,1.4375
2018-05-06,0.0,11,15.334559576851982,18.407708849225724,22.85513414655413,6.75
2018-05-13,0.0,29,14.143763950892858,17.228725569588796,22.41836983816964,22.375
2018-05-20,0.0,17,8.793967519487653,12.971329144069127,19.22058650425502,0.125
2018-05-27,0.0,12,11.887903213500977,15.68074403490339,21.7568291255406,0.25
2018-06-03,0.0,2,7.500911576407296,11.192597934177943,16.00960377284459,21.125
2018-06-10,0.0,14,10.17619160243443,12.907616206577844,16.78758226122175,27.5
2018-06-17,0.0,2,9.88230378287179,13.33707959311349,19.004127638680597,2.0
2018-06-24,0.0,5,12.366727147783552,15.76771068572998,20.48911448887416,42.25
2018-07-01,0.0,9,11.847237314496722,14.784949030194964,19.853205680847168,3.625
2018-07-08,0.0,18,6.039729833602905,11.192552294049944,18.64248493739537,2.8125
2018-07-15,0.0,5,11.489364215305873,16.392968722752162,23.327784946986608,0.25
2018-07-22,0.0,10,12.402891567775182,14.80538695199149,19.30950219290597,15.0
2018-07-29,0.0,15,11.03324168069022,13.40496758052281,16.929649080548966,18.3125
2018-08-05,0.0,16,8.647279058183942,12.823911666870115,19.33300999232701,1.125
2018-08-12,0.0,6,8.746472903660365,12.713737624032158,18.670926639011928,0.0625
2018-08-19,0.0,4,11.908957072666713,14.852131979806083,19.56542914254325,58.5
2018-08-26,0.0,4,9.84089057786124,14.047466823032924,21.011193684169225,0.5
2018-09-02,0.0,17,10.507264001028878,14.016886029924663,19.804253714425226,68.0
2018-09-09,0.0,7,12.491664477757045,15.02500547681536,18.902089255196707,14.375
2018-09-16,0.0,5,14.0148834500994,17.477330344063894,23.27660914829799,10.5
2018-09-23,0.0,10,16.3732727595738,19.42773383004325,24.347123554774694,15.375
2018-09-30,0.0,18,15.629446302141462,18.088011605399,21.515581812177384,83.25
2018-10-07,0.0,16,14.884910038539342,17.688336508614675,21.36120115007673,88.75
2018-10-14,0.0,18,14.795291083199638,17.360402379717147,20.55237579345703,87.5
2018-10-21,0.0,6,14.7628356388637,17.651217733110702,21.832603999546595,35.8125
2018-10-28,0.0,6,14.401203972952706,18.068690027509412,22.826082502092635,15.0
2018-11-04,0.0,11,14.83937168121338,17.69321550641741,21.701341356549943,37.75
2018-11-11,0.0,19,17.715290750776017,21.66210801260812,26.914404460362025,3.125
2018-11-18,0.0,27,16.131193161010742,19.68036106654576,23.22120475769043,8.75
2018-11-25,0.0,30,17.281099455697195,20.721207482474192,24.571425574166437,37.8125
2018-12-02,0.0,18,15.646494729178292,19.382144383021764,24.35843767438616,9.0625
2018-12-09,0.0,30,18.065460205078125,23.139763150896343,29.325137274605886,5.4375
2018-12-16,0.0,32,20.435449872698104,24.42099952697754,30.536685398646764,85.125
2018-12-23,0.0,15,18.771636962890625,22.25200653076172,26.485767092023572,37.9375
2018-12-30,0.0,70,21.04001126970564,24.81394168308803,29.50670269557408,31.375
2019-01-06,0.0,39,20.819029671805247,24.251075744628903,29.91935212271554,14.9375
2019-01-13,0.0,48,20.50380298069545,24.321171079363143,30.91991370064872,53.5625
2019-01-20,0.0,73,20.81303650992257,23.86353438241141,28.336094992501398,31.75
2019-01-27,0.0,70,20.953033174787247,25.814995901925226,32.265068599155974,49.25
2019-02-03,0.0,55,17.685185841151647,20.90621784755162,25.46982410975865,54.875
2019-02-10,0.0,69,18.90673446655273,21.282217843191965,25.07765551975795,53.4375
2019-02-17,0.0,110,18.565561839512416,22.04044669015067,27.415567670549667,66.75
2019-02-24,2.0,73,18.52454158238002,21.255424771990096,25.92407172066825,28.4375
2019-03-03,0.0,82,19.00291987827846,22.96714265005929,28.809946605137416,29.25
2019-03-10,0.0,86,18.32798412867955,20.750728879656112,24.880950655256,63.8125
2019-03-17,0.0,74,17.43138817378453,20.170228958129883,24.16182327270508,34.4375
2019-03-24,0.0,90,16.50761263711112,19.74515696934291,24.284600121634348,25.0
2019-03-31,1.0,60,17.111530303955078,21.37438256399972,26.81545066833496,5.1875
2019-04-07,0.0,94,15.393391745431083,18.739091873168945,23.64990724836077,95.75
2019-04-14,0.0,99,15.427519389561244,20.04899733407157,26.454578399658203,4.875
2019-04-21,0.0,104,18.079435348510746,20.25746481759208,23.828779765537806,48.0
2019-04-28,0.0,72,16.899866785321915,19.617673328944612,23.95907075064523,27.125
2019-05-05,0.0,57,17.47146224975586,19.777159554617747,23.619671412876677,11.5
2019-05-12,0.0,110,15.080721582685198,16.91655022757394,19.701399666922438,57.0
2019-05-19,0.0,71,14.249800273350306,17.098383358546666,21.429724557059156,18.25
2019-05-26,0.0,65,13.622385161263605,16.082259723118373,19.949650355747767,71.25
2019-06-02,0.0,75,10.765721457345146,14.52076802934919,19.81825256347656,17.3125
2019-06-09,0.0,88,11.968013763427734,15.935740062168666,22.744868687220983,0.0
2019-06-16,0.0,54,12.724046570914131,16.312073843819753,22.038458142961776,0.0
2019-06-23,0.0,72,11.556528908865792,15.542066301618304,21.97335433959961,33.0
2019-06-30,0.0,74,10.412697281156268,13.836540494646345,18.542851856776647,12.0625
2019-07-07,0.0,22,4.347716791289193,10.368732452392578,19.78413268498012,0.125
2019-07-14,0.0,20,9.425665072032384,13.036131995064872,17.879623004368373,6.25
2019-07-21,0.0,31,12.503921645028251,16.298840522766113,22.308800833565847,0.375
2019-07-28,0.0,63,10.978500945227486,14.24084758758545,19.429472514561244,3.25
2019-08-04,0.0,57,9.508655411856514,14.139183180672784,21.068731716700963,0.25
2019-08-11,0.0,43,10.358578545706612,14.192083358764648,19.733360290527344,2.625
2019-08-18,0.0,20,9.40677888052804,12.3219975062779,16.626516887119838,8.875
