Semana,ano_epi,SE,ALTO URUGUAI CATARINENSE,ALTO VALE DO ITAJAÍ,ALTO VALE DO RIO DO PEIXE,CARBONÍFERA,EXTREMO OESTE,EXTREMO SUL CATARINENSE,FOZ DO RIO ITAJAÍ,GRANDE FLORIANÓPOLIS,LAGUNA,MEIO OESTE,MÉDIO VALE DO ITAJAÍ,NORDESTE,OESTE,PLANALTO NORTE,SERRA CATARINENSE,VALE DO ITAPOCU,XANXERÊ
2001-01-07,2001,2,17.88661228337036,18.317104649187915,16.021659645023025,19.642047699008668,18.99838122502686,20.379086844249123,20.8131726267734,20.29217072524034,20.145072378990932,16.719860085486292,19.734688115635997,20.563441293258872,19.27934486065132,16.979438228856257,16.417639336509033,20.04409569630184,17.575998152041368
2001-01-14,2001,3,18.78308372301177,19.785691916052976,17.285839531838416,20.989456181015285,19.67386831908999,20.945163756263764,22.148951566601635,21.52245543195056,21.575401507711693,17.61868364711714,21.179546346292867,21.292972297359988,19.97148820884439,18.338742168609173,17.843874917550707,21.324225252155223,18.27772252835996
2001-01-21,2001,4,18.57235415960678,19.047539607802435,16.72842220891971,19.98959846581732,19.636375648899488,20.382186487067774,21.408534992540545,20.55570782153637,20.545613896356866,16.95782450964534,20.504267363940485,21.00708469997519,19.929105407022604,17.92564895155876,16.780374888826984,20.78643471854074,18.24795088292453
2001-01-28,2001,5,19.566307193063864,20.278036847551743,18.06903790285234,21.04937729949043,20.45808676628604,21.191551746088567,22.449974171274256,21.45462333877365,21.558680194697963,18.25221073292238,21.670022640806256,21.94289450375539,20.856668549614984,19.18756090457797,18.078731668739252,21.92026338745237,19.113086588620497
2001-02-04,2001,6,19.96788822453915,20.62131694944174,18.415679088819317,21.561415717715303,20.76959502123445,21.60481698663385,22.827127362131723,22.165720639910017,22.19164317181432,18.77066028024268,21.919915844145272,22.010953846646128,21.163227208332668,19.39695447341321,18.472809341952647,22.11171673888563,19.49215383478252
2001-02-11,2001,7,19.10494114226509,19.41432368780758,17.524352360533317,20.582652134554724,20.14843035626641,21.31952933086852,21.83088214195852,21.03557745004629,21.067534138778417,17.896593556227106,20.779353276372472,21.48631908694368,20.31774788013296,18.546878854701017,17.399308105171,21.254869972423094,18.72475989616785
2001-02-18,2001,8,19.004215701973425,19.55569210947196,17.15221743850234,20.800687321594783,20.107784062293085,21.577405497527646,22.0563699928039,21.368766132701527,21.307981629194344,17.76968913888234,21.066636553677647,21.484707241109763,20.327681377587638,18.128689777629383,17.593182403648996,21.28851311267472,18.540870966615703
2001-02-25,2001,9,18.814931829003296,19.206958516574364,16.733125637565553,20.83649093480337,20.32927981983018,21.426131423989474,21.74373344777277,21.314027813007304,21.40634718893092,17.39138084214235,20.685041989082897,20.850286386083724,20.5088439171839,17.551569274823848,17.4145212194139,20.83585436050206,18.33442592235267
2001-03-04,2001,10,18.85002658357952,19.5670440446085,17.116620239792617,20.700060634385974,19.74042535410556,21.1936041440436,22.03133147103446,21.242219462208933,21.297142807051628,17.514377862717893,20.995568918665764,21.37351221408484,20.15342007272492,18.26859183588847,17.272535379465385,21.28552659290411,18.196142899058263
2001-03-11,2001,11,18.799591413029063,19.453669721892137,16.967778392460037,21.188096020902904,19.791069029349917,21.680476810941368,21.811365950559384,21.346441263966742,21.643593054694907,17.322889526461587,20.62147980149174,21.237123463674376,20.06658222500422,18.01637042837743,17.463662102951307,20.96759947685346,18.48460745040297
2001-03-18,2001,12,18.78260761859948,19.28977844913377,16.684942507384196,21.0524847024963,19.589803211429576,21.687373300009863,21.83698526276791,21.29108943790585,21.530664402911334,17.372561123293348,20.746793751902395,21.10045380862254,20.119348614372345,17.604214811306203,17.400091249148435,20.97146561281088,18.17673996323845
2001-03-25,2001,13,16.000312749943674,17.976644581060672,15.527840296568444,18.973297195775167,16.410359810406327,19.04017309731345,20.549347385373128,19.64623510137781,19.661614275258582,15.341773339412075,19.537139699366183,20.07505422525329,16.641438227362613,16.966790476286885,15.30716218192501,19.93208192425931,15.618583175371278
